,depth,gr,d_res,s_res,den
11,275.9964,11.0026,106.2602,4.8485,2.5703
12,276.1488,10.0698,0.7835,0.4623,2.5547
13,276.3012,9.1371,0.2479,0.3551,2.5117
14,276.4536,9.2745,0.2884,0.2652,2.5508
18,277.0632,10.8056,0.1491,0.2006,2.5859
20,277.368,11.1761,0.2838,0.3002,2.5352
21,277.5204,10.9185,0.3658,0.338,2.4688
22,277.6728,10.6608,0.1981,0.492,2.4609
23,277.8252,9.8936,5.0412,3.6887,2.4785
24,277.9776,9.1264,6.527,173.7142,2.498
25,278.13,8.3592,3.3388,4.8947,2.5273
26,278.2824,7.6467,3.0363,4.8332,2.6445
27,278.4348,6.9342,1.1378,4.7897,2.7012
28,278.5872,6.2217,2.8134,5.8879,2.1289
29,278.7396,6.3564,7.3572,10.0065,1.7998
30,278.892,6.4911,9.5607,16.2881,1.6904
31,279.0444,6.6258,1.4797,13.7819,1.75
32,279.1968,6.3085,4.1689,4.9343,1.791
33,279.3492,5.9912,5.0579,3.1861,1.792
34,279.5016,5.674,2.4329,3.2774,1.7783
35,279.654,5.5653,1.9922,3.1509,1.7969
36,279.8064,5.4566,3.8868,3.0569,1.8838
37,279.9588,5.3479,2.9782,3.0001,2.0645
38,280.1112,5.3823,0.4522,2.8933,2.166
39,280.2636,5.4167,0.9283,2.4946,2.1465
40,280.416,5.4511,1.9693,2.1935,2.0645
41,280.5684,5.5947,1.898,2.4501,2.0156
42,280.7208,5.7383,2.5511,2.6116,1.9346
43,280.8732,5.8819,1.8425,2.9689,2.0254
44,281.0256,5.4861,2.9951,3.4957,2.1348
45,281.178,5.0903,3.7866,4.8073,2.3613
46,281.3304,4.6946,5.9621,6.521,2.416
47,281.4828,4.6504,7.0282,8.9607,2.5449
48,281.6352,4.6063,7.0337,10.0766,2.5918
49,281.7876,4.5621,8.623,8.7769,2.5977
50,281.94,4.5918,7.5519,8.3003,2.584
51,282.0924,4.6216,8.5676,9.1571,2.5938
52,282.2448,4.6514,8.341,9.6235,2.5684
53,282.3972,4.5296,8.6166,9.926,2.5957
54,282.5496,4.4078,11.5604,10.6823,2.6387
55,282.702,4.2861,12.8042,13.5437,2.7324
56,282.8544,3.8813,12.0218,14.0826,2.7715
57,283.0068,3.4765,14.9713,14.7654,2.8027
58,283.1592,3.0717,17.8723,16.8149,2.7656
59,283.3116,3.0182,11.6092,14.1634,2.6563
60,283.464,2.9648,10.1781,12.8925,2.6094
61,283.6164,2.9113,18.8202,19.0574,2.4492
62,283.7688,3.0232,25.8257,25.8748,2.2227
63,283.9212,3.1352,20.6118,25.665,2.0996
64,284.0736,3.2471,10.5156,12.6632,2.1406
65,284.226,3.5231,10.1236,10.8254,2.3516
66,284.3784,3.799,13.7984,13.4754,2.5039
67,284.5308,4.075,10.6712,11.6273,2.5391
68,284.6832,4.4216,11.0511,12.3476,2.6152
69,284.8356,4.7681,12.8217,14.5933,2.6445
70,284.988,5.1147,17.705,19.1127,2.6816
71,285.1404,5.1109,14.8508,17.719,2.7246
72,285.2928,5.1072,12.1408,15.7315,2.7871
73,285.4452,5.1035,13.3146,15.2421,2.8555
74,285.5976,4.5829,15.1877,16.7304,2.7285
75,285.75,4.0622,17.8874,18.1068,2.3633
76,285.9024,3.5416,32.4282,30.5157,2.1172
77,286.0548,3.2518,16.5695,19.1595,2.0469
78,286.2072,2.9621,7.9193,9.2667,2.1992
79,286.3596,2.6723,7.4471,8.1305,2.3652
80,286.512,2.7578,10.6659,12.2934,2.5254
81,286.6644,2.8434,15.0358,17.1164,2.3984
82,286.8168,2.9289,12.0363,14.5063,2.3535
83,286.9692,3.0149,12.0921,13.9157,2.3633
84,287.1216,3.1009,11.3821,13.5226,2.3848
85,287.274,3.1869,10.7016,13.5946,2.416
86,287.4264,3.2005,11.8073,13.5617,2.5254
87,287.5788,3.2141,12.5609,14.0952,2.6602
88,287.7312,3.2278,11.9278,14.2861,2.8242
89,287.8836,3.2467,11.9163,14.5132,2.7832
90,288.036,3.2656,10.7925,13.7853,2.7637
91,288.1884,3.2845,11.5488,13.6187,2.7578
92,288.3408,3.3651,9.7974,11.9084,2.7598
93,288.4932,3.4457,11.4199,12.7574,2.75
94,288.6456,3.5262,15.8433,18.0948,2.75
95,288.798,3.4797,26.6766,26.667,2.7754
96,288.9504,3.4333,17.1218,19.4779,2.7246
97,289.1028,3.3868,17.0009,16.2337,2.6309
98,289.2552,3.3889,14.468,18.2072,2.6504
99,289.4076,3.391,15.4779,21.0218,2.7422
100,289.56,3.3931,14.1551,16.7306,2.8164
101,289.7124,3.3017,16.539,17.5345,2.7656
102,289.8648,3.2102,23.517,21.7378,2.7461
103,290.0172,3.1188,156.5623,91.9954,2.7852
