,depth,gr,d_res,s_res,den
65,82.296,26.097,0.6965,0.7236,1.3986
66,82.4484,25.7926,0.7013,0.7616,1.3986
67,82.6008,25.172,0.7076,0.7861,1.4701
68,82.7532,25.9594,0.7052,0.7873,1.5709
69,82.9056,25.4981,0.7106,0.7705,1.6148
70,83.058,26.225,0.7197,0.7505,1.609
71,83.2104,26.0233,0.7271,0.7369,1.613
72,83.36280000000001,27.0121,0.7246,0.7305,1.6448
73,83.51520000000001,28.5328,0.7193,0.7285,1.6514
74,83.66760000000001,29.2704,0.7183,0.7287,1.6301
75,83.82000000000001,30.704,0.7097,0.73,1.6153
76,83.97240000000001,30.1695,0.6944,0.7315,1.6141
77,84.12480000000001,29.2448,0.6886,0.7322,1.6253
78,84.27720000000001,27.77,0.6889,0.7323,1.6357
79,84.42960000000001,26.8675,0.6914,0.7322,1.6348
80,84.58200000000001,29.0955,0.6918,0.7319,1.6364
81,84.73440000000001,29.3264,0.6953,0.7322,1.6266
82,84.88680000000001,30.1825,0.7032,0.7353,1.6165
83,85.03920000000001,30.3683,0.7173,0.7439,1.5966
84,85.19160000000001,31.1502,0.7224,0.7591,1.5874
85,85.34400000000001,32.5673,0.7221,0.7782,1.5894
86,85.49640000000001,33.9165,0.7191,0.7932,1.5938
87,85.64880000000001,35.8293,0.7141,0.7943,1.5893
88,85.80120000000001,36.9222,0.7117,0.7778,1.5794
89,85.95360000000001,36.6519,0.7085,0.7499,1.6026
90,86.10600000000001,36.5224,0.7046,0.7206,1.6273
91,86.25840000000001,35.8811,0.7,0.6976,1.6426
92,86.41080000000001,36.7493,0.6808,0.6845,1.6439
93,86.56320000000001,35.4403,0.6728,0.6807,1.6197
94,86.71560000000001,35.2327,0.6696,0.6838,1.5965
95,86.86800000000001,34.036,0.6696,0.6919,1.5727
96,87.02040000000001,34.8165,0.674,0.7036,1.5387
97,87.17280000000001,33.9093,0.6904,0.7168,1.5369
98,87.32520000000001,32.8035,0.7085,0.7287,1.5326
99,87.47760000000001,33.332,0.7106,0.7367,1.5616
100,87.63000000000001,33.4815,0.7103,0.7394,1.5714
101,87.78240000000001,32.6991,0.7102,0.7379,1.5739
102,87.93480000000001,30.886,0.7102,0.7336,1.5775
103,88.08720000000001,30.5683,0.7123,0.7271,1.5711
104,88.23960000000001,32.0305,0.7114,0.7174,1.5701
105,88.39200000000001,33.7677,0.7109,0.7044,1.5645
106,88.54440000000001,32.9974,0.6974,0.6905,1.5678
107,88.69680000000001,31.3145,0.685,0.6797,1.5696
108,88.84920000000001,29.6405,0.6918,0.6748,1.5775
109,89.00160000000001,30.9703,0.6915,0.6757,1.5677
110,89.15400000000001,32.6297,0.683,0.6794,1.5487
111,89.30640000000001,33.1961,0.6828,0.6838,1.5407
112,89.45880000000001,32.3052,0.6885,0.689,1.5521
