,depth,gr,d_res,s_res,den
1304,299.92360000000014,10.9221,0.423,0.424,1.9163
1305,300.07600000000014,11.5676,0.4487,0.4446,1.9038
1306,300.22840000000014,12.5351,0.4454,0.4373,1.9107
1307,300.38080000000014,11.9931,0.4402,0.43,1.92
1308,300.53320000000014,11.3771,0.4359,0.4243,1.9374
1309,300.68560000000014,10.4035,0.4327,0.4213,1.9323
1310,300.83800000000014,10.2741,0.4284,0.4214,1.9277
1311,300.99040000000014,10.2124,0.4257,0.4234,1.9157
1312,301.14280000000014,11.6151,0.4214,0.4254,1.9045
1313,301.29520000000014,12.2094,0.417,0.4257,1.879
1314,301.44760000000014,11.8942,0.4148,0.4243,1.8709
1315,301.60000000000014,11.6925,0.4142,0.4224,1.8836
1316,301.75240000000014,11.8399,0.4142,0.4211,1.9002
1317,301.90480000000014,12.8936,0.414,0.4206,1.9112
1318,302.05720000000014,12.1681,0.4152,0.4207,1.9125
1319,302.20960000000014,12.2643,0.4181,0.4219,1.9014
1320,302.36200000000014,11.4032,0.4214,0.425,1.8901
1321,302.51440000000014,11.1107,0.4223,0.4304,1.8853
1322,302.66680000000014,11.5488,0.4226,0.4368,1.8889
1323,302.81920000000014,12.6142,0.4231,0.4416,1.8983
1324,302.97160000000014,13.7522,0.424,0.4423,1.9104
1325,303.12400000000014,13.0439,0.4249,0.4388,1.9187
1326,303.27640000000014,12.976,0.4245,0.4329,1.9218
1327,303.42880000000014,13.2716,0.4243,0.4277,1.9113
1328,303.58120000000014,13.3781,0.4296,0.4249,1.9007
1329,303.73360000000014,13.1604,0.4318,0.4248,1.8947
1330,303.88600000000014,13.8843,0.4325,0.4264,1.9011
1331,304.03840000000014,14.4862,0.4317,0.4288,1.9009
1332,304.19080000000014,14.9267,0.4316,0.4319,1.9037
1333,304.34320000000014,14.2725,0.4343,0.4356,1.8973
1334,304.49560000000014,13.3664,0.4324,0.4394,1.8906
1335,304.64800000000014,12.8749,0.4329,0.4419,1.8827
1336,304.80040000000014,10.8478,0.4349,0.4417,1.8854
1337,304.95280000000014,10.8578,0.4346,0.4394,1.8853
1338,305.10520000000014,10.0329,0.432,0.4365,1.8923
1339,305.25760000000014,10.343,0.432,0.435,1.8991
1340,305.41000000000014,10.7645,0.434,0.4353,1.9073
1341,305.56240000000014,11.9946,0.4349,0.4371,1.9027
1342,305.71480000000014,11.713,0.4313,0.4391,1.8851
1343,305.86720000000014,11.5243,0.4337,0.4405,1.8832
1344,306.01960000000014,10.181,0.434,0.4404,1.873
1345,306.17200000000014,11.8548,0.4329,0.4391,1.8816
1346,306.32440000000014,11.2082,0.4324,0.4374,1.8864
1347,306.47680000000014,12.1002,0.4329,0.4364,1.8877
1348,306.62920000000014,11.3142,0.4316,0.4363,1.8851
1349,306.78160000000014,11.0486,0.4327,0.4364,1.8749
1350,306.93400000000014,9.7459,0.4319,0.4358,1.8856
1351,307.08640000000014,9.8125,0.431,0.4344,1.8919
1352,307.23880000000014,9.8291,0.4282,0.4332,1.9002
1353,307.39120000000014,10.6421,0.4271,0.4329,1.8985
1354,307.54360000000014,9.981,0.4282,0.4336,1.8961
1355,307.69600000000014,10.0861,0.4293,0.4344,1.8837
1356,307.84840000000014,9.3374,0.4276,0.4347,1.8697
1357,308.00080000000014,9.64,0.4257,0.4347,1.8625
1358,308.15320000000014,9.6238,0.4254,0.4344,1.8752
1359,308.30560000000014,10.3605,0.4242,0.4332,1.8892
1360,308.45800000000014,10.1424,0.423,0.4307,1.8975
1361,308.61040000000014,10.1105,0.4238,0.4272,1.8921
1362,308.76280000000014,9.599,0.4206,0.4239,1.8896
1363,308.91520000000014,8.9332,0.4205,0.4225,1.8832
1364,309.06760000000014,7.6419,0.4208,0.4231,1.8823
1365,309.22000000000014,7.4823,0.4213,0.4247,1.8769
1366,309.37240000000014,8.3228,0.4212,0.4257,1.8797
1367,309.52480000000014,9.3453,0.4199,0.4257,1.8798
1368,309.67720000000014,10.3041,0.4209,0.4257,1.8878
1369,309.82960000000014,10.8521,0.4263,0.4271,1.8901
1370,309.98200000000014,11.2313,0.4262,0.4302,1.8917
1371,310.13440000000014,9.9129,0.4284,0.4339,1.8981
1372,310.28680000000014,9.1069,0.4292,0.4365,1.9078
1373,310.43920000000014,9.5492,0.4305,0.4373,1.9153
1374,310.59160000000014,10.2038,0.4334,0.4368,1.9117
1375,310.74400000000014,10.6775,0.4366,0.4366,1.9123
1376,310.89640000000014,10.8695,0.4366,0.438,1.9133
1377,311.04880000000014,11.4321,0.434,0.4417,1.9149
1378,311.20120000000014,11.8071,0.4324,0.447,1.9047
1379,311.35360000000014,11.8566,0.4325,0.4518,1.8921
1380,311.50600000000014,11.7452,0.4339,0.4533,1.8867
1381,311.65840000000014,11.4473,0.4401,0.4497,1.8877
1382,311.81080000000014,11.847,0.4369,0.4426,1.9044
1383,311.96320000000014,12.3258,0.4369,0.4362,1.9146
1384,312.11560000000014,13.2069,0.435,0.4345,1.9123
1385,312.26800000000014,13.0348,0.4348,0.4384,1.9015
1386,312.42040000000014,13.2335,0.4334,0.4451,1.8924
1387,312.57280000000014,12.6381,0.4324,0.4499,1.895
1388,312.72520000000014,13.3965,0.4341,0.4495,1.8909
1389,312.87760000000014,12.6018,0.4376,0.4451,1.8901
1390,313.03000000000014,12.475,0.439,0.4405,1.8894
1391,313.18240000000014,10.4927,0.4374,0.4386,1.89
1392,313.33480000000014,10.5347,0.434,0.44,1.8926
1393,313.48720000000014,11.9391,0.4328,0.4432,1.8953
1394,313.63960000000014,13.0232,0.4327,0.4461,1.8947
1395,313.79200000000014,13.467,0.4345,0.4473,1.8835
1396,313.94440000000014,12.242,0.4399,0.4468,1.8746
1397,314.09680000000014,11.7705,0.4424,0.4453,1.8736
1398,314.24920000000014,11.5515,0.4409,0.4439,1.8833
1399,314.40160000000014,11.9719,0.4411,0.4437,1.8903
1400,314.55400000000014,12.6058,0.4443,0.4446,1.898
1401,314.70640000000014,12.7573,0.448,0.4459,1.9068
1402,314.85880000000014,13.0753,0.4503,0.4468,1.9097
1403,315.01120000000014,12.6248,0.4523,0.4469,1.9062
1404,315.16360000000014,11.8266,0.4515,0.4473,1.8982
1405,315.31600000000014,10.8879,0.4498,0.449,1.8913
1406,315.46840000000014,10.575,0.4492,0.452,1.8965
1407,315.62080000000014,11.0765,0.4496,0.4542,1.9064
1408,315.77320000000014,11.2464,0.4479,0.4524,1.9119
1409,315.92560000000014,11.7794,0.4476,0.4457,1.9173
1410,316.07800000000015,11.385,0.4487,0.437,1.9164
1411,316.23040000000015,11.5235,0.4524,0.4315,1.9191
1412,316.38280000000015,11.2159,0.451,0.433,1.9113
1413,316.53520000000015,11.4973,0.4392,0.4416,1.9094
1414,316.68760000000015,11.5261,0.4354,0.4535,1.9049
1415,316.84000000000015,12.5894,0.4367,0.462,1.9038
1416,316.99240000000015,12.4196,0.4362,0.4619,1.8996
1417,317.14480000000015,12.1222,0.4345,0.453,1.8922
1418,317.29720000000015,10.4815,0.4331,0.4409,1.8824
1419,317.44960000000015,10.707,0.4316,0.4317,1.877
1420,317.60200000000015,10.2374,0.4311,0.4285,1.8748
1421,317.75440000000015,10.1379,0.4318,0.4305,1.8804
1422,317.90680000000015,10.6381,0.4315,0.434,1.8795
1423,318.05920000000015,10.9534,0.431,0.4353,1.88
1424,318.21160000000015,11.3857,0.4304,0.4332,1.8794
1425,318.36400000000015,11.2218,0.4311,0.4294,1.8851
1426,318.51640000000015,12.0233,0.4303,0.4264,1.8855
1427,318.66880000000015,12.1606,0.4298,0.4254,1.8842
1428,318.82120000000015,12.2626,0.4296,0.4262,1.8811
1429,318.97360000000015,11.5703,0.4278,0.4275,1.8836
1430,319.12600000000015,12.312,0.4264,0.4282,1.8736
1431,319.27840000000015,11.0148,0.4222,0.4278,1.8688
1432,319.43080000000015,10.6847,0.4224,0.4266,1.8625
1433,319.58320000000015,10.3506,0.4254,0.4249,1.8671
1434,319.73560000000015,11.6785,0.4284,0.4229,1.8643
