,depth,gr,d_res,s_res,den
602,91.7448,29.2928,0.8818,0.899,1.7085
603,91.8972,29.1182,0.8818,0.899,1.7029
604,92.0496,30.3871,0.8804,0.8951,1.6962
605,92.202,31.2555,0.8733,0.8953,1.6992
606,92.3544,32.4424,0.8639,0.8974,1.7062
607,92.5068,32.5263,0.8661,0.8967,1.7109
608,92.6592,34.0069,0.8765,0.8911,1.7084
609,92.8116,35.236,0.8786,0.883,1.6872
610,92.964,36.4514,0.8682,0.8768,1.6802
611,93.1164,35.6915,0.8748,0.8755,1.6864
612,93.2688,36.2279,0.869,0.8789,1.7024
613,93.4212,35.0384,0.8669,0.8849,1.6945
614,93.5736,34.5137,0.8718,0.8896,1.672
615,93.726,32.9478,0.8793,0.8907,1.6755
616,93.8784,32.1883,0.8847,0.8898,1.6889
617,94.0308,31.8754,0.894,0.8909,1.6993
618,94.1832,30.542,0.8952,0.8959,1.6713
619,94.3356,30.0588,0.8963,0.9036,1.6695
620,94.488,30.8577,0.9034,0.9103,1.6864
621,94.6404,31.124,0.9063,0.9134,1.714
622,94.7928,31.6869,0.9086,0.914,1.7127
623,94.9452,29.7394,0.9092,0.9147,1.7036
624,95.0976,30.8409,0.9093,0.916,1.7018
625,95.25,29.8127,0.9089,0.9175,1.6961
626,95.4024,31.0098,0.9082,0.9189,1.6987
627,95.5548,29.8286,0.9081,0.9206,1.703
628,95.7072,29.7394,0.9105,0.9227,1.7096
629,95.8596,28.8792,0.9105,0.9251,1.7208
630,96.012,28.9394,0.9139,0.926,1.7205
631,96.1644,29.8502,0.9158,0.9238,1.7179
632,96.3168,31.15,0.9087,0.9192,1.7172
633,96.4692,31.6462,0.9049,0.9147,1.7194
634,96.6216,31.9031,0.9111,0.9123,1.7132
635,96.774,32.7659,0.9139,0.9119,1.7069
636,96.9264,33.8103,0.9076,0.9118,1.7118
637,97.0788,34.8867,0.9209,0.9109,1.7295
638,97.2312,35.4518,0.9117,0.9111,1.7265
639,97.3836,34.8664,0.906,0.9145,1.7107
640,97.536,35.4414,0.9096,0.9202,1.6961
641,97.6884,36.1546,0.9252,0.9257,1.694
642,97.8408,38.5124,0.9263,0.9282,1.69
643,97.9932,39.5575,0.9232,0.9275,1.6865
644,98.1456,40.4017,0.9242,0.9261,1.686
645,98.298,41.1763,0.9262,0.9272,1.698
646,98.4504,40.6755,0.9213,0.9296,1.7071
647,98.6028,40.1481,0.9206,0.93,1.7082
648,98.7552,38.7586,0.9166,0.9269,1.7065
649,98.9076,39.256,0.9154,0.9215,1.7022
650,99.06,38.1333,0.9196,0.9159,1.7017
651,99.2124,37.1317,0.9109,0.9125,1.6937
652,99.3648,36.7731,0.904,0.9116,1.695
653,99.5172,36.7983,0.9037,0.9111,1.7098
654,99.6696,38.0977,0.9058,0.9098,1.7178
655,99.822,38.5307,0.9036,0.9086,1.7146
656,99.9744,39.6402,0.8985,0.908,1.6993
657,100.1268,41.8672,0.896,0.907,1.6953
658,100.2792,43.7839,0.8975,0.9049,1.6923
659,100.4316,42.4215,0.8986,0.9018,1.6961
660,100.584,38.4254,0.8942,0.8979,1.5598
661,100.7364,33.3907,0.894,0.8948,1.4461
662,100.8888,32.7081,0.8943,0.8947,1.4158
663,101.0412,32.6666,0.8941,0.8976,1.509
664,101.1936,32.9207,0.8944,0.9017,1.655
665,101.346,32.3851,0.8962,0.905,1.7152
666,101.4984,32.3733,0.9072,0.9075,1.7238
667,101.6508,32.9522,0.9111,0.9098,1.7164
668,101.8032,34.6704,0.9043,0.9131,1.7142
669,101.9556,34.5353,0.9036,0.9177,1.7103
670,102.108,35.3662,0.9116,0.9219,1.7152
671,102.2604,34.5479,0.9067,0.9236,1.7154
672,102.4128,34.8786,0.9103,0.922,1.7174
673,102.5652,32.8633,0.9094,0.9181,1.7152
674,102.7176,31.1778,0.9106,0.9139,1.7031
675,102.87,30.3375,0.9013,0.9117,1.691
676,103.0224,31.6547,0.9002,0.9115,1.6801
677,103.1748,33.8214,0.907,0.9108,1.6949
678,103.3272,34.5355,0.8932,0.9083,1.7194
679,103.4796,35.4594,0.8867,0.905,1.748
680,103.632,34.6129,0.8881,0.9023,1.7472
681,103.7844,37.0583,0.8889,0.9005,1.7374
682,103.9368,36.1713,0.8885,0.8982,1.7236
683,104.0892,36.9833,0.8857,0.8947,1.7151
684,104.2416,35.2004,0.8832,0.8922,1.7123
685,104.394,36.5178,0.8827,0.8929,1.7106
686,104.5464,35.9378,0.881,0.896,1.713
687,104.6988,38.3678,0.8819,0.8977,1.7104
688,104.8512,38.8812,0.8845,0.8958,1.7105
689,105.0036,39.0682,0.8834,0.8917,1.7101
690,105.156,38.113,0.8894,0.8896,1.7125
691,105.3084,38.4103,0.9009,0.8936,1.7138
692,105.4608,40.6929,0.9021,0.9036,1.7144
693,105.6132,42.2806,0.8931,0.915,1.7183
694,105.7656,43.0708,0.8884,0.9219,1.7222
695,105.918,42.6716,0.9002,0.9223,1.7274
696,106.0704,42.0789,0.9122,0.9184,1.7281
697,106.2228,41.6263,0.9149,0.9149,1.7311
698,106.3752,40.5086,0.9151,0.9145,1.7306
699,106.5276,37.6321,0.9142,0.9167,1.7336
700,106.68,34.5529,0.9164,0.9193,1.7344
701,106.8324,33.3074,0.9166,0.9206,1.7364
702,106.9848,31.3911,0.916,0.9204,1.733
703,107.1372,31.6501,0.9158,0.9188,1.7297
704,107.28960000000001,30.985,0.9164,0.9171,1.7293
705,107.44200000000001,33.1988,0.9155,0.9165,1.7276
706,107.59440000000001,34.9124,0.9104,0.9171,1.7232
707,107.74680000000001,36.5184,0.9043,0.9175,1.7207
708,107.89920000000001,36.4908,0.9102,0.9165,1.7167
709,108.05160000000001,35.2221,0.9114,0.9132,1.7124
710,108.20400000000001,34.8355,0.9094,0.9088,1.7078
711,108.35640000000001,34.5959,0.9007,0.9057,1.709
712,108.50880000000001,35.1794,0.9008,0.9052,1.717
713,108.66120000000001,36.0035,0.8994,0.9069,1.7237
714,108.81360000000001,36.4148,0.9021,0.9093,1.7309
715,108.96600000000001,36.9452,0.902,0.9104,1.7374
716,109.11840000000001,37.4433,0.9002,0.9098,1.7353
717,109.27080000000001,39.5225,0.9086,0.9088,1.7364
718,109.42320000000001,41.9616,0.9082,0.9095,1.7308
719,109.57560000000001,43.7564,0.9078,0.9122,1.7304
720,109.72800000000001,45.2456,0.9096,0.9151,1.7241
721,109.88040000000001,46.2023,0.9092,0.9158,1.7267
722,110.03280000000001,48.3519,0.9076,0.9141,1.7251
723,110.18520000000001,49.5348,0.9005,0.912,1.7231
724,110.33760000000001,48.7744,0.8941,0.9116,1.7233
725,110.49000000000001,44.2788,0.8936,0.9122,1.7264
726,110.64240000000001,40.0103,0.8982,0.9106,1.7303
727,110.79480000000001,38.9993,0.8984,0.9052,1.734
728,110.94720000000001,39.6888,0.8929,0.8978,1.73
729,111.09960000000001,41.9977,0.8944,0.8917,1.7297
730,111.25200000000001,42.6059,0.8931,0.8886,1.7168
731,111.40440000000001,44.1009,0.8943,0.8886,1.709
732,111.55680000000001,44.5276,0.8932,0.8905,1.7083
733,111.70920000000001,44.1685,0.8932,0.893,1.7153
734,111.86160000000001,44.3241,0.8911,0.8949,1.7169
735,112.01400000000001,44.0628,0.8862,0.8948,1.7121
736,112.16640000000001,43.9763,0.8851,0.8914,1.7124
737,112.31880000000001,41.1908,0.8838,0.886,1.7196
738,112.47120000000001,39.494,0.8817,0.8818,1.7299
739,112.62360000000001,41.8106,0.8816,0.8808,1.7323
740,112.77600000000001,45.6714,0.8832,0.8831,1.7345
741,112.92840000000001,47.8923,0.8865,0.8877,1.7271
742,113.08080000000001,47.6597,0.8905,0.8932,1.7248
743,113.23320000000001,46.5516,0.894,0.8988,1.718
744,113.38560000000001,47.6304,0.8996,0.904,1.7197
745,113.53800000000001,48.0756,0.9012,0.9087,1.7176
