,depth,gr,d_res,s_res,den
401,162.30640000000005,58.6736,0.9238,0.8906,1.6615
402,162.45880000000005,58.8691,0.9128,0.872,1.6843
403,162.61120000000005,56.0733,0.8866,0.8497,1.7616
404,162.76360000000005,53.9298,0.9086,0.8318,1.8293
405,162.91600000000005,54.6542,0.8945,0.826,1.8367
406,163.06840000000005,57.7272,0.8739,0.835,1.6628
407,163.22080000000005,56.5046,0.8714,0.8554,1.5556
408,163.37320000000005,52.2914,0.8746,0.8785,1.562
409,163.52560000000005,49.6507,0.8758,0.894,1.6517
410,163.67800000000005,48.6805,0.873,0.8959,1.7794
411,163.83040000000005,50.1663,0.8703,0.8879,1.7581
412,163.98280000000005,52.5123,0.8706,0.8796,1.7841
413,164.13520000000005,53.7002,0.8915,0.8769,1.6969
414,164.28760000000005,51.5153,0.8836,0.8803,1.6438
415,164.44000000000005,48.1536,0.882,0.8878,1.5842
416,164.59240000000005,49.7033,0.8846,0.8953,1.602
417,164.74480000000005,51.8591,0.8828,0.8987,1.633
418,164.89720000000005,54.1526,0.8896,0.8969,1.6606
419,165.04960000000005,54.2503,0.8812,0.8898,1.6781
420,165.20200000000006,56.4321,0.887,0.8771,1.6827
421,165.35440000000006,55.2282,0.8806,0.861,1.6831
422,165.50680000000006,52.2003,0.8811,0.8468,1.6795
423,165.65920000000006,51.2121,0.8804,0.8405,1.693
424,165.81160000000006,53.2708,0.8794,0.8454,1.7374
425,165.96400000000006,55.4228,0.879,0.8588,1.7625
426,166.11640000000006,54.4785,0.879,0.8713,1.7988
427,166.26880000000006,55.0815,0.8704,0.8727,1.7635
428,166.42120000000006,55.5202,0.8615,0.8616,1.744
429,166.57360000000006,57.5209,0.8597,0.8447,1.706
430,166.72600000000006,56.8925,0.8586,0.8313,1.7011
431,166.87840000000006,55.2505,0.8583,0.8271,1.6956
432,167.03080000000006,54.4514,0.8571,0.8316,1.6934
433,167.18320000000006,54.3817,0.8561,0.839,1.6892
434,167.33560000000006,56.2411,0.8559,0.8427,1.6965
435,167.48800000000006,57.4385,0.8614,0.8392,1.7066
436,167.64040000000006,57.3719,0.8515,0.83,1.7101
437,167.79280000000006,56.8903,0.834,0.8198,1.7081
438,167.94520000000006,55.468,0.8416,0.8135,1.6851
439,168.09760000000006,53.7793,0.8419,0.8128,1.6361
440,168.25000000000006,52.8443,0.8421,0.8161,1.5786
441,168.40240000000006,52.7198,0.842,0.8206,1.5452
442,168.55480000000006,53.4872,0.8416,0.8249,1.5423
443,168.70720000000006,52.8288,0.8417,0.8308,1.5606
444,168.85960000000006,51.7277,0.8423,0.8407,1.5606
445,169.01200000000006,50.7915,0.8429,0.8543,1.569
446,169.16440000000006,51.7564,0.8436,0.8679,1.6113
447,169.31680000000006,51.2757,0.8444,0.8761,1.663
448,169.46920000000006,50.6836,0.8449,0.8765,1.704
449,169.62160000000006,52.4968,0.845,0.872,1.7311
450,169.77400000000006,53.6395,0.8451,0.8669,1.7651
451,169.92640000000006,53.9268,0.8451,0.8635,1.7756
452,170.07880000000006,52.7406,0.8455,0.8624,1.758
453,170.23120000000006,50.0565,0.8457,0.8636,1.7444
454,170.38360000000006,48.8143,0.8453,0.8659,1.7332
455,170.53600000000006,47.293,0.8447,0.8682,1.7023
456,170.68840000000006,50.8057,0.8445,0.8698,1.7104
457,170.84080000000006,53.5695,0.845,0.8702,1.7132
458,170.99320000000006,56.4878,0.8456,0.8695,1.7532
459,171.14560000000006,55.7908,0.8453,0.8685,1.7468
460,171.29800000000006,53.291,0.8335,0.8682,1.7507
461,171.45040000000006,51.8557,0.8325,0.8684,1.7509
462,171.60280000000006,53.0755,0.8683,0.8688,1.7496
463,171.75520000000006,52.799,0.8563,0.8692,1.7354
464,171.90760000000006,51.3772,0.8671,0.8692,1.7146
465,172.06000000000006,49.2356,0.8654,0.8694,1.7102
466,172.21240000000006,51.5806,0.8489,0.8702,1.7127
467,172.36480000000006,54.2552,0.8742,0.8704,1.7177
468,172.51720000000006,55.8588,0.8824,0.8683,1.7299
469,172.66960000000006,55.4072,0.853,0.8638,1.7368
470,172.82200000000006,51.8247,0.8619,0.8584,1.7103
471,172.97440000000006,53.0333,0.8641,0.8541,1.6675
472,173.12680000000006,50.9818,0.863,0.8514,1.6515
473,173.27920000000006,50.3175,0.8632,0.8478,1.6461
474,173.43160000000006,46.1512,0.8651,0.8416,1.6786
475,173.58400000000006,46.3293,0.8652,0.8356,1.6653
476,173.73640000000006,47.1721,0.8633,0.8351,1.6845
477,173.88880000000006,47.1516,0.8621,0.8425,1.7123
478,174.04120000000006,47.1827,0.8629,0.855,1.7425
479,174.19360000000006,47.687,0.8633,0.866,1.7523
480,174.34600000000006,49.1678,0.862,0.8695,1.7405
481,174.49840000000006,50.816,0.8577,0.8649,1.723
482,174.65080000000006,52.3824,0.8391,0.8567,1.7176
483,174.80320000000006,54.3695,0.8391,0.8498,1.7129
484,174.95560000000006,54.5159,0.8533,0.8464,1.7046
485,175.10800000000006,51.9025,0.8259,0.8468,1.7188
486,175.26040000000006,50.4028,0.8225,0.8493,1.7321
487,175.41280000000006,52.1929,0.8214,0.8525,1.7518
488,175.56520000000006,58.393,0.8205,0.856,1.7538
489,175.71760000000006,62.916,0.8197,0.8576,1.772
490,175.87000000000006,64.2056,0.8192,0.8523,1.7728
491,176.02240000000006,60.3724,0.819,0.8375,1.7602
492,176.17480000000006,55.7033,0.8199,0.8167,1.7353
493,176.32720000000006,51.0559,0.8281,0.7972,1.6869
494,176.47960000000006,49.5737,0.8147,0.7863,1.6845
495,176.63200000000006,50.1277,0.8144,0.7858,1.6888
496,176.78440000000006,50.9856,0.835,0.7921,1.6905
497,176.93680000000006,50.3599,0.8367,0.7994,1.6495
498,177.08920000000006,48.4619,0.839,0.8031,1.6251
499,177.24160000000006,49.3382,0.8406,0.8018,1.6183
500,177.39400000000006,50.4434,0.841,0.798,1.6389
501,177.54640000000006,47.4444,0.8413,0.7952,1.6558
502,177.69880000000006,44.8767,0.8416,0.7945,1.6697
503,177.85120000000006,43.0602,0.8208,0.7947,1.6633
504,178.00360000000006,47.3224,0.8105,0.7944,1.5124
505,178.15600000000006,48.4712,0.823,0.7937,1.4227
506,178.30840000000006,54.632,0.8337,0.7943,1.3686
507,178.46080000000006,56.6048,0.8363,0.7966,1.4046
508,178.61320000000006,57.0476,0.8373,0.7996,1.3959
509,178.76560000000006,55.6505,0.8383,0.8028,1.3705
510,178.91800000000006,54.4925,0.8392,0.8075,1.3605
511,179.07040000000006,54.5305,0.8399,0.8141,1.3826
512,179.22280000000006,51.5978,0.8358,0.8217,1.4055
513,179.37520000000006,52.5711,0.8394,0.8281,1.4082
514,179.52760000000006,53.3293,0.8499,0.8313,1.408
515,179.68000000000006,51.6742,0.8492,0.8306,1.4398
516,179.83240000000006,49.2203,0.8498,0.8278,1.5197
517,179.98480000000006,49.1444,0.8504,0.8255,1.6197
518,180.13720000000006,53.7073,0.8508,0.8251,1.7198
519,180.28960000000006,57.1207,0.8504,0.8267,1.5637
520,180.44200000000006,60.68,0.8499,0.8284,1.554
521,180.59440000000006,61.0728,0.8488,0.8287,1.5489
522,180.74680000000006,60.5591,0.8473,0.8267,1.7411
523,180.89920000000006,59.295,0.8453,0.8238,1.7243
524,181.05160000000006,60.1182,0.8439,0.8213,1.6133
525,181.20400000000006,61.4183,0.8383,0.8204,1.6006
526,181.35640000000006,61.5386,0.8369,0.8208,1.6554
527,181.50880000000006,59.1659,0.8101,0.8218,1.7768
528,181.66120000000006,57.4569,0.7971,0.8225,1.7394
529,181.81360000000006,56.2356,0.7965,0.8223,1.6892
530,181.96600000000007,54.6953,0.7941,0.822,1.6366
531,182.11840000000007,52.2914,0.7947,0.8215,1.6323
532,182.27080000000007,52.2992,0.7958,0.8184,1.6283
533,182.42320000000007,54.4562,0.796,0.8103,1.6282
534,182.57560000000007,55.1183,0.8163,0.7981,1.635
535,182.72800000000007,52.1125,0.8207,0.7848,1.6457
536,182.88040000000007,50.545,0.7985,0.7733,1.6466
537,183.03280000000007,50.5117,0.7879,0.7647,1.6473
538,183.18520000000007,49.1755,0.7969,0.7594,1.6441
539,183.33760000000007,44.0418,0.7982,0.7576,1.6609
540,183.49000000000007,39.2945,0.787,0.7608,1.6231
541,183.64240000000007,37.5747,0.7937,0.7686,1.645
542,183.79480000000007,41.7317,0.7883,0.78,1.6765
543,183.94720000000007,42.8638,0.8376,0.7977,1.7101
544,184.09960000000007,46.1616,0.8718,0.8263,1.641
545,184.25200000000007,42.8402,0.829,0.8645,1.5541
546,184.40440000000007,46.2339,0.8071,0.8984,1.5393
547,184.55680000000007,46.3258,0.831,0.9085,1.6027
548,184.70920000000007,50.4104,0.8682,0.8909,1.6284
549,184.86160000000007,50.2299,0.8923,0.8629,1.6174
550,185.01400000000007,50.7343,0.9272,0.847,1.5518
551,185.16640000000007,49.8609,0.9261,0.8525,1.5039
552,185.31880000000007,49.9488,0.9375,0.8743,1.3735
553,185.47120000000007,50.3559,0.9341,0.8989,1.287
554,185.62360000000007,54.3492,0.9258,0.9138,1.2362
555,185.77600000000007,55.2973,0.9336,0.9153,1.2513
556,185.92840000000007,57.2319,0.9292,0.9087,1.2819
557,186.08080000000007,54.6891,0.9295,0.9023,1.3201
558,186.23320000000007,53.9774,0.9308,0.9017,1.3586
559,186.38560000000007,53.8304,0.922,0.9076,1.3798
560,186.53800000000007,53.1255,0.9253,0.918,1.3934
561,186.69040000000007,52.743,0.9167,0.9304,1.3996
562,186.84280000000007,51.6298,0.91,0.9407,1.4019
563,186.99520000000007,54.8278,0.9075,0.9436,1.4216
564,187.14760000000007,60.1089,0.9056,0.9373,1.5081
565,187.30000000000007,63.0959,0.9045,0.9253,1.6685
566,187.45240000000007,64.3206,0.9041,0.913,1.8447
567,187.60480000000007,64.0037,0.9044,0.9038,1.9261
568,187.75720000000007,66.4846,0.9047,0.8985,1.7734
569,187.90960000000007,66.0967,0.9036,0.8961,1.5088
570,188.06200000000007,64.1487,0.9035,0.8959,1.3105
571,188.21440000000007,61.6733,0.9036,0.8971,1.2201
572,188.36680000000007,60.6982,0.9022,0.8987,1.2025
573,188.51920000000007,61.9559,0.9151,0.8996,1.2081
574,188.67160000000007,61.9945,0.9054,0.8999,1.2176
575,188.82400000000007,62.799,0.8699,0.9,1.2224
576,188.97640000000007,63.3154,0.8228,0.8998,1.2208
577,189.12880000000007,62.9387,0.8778,0.8992,1.2159
578,189.28120000000007,62.9171,0.8912,0.8986,1.214
579,189.43360000000007,61.7058,0.8753,0.8972,1.2157
580,189.58600000000007,62.8799,0.8258,0.8902,1.2166
581,189.73840000000007,60.961,0.8337,0.8723,1.2171
582,189.89080000000007,57.755,0.8802,0.848,1.2137
583,190.04320000000007,56.2801,0.883,0.8232,1.2148
584,190.19560000000007,55.9586,0.8386,0.8033,1.2595
585,190.34800000000007,56.3798,0.7964,0.7902,1.3885
586,190.50040000000007,50.6339,0.805,0.7829,1.5942
587,190.65280000000007,49.9334,0.8367,0.7808,1.6847
588,190.80520000000007,48.6921,0.8568,0.7844,1.6479
589,190.95760000000007,49.8549,0.8627,0.7937,1.6011
590,191.11000000000007,47.3623,0.868,0.8078,1.6423
591,191.26240000000007,47.1073,0.8771,0.826,1.7023
592,191.41480000000007,49.6669,0.8812,0.8496,1.6722
593,191.56720000000007,48.3792,0.8705,0.8795,1.6178
594,191.71960000000007,48.4881,0.8322,0.9141,1.5835
595,191.87200000000007,47.0327,0.8184,0.9451,1.4996
596,192.02440000000007,51.7753,0.8818,0.9592,1.4477
597,192.17680000000007,57.0039,0.9351,0.9511,1.3923
598,192.32920000000007,62.2687,0.9226,0.9309,1.4302
599,192.48160000000007,65.4519,0.9158,0.9123,1.4656
600,192.63400000000007,66.4292,0.9171,0.9037,1.5143
601,192.78640000000007,69.3843,0.9242,0.9073,1.5599
602,192.93880000000007,68.4987,0.9331,0.9198,1.5854
603,193.09120000000007,67.6991,0.9364,0.9333,1.5777
604,193.24360000000007,63.9091,0.9315,0.9387,1.554
605,193.39600000000007,62.1348,0.9243,0.932,1.5475
606,193.54840000000007,59.4614,0.9208,0.9167,1.5748
607,193.70080000000007,58.219,0.9199,0.9002,1.6203
608,193.85320000000007,59.6225,0.9188,0.8888,1.6472
609,194.00560000000007,62.5953,0.9174,0.8858,1.6467
610,194.15800000000007,62.4591,0.9167,0.8906,1.6339
611,194.31040000000007,63.1741,0.9155,0.8985,1.6361
612,194.46280000000007,63.9701,0.9145,0.9039,1.6532
613,194.61520000000007,64.9965,0.9137,0.9043,1.673
614,194.76760000000007,64.5184,0.9134,0.8999,1.6771
615,194.92000000000007,63.3615,0.9137,0.8918,1.7216
616,195.07240000000007,63.9961,0.9139,0.8815,1.7979
617,195.22480000000007,62.8122,0.914,0.8704,1.8712
618,195.37720000000007,62.268,0.9142,0.8601,1.7324
619,195.52960000000007,63.2369,0.9138,0.8524,1.4678
620,195.68200000000007,63.7178,0.9133,0.8488,1.2915
621,195.83440000000007,63.5371,0.9135,0.8495,1.1953
622,195.98680000000007,62.921,0.9123,0.8531,1.2454
623,196.13920000000007,61.9002,0.909,0.8572,1.3897
624,196.29160000000007,59.9919,0.901,0.86,1.5938
625,196.44400000000007,57.5138,0.895,0.8609,1.879
626,196.59640000000007,55.9533,0.8933,0.8605,1.6601
627,196.74880000000007,55.0214,0.8955,0.8595,1.4453
628,196.90120000000007,54.2483,0.8892,0.858,1.3064
629,197.05360000000007,57.4826,0.8812,0.856,1.2631
630,197.20600000000007,63.5291,0.8787,0.8541,1.2731
631,197.35840000000007,68.8861,0.8786,0.8527,1.2853
632,197.51080000000007,70.1349,0.8785,0.8523,1.2781
633,197.66320000000007,70.9557,0.8789,0.8527,1.2587
634,197.81560000000007,70.9333,0.8789,0.8538,1.2421
635,197.96800000000007,72.4535,0.8786,0.8556,1.234
636,198.12040000000007,69.9763,0.8786,0.8592,1.2354
637,198.27280000000007,68.1745,0.8787,0.8651,1.2542
638,198.42520000000007,66.4345,0.8786,0.8727,1.286
639,198.57760000000007,67.2348,0.8789,0.8795,1.3178
640,198.73000000000008,63.9643,0.8795,0.8829,1.3416
641,198.88240000000008,63.7335,0.8802,0.883,1.3481
642,199.03480000000008,60.4342,0.8807,0.881,1.3457
643,199.18720000000008,59.9899,0.8802,0.8784,1.3459
644,199.33960000000008,61.1597,0.8809,0.8765,1.3933
645,199.49200000000008,62.5199,0.8819,0.8754,1.492
646,199.64440000000008,66.0906,0.8839,0.875,1.6445
