,depth,gr,d_res,s_res,den
117,99.66960000000002,47.4038,1.1711,1.1935,1.792
118,99.82200000000002,47.4038,1.1714,1.189,1.7846
119,99.97440000000002,48.7764,1.1726,1.1855,1.778
120,100.12680000000002,49.3569,1.17,1.1821,1.7757
121,100.27920000000002,47.4774,1.1632,1.1775,1.7706
122,100.43160000000002,47.7766,1.1637,1.1718,1.7719
123,100.58400000000002,47.9861,1.1603,1.1663,1.7675
124,100.73640000000002,48.3198,1.1585,1.1623,1.7696
125,100.88880000000002,47.4483,1.1583,1.1604,1.7797
126,101.04120000000002,46.6429,1.1531,1.1596,1.7872
127,101.19360000000002,48.494,1.1527,1.1586,1.7987
128,101.34600000000002,49.7594,1.1559,1.1573,1.8009
129,101.49840000000002,50.6335,1.1577,1.1569,1.8011
130,101.65080000000002,49.3199,1.1601,1.1589,1.7939
131,101.80320000000002,49.4269,1.1636,1.1642,1.7983
132,101.95560000000002,48.8949,1.1655,1.1731,1.8029
133,102.10800000000002,50.0423,1.167,1.184,1.8086
134,102.26040000000002,49.7566,1.1751,1.195,1.8029
135,102.41280000000002,51.2344,1.1803,1.2037,1.8041
136,102.56520000000002,50.6871,1.1857,1.2083,1.7985
137,102.71760000000002,50.7098,1.1886,1.2084,1.7979
138,102.87000000000002,53.7235,1.1886,1.2055,1.777
139,103.02240000000002,55.9746,1.1904,1.2019,1.7612
140,103.17480000000002,60.8765,1.1888,1.1992,1.7602
141,103.32720000000002,59.6006,1.185,1.1972,1.7624
142,103.47960000000002,57.9331,1.1729,1.1929,1.7674
143,103.63200000000002,50.5126,1.1719,1.1826,1.7628
144,103.78440000000002,45.943,1.1551,1.1651,1.7656
145,103.93680000000002,43.9508,1.1485,1.1438,1.7678
146,104.08920000000002,43.728,1.1494,1.1261,1.7628
147,104.24160000000002,43.1219,1.1515,1.1195,1.7558
148,104.39400000000002,44.3962,1.1556,1.1269,1.7559
149,104.54640000000002,47.4198,1.157,1.1458,1.7678
150,104.69880000000002,50.0235,1.1594,1.1701,1.7781
151,104.85120000000002,48.9974,1.1669,1.1928,1.7899
152,105.00360000000002,45.8867,1.1745,1.2093,1.805
153,105.15600000000002,43.2978,1.1902,1.219,1.8125
154,105.30840000000002,41.0386,1.2133,1.225,1.8127
155,105.46080000000002,38.2433,1.2188,1.2302,1.79
156,105.61320000000002,35.6684,1.2228,1.2356,1.7698
157,105.76560000000002,34.2078,1.225,1.2412,1.7522
158,105.91800000000002,34.8867,1.2272,1.2449,1.7467
159,106.07040000000002,35.2693,1.2292,1.2455,1.7435
160,106.22280000000002,36.011,1.2337,1.2441,1.7426
161,106.37520000000002,35.96,1.2354,1.2433,1.7467
162,106.52760000000002,36.5623,1.2399,1.2444,1.7684
163,106.68000000000002,35.6145,1.2391,1.247,1.7973
164,106.83240000000002,34.1486,1.2376,1.2493,1.8227
165,106.98480000000002,33.5302,1.2353,1.2489,1.8231
166,107.13720000000002,34.1803,1.2196,1.2441,1.8188
167,107.28960000000002,34.2288,1.2055,1.2334,1.8041
168,107.44200000000002,33.5914,1.2094,1.2152,1.7836
169,107.59440000000002,32.9056,1.1874,1.1906,1.7697
170,107.74680000000002,32.9619,1.1721,1.1649,1.7511
171,107.89920000000002,33.0274,1.1587,1.1443,1.7393
172,108.05160000000002,32.9017,1.1531,1.1324,1.7335
173,108.20400000000002,32.5626,1.1508,1.1289,1.7318
174,108.35640000000002,31.5941,1.1339,1.13,1.7393
175,108.50880000000002,31.2082,1.1256,1.1317,1.7398
176,108.66120000000002,30.0999,1.1279,1.1335,1.7455
177,108.81360000000002,28.6502,1.1316,1.1363,1.7441
178,108.96600000000002,27.5946,1.1314,1.1402,1.7441
179,109.11840000000002,27.752,1.1342,1.1456,1.7382
180,109.27080000000002,27.485,1.1442,1.1539,1.7389
181,109.42320000000002,26.7908,1.1494,1.1653,1.735
182,109.57560000000002,27.7072,1.1506,1.1778,1.7312
183,109.72800000000002,30.5535,1.1528,1.1871,1.7283
184,109.88040000000002,33.2333,1.149,1.1884,1.731
185,110.03280000000002,34.0515,1.1482,1.1795,1.7336
186,110.18520000000002,33.7032,1.1488,1.1644,1.7406
187,110.33760000000002,33.4943,1.1485,1.1492,1.7543
188,110.49000000000002,33.996,1.1469,1.138,1.7604
189,110.64240000000002,34.9966,1.1442,1.1328,1.7676
190,110.79480000000002,35.2241,1.1456,1.1348,1.7646
191,110.94720000000002,34.672,1.1425,1.1435,1.7748
192,111.09960000000002,34.148,1.1449,1.1561,1.7779
193,111.25200000000002,33.7007,1.146,1.1695,1.7858
194,111.40440000000002,33.9471,1.1502,1.1803,1.7887
