,depth,gr,d_res,s_res,den
76,83.97240000000001,57.7271,1.0871,1.1968,1.9908
77,84.12480000000001,56.0177,1.1198,1.174,1.9908
78,84.27720000000001,56.6903,1.1285,1.1694,2.0224
79,84.42960000000001,57.4025,1.1189,1.182,2.0317
80,84.58200000000001,58.7577,1.0765,1.1986,1.9982
81,84.73440000000001,61.8282,1.0605,1.2,1.9729
82,84.88680000000001,69.0872,1.0567,1.1787,1.9743
83,85.03920000000001,74.8155,1.0531,1.1465,1.9709
84,85.19160000000001,81.25,1.0607,1.1199,1.9657
85,85.34400000000001,81.4244,1.0491,1.1075,1.9707
86,85.49640000000001,84.2314,1.0547,1.1106,1.8432
87,85.64880000000001,84.6622,1.0646,1.1267,1.5625
88,85.80120000000001,84.8931,1.0759,1.1497,1.4162
89,85.95360000000001,81.0916,1.0868,1.1705,1.4904
90,86.10600000000001,79.9135,1.0899,1.1793,1.7308
91,86.25840000000001,77.5559,1.0933,1.1739,2.0085
92,86.41080000000001,76.999,1.1105,1.1629,1.9436
93,86.56320000000001,75.9102,1.1097,1.1583,1.8279
94,86.71560000000001,73.3878,1.1098,1.1649,1.7447
95,86.86800000000001,71.4499,1.1087,1.1777,1.7817
96,87.02040000000001,70.2379,1.1085,1.1881,1.8692
97,87.17280000000001,69.7244,1.1017,1.1905,1.9753
98,87.32520000000001,71.4401,1.0572,1.1812,1.9747
99,87.47760000000001,69.3574,1.0505,1.1585,1.9586
100,87.63000000000001,70.1311,1.0832,1.1279,1.9302
101,87.78240000000001,69.7892,1.1064,1.0997,1.9272
102,87.93480000000001,73.7636,1.098,1.0819,1.9325
103,88.08720000000001,75.5286,1.0431,1.0763,1.9286
104,88.23960000000001,74.8454,1.0301,1.0786,1.9161
105,88.39200000000001,73.0277,1.034,1.081,1.9066
106,88.54440000000001,72.3852,1.0263,1.0788,1.8989
107,88.69680000000001,72.831,1.0305,1.0737,1.893
108,88.84920000000001,75.0745,1.034,1.069,1.8973
109,89.00160000000001,75.9601,1.0234,1.0661,1.9079
110,89.15400000000001,77.4991,1.0302,1.0659,1.9157
111,89.30640000000001,73.8401,1.0224,1.0678,1.9126
112,89.45880000000001,74.3296,1.0225,1.0699,1.9217
113,89.61120000000001,74.713,1.031,1.0718,1.9352
114,89.76360000000001,75.5167,1.0303,1.0741,1.9443
115,89.91600000000001,73.714,1.0295,1.0756,1.9471
116,90.06840000000001,76.0916,1.0246,1.0741,1.9443
117,90.22080000000001,80.3283,1.0189,1.0693,1.9404
118,90.37320000000001,84.4794,1.0183,1.0626,1.9366
119,90.52560000000001,83.5045,1.0137,1.0564,1.9267
120,90.67800000000001,83.2838,1.0154,1.0534,1.926
121,90.83040000000001,82.7628,1.0163,1.0539,1.9353
122,90.98280000000001,83.3176,1.0154,1.056,1.9484
123,91.13520000000001,80.5032,1.0194,1.0574,1.963
124,91.28760000000001,81.7668,1.0215,1.0568,1.9474
125,91.44000000000001,80.9077,1.0218,1.0545,1.854
126,91.59240000000001,83.9436,1.0208,1.0526,1.8106
127,91.74480000000001,82.3833,1.0221,1.0526,1.8216
128,91.89720000000001,83.645,1.0234,1.0539,1.9171
129,92.04960000000001,82.13,1.0245,1.0557,1.9834
130,92.20200000000001,81.8051,1.0307,1.0575,2.0026
