,depth,gr,d_res,s_res,den
101,203.2739,14.6428,1.7031,1.6958,2.1123
102,203.4263,12.8114,1.6658,1.6894,2.1063
103,203.5787,11.2598,1.649,1.7117,2.051
104,203.7311,10.9735,1.6466,1.7409,1.9814
105,203.8835,13.2358,1.6328,1.7545,1.921
106,204.0359,13.8611,1.6439,1.747,1.9101
107,204.1883,13.602,1.6436,1.7312,1.9213
108,204.3407,11.819,1.6379,1.7218,1.9885
109,204.4931,10.1218,1.6622,1.7246,2.0902
110,204.6455,9.5253,1.6953,1.737,2.1565
111,204.7979,9.8315,1.7004,1.7552,2.1609
112,204.9503,10.1409,1.7054,1.7828,2.1506
113,205.1027,10.622,1.7114,1.8289,2.1321
114,205.2551,10.2347,1.7428,1.8875,2.0871
115,205.4075,10.4,1.7458,1.918,2.0744
116,205.5599,10.1143,1.7531,1.873,2.0977
117,205.7123,10.4211,1.7027,1.7576,2.0485
118,205.8647,10.6195,1.683,1.6271,2.0217
119,206.0171,10.744,1.5473,1.5284,2.0276
120,206.1695,9.4969,1.4956,1.4756,2.046
121,206.3219,8.3447,1.4877,1.4593,2.0291
122,206.4743,8.0769,1.4734,1.4631,1.9674
123,206.6267,8.1544,1.4465,1.4773,1.9202
124,206.7791,8.3497,1.4502,1.5027,1.8816
125,206.9315,8.6717,1.4564,1.5426,1.8659
126,207.0839,9.4269,1.5284,1.5943,1.9202
127,207.2363,10.215,1.5837,1.6514,1.9826
128,207.3887,10.9947,1.6058,1.7143,2.0103
129,207.5411,10.8111,1.7014,1.7897,2.0085
130,207.6935,10.8247,1.7376,1.8773,2.0761
131,207.8459,10.1138,1.738,1.9637,2.1382
132,207.9983,10.5443,1.8077,2.0315,2.1974
133,208.1507,10.4878,1.8575,2.0714,2.2096
134,208.3031,10.959,1.8588,2.086,2.2096
135,208.4555,10.8822,1.8349,2.0802,2.2203
136,208.6079,11.021,1.8301,2.0495,2.1878
137,208.7603,10.5457,1.8264,1.9872,2.1269
138,208.9127,10.1916,1.7985,1.9051,2.1093
139,209.0651,10.4472,1.7554,1.829,2.1581
140,209.2175,10.6367,1.7754,1.7736,2.1312
141,209.3699,10.9619,1.7767,1.7379,2.1238
142,209.5223,9.7654,1.6795,1.7175,2.0644
143,209.6747,9.391,1.6558,1.7089,2.0789
144,209.8271,9.4413,1.6491,1.7051,2.0569
145,209.9795,9.1109,1.6638,1.702,2.0441
146,210.1319,9.8012,1.6606,1.7012,2.0215
147,210.2843,8.9824,1.6387,1.7047,2.0855
148,210.4367,10.1442,1.6488,1.7121,2.1849
149,210.5891,9.7146,1.6361,1.7214,2.2346
150,210.7415,9.9009,1.6332,1.7262,2.1944
151,210.8939,9.5644,1.608,1.7171,2.1643
152,211.0463,9.3289,1.6051,1.6916,2.1385
153,211.1987,9.0636,1.604,1.66,2.1037
154,211.3511,8.8483,1.5941,1.6408,2.0803
155,211.5035,8.7197,1.5959,1.6503,2.0995
156,211.6559,9.1197,1.6019,1.6906,2.1079
157,211.8083,10.4364,1.6231,1.7463,2.1454
158,211.9607,11.4921,1.6612,1.7953,2.1455
159,212.1131,12.0063,1.6794,1.8248,2.1297
160,212.2655,11.477,1.6906,1.8368,2.1473
161,212.4179,10.7625,1.7293,1.8431,2.1651
162,212.5703,10.1633,1.7825,1.8537,2.1412
163,212.7227,10.1567,1.7967,1.8688,2.1335
164,212.8751,10.4522,1.801,1.8841,2.1077
165,213.0275,11.2656,1.8043,1.903,2.0972
166,213.1799,12.0518,1.8299,1.9285,2.0492
167,213.3323,13.4953,1.8161,1.9409,2.0741
168,213.4847,14.1752,1.758,1.9048,2.094
169,213.6371,14.0889,1.7404,1.8094,2.1286
170,213.7895,13.4795,1.6471,1.6857,2.1113
171,213.9419,14.0414,1.5461,1.5763,2.0739
172,214.0943,13.5858,1.5323,1.5058,1.9879
173,214.2467,12.6842,1.5036,1.4722,1.9236
174,214.3991,11.706,1.3571,1.4555,1.8858
175,214.5515,12.1285,1.263,1.438,1.9301
176,214.7039,13.0909,1.2476,1.4136,1.9614
177,214.8563,12.9747,1.2389,1.3813,1.9973
178,215.0087,12.4269,1.2361,1.3429,1.9684
179,215.1611,11.4279,1.2475,1.3102,1.9349
