,depth,gr,d_res,s_res,den
72,10.972800000000001,26.7881,2.201,2.7764,1.4117
73,11.125200000000001,23.8406,2.201,2.7764,1.403
74,11.277600000000001,22.7664,2.201,2.7764,1.4114
75,11.43,22.1979,2.201,2.7764,1.4921
76,11.5824,22.8032,2.201,2.7764,1.6777
77,11.7348,23.759,2.201,2.7764,1.8797
78,11.8872,25.37,2.201,2.7764,1.9478
79,12.0396,25.9937,2.201,2.7764,1.9668
80,12.192,25.0079,2.201,2.7764,2.0378
81,12.3444,23.2414,2.201,2.7764,2.0714
82,12.4968,22.6744,2.201,2.7764,2.0374
83,12.6492,23.611,2.201,2.7764,1.9679
84,12.8016,25.5452,2.201,2.7764,1.9419
85,12.954,25.7611,2.201,2.7764,1.9851
86,13.1064,25.0297,2.201,2.7764,2.0252
87,13.2588,24.915,2.201,2.7764,2.0265
88,13.411200000000001,24.976,2.201,2.7764,2.0242
89,13.563600000000001,24.8386,2.201,2.7764,1.9751
90,13.716000000000001,23.4908,2.201,2.7764,1.9119
91,13.868400000000001,22.8956,2.201,2.7764,1.8844
92,14.020800000000001,23.2425,2.201,2.7764,1.917
93,14.173200000000001,24.8567,2.201,2.7764,1.9847
94,14.325600000000001,25.8572,2.201,2.7764,2.0254
95,14.478000000000002,25.6334,2.201,2.7764,2.0234
96,14.630400000000002,25.1479,2.201,2.7764,2.0135
97,14.7828,24.5799,2.2438,3.0001,2.0234
98,14.9352,23.3011,2.3179,3.0543,2.0207
99,15.0876,22.701,2.3748,2.9278,1.9961
100,15.24,22.7426,2.4272,2.7138,1.9745
101,15.3924,22.6264,2.4962,2.4952,1.9782
102,15.5448,22.8819,2.5528,2.3209,2.0053
103,15.6972,21.8561,2.5436,2.2187,2.0407
104,15.8496,20.2068,2.5446,2.2034,2.069
105,16.002000000000002,21.0828,2.5556,2.3141,2.1137
106,16.154400000000003,22.3051,2.527,2.5146,2.0657
107,16.3068,22.6715,2.4427,2.6775,2.0277
108,16.4592,23.4069,2.3771,2.6282,2.0352
109,16.6116,23.972,2.3533,2.3545,2.0378
110,16.764,22.4327,2.3165,2.0278,2.0223
111,16.9164,20.9965,2.1456,1.7839,1.9689
112,17.0688,20.2055,1.9983,1.6537,1.9027
113,17.2212,20.1511,1.8757,1.6124,1.8987
114,17.3736,19.9794,1.8042,1.6194,1.9386
115,17.526,20.073,1.7882,1.6378,2.0232
116,17.6784,20.5786,1.7235,1.6415,2.0245
117,17.8308,20.5094,1.6693,1.6103,1.9923
118,17.9832,23.0342,1.6204,1.5365,1.998
119,18.1356,36.6787,1.5362,1.4364,2.0
120,18.288,63.3146,1.4705,1.3336,1.9991
121,18.4404,88.3774,1.3073,1.2456,1.9944
122,18.5928,98.3469,1.1677,1.1763,2.0081
123,18.7452,108.0238,1.1427,1.1151,2.0368
124,18.8976,130.462,1.1439,1.0437,2.0088
125,19.05,148.3201,1.0729,0.9584,1.9252
126,19.2024,151.8642,1.0076,0.8786,1.8613
127,19.3548,158.8705,0.984,0.8315,1.8872
128,19.5072,179.3655,0.9706,0.8322,2.0303
129,19.6596,200.2768,0.9882,0.8774,2.1942
130,19.812,192.5067,1.0296,0.9526,2.2556
131,19.9644,159.5704,1.0839,1.0144,2.1614
132,20.1168,134.0853,1.075,1.0462,2.0854
133,20.2692,123.6655,1.0165,1.0277,2.0795
134,20.4216,122.4091,0.9937,0.9327,2.101
135,20.574,124.9995,1.008,0.8098,2.0969
136,20.7264,128.4542,1.0365,0.7368,2.0763
137,20.878800000000002,132.9457,1.056,0.7522,2.0692
138,21.031200000000002,140.0695,1.0859,0.8787,2.0663
139,21.183600000000002,145.4781,1.1745,1.1036,2.0575
140,21.336000000000002,147.8756,1.2821,1.4049,2.0115
141,21.488400000000002,146.2702,1.4755,1.6585,1.9838
142,21.640800000000002,141.6381,1.5559,1.7224,1.9813
143,21.793200000000002,135.612,1.6398,1.6303,1.9899
144,21.945600000000002,132.3838,1.6551,1.5333,1.9979
145,22.098000000000003,132.479,1.6254,1.5272,2.0183
146,22.250400000000003,137.5594,1.542,1.6294,2.0309
147,22.402800000000003,148.5984,1.4854,1.788,2.023
148,22.555200000000003,159.0958,1.4715,1.8838,2.012
