,depth,gr,d_res,s_res,den
571,149.96160000000006,30.6781,0.9561,0.9032,1.3966
572,150.11400000000006,30.6781,0.9301,0.9116,1.4672
573,150.26640000000006,29.6806,0.9203,0.9188,1.4981
574,150.41880000000006,26.9531,0.9163,0.9208,1.5163
575,150.57120000000006,23.3512,0.9109,0.9161,1.5177
576,150.72360000000006,22.4952,0.905,0.9071,1.5211
577,150.87600000000006,22.7018,0.8916,0.894,1.5304
578,151.02840000000006,24.2187,0.85,0.8738,1.5221
579,151.18080000000006,23.5307,0.8397,0.8453,1.5083
580,151.33320000000006,23.0908,0.8406,0.8104,1.4158
581,151.48560000000006,23.6331,0.8324,0.7744,1.2921
582,151.63800000000006,25.6757,0.8323,0.7465,1.2147
583,151.79040000000006,26.3183,0.8395,0.7358,1.2089
584,151.94280000000006,25.3698,0.8414,0.7478,1.2507
585,152.09520000000006,25.1322,0.8417,0.7826,1.2835
586,152.24760000000006,26.5205,0.8421,0.8341,1.29
587,152.40000000000006,26.6528,0.8423,0.8853,1.2972
588,152.55240000000006,26.9758,0.8466,0.9135,1.3031
589,152.70480000000006,26.7793,0.8534,0.9087,1.3262
590,152.85720000000006,28.1727,0.8564,0.8815,1.3538
591,153.00960000000006,29.2937,0.8495,0.8494,1.3862
592,153.16200000000006,30.5544,0.8262,0.8258,1.4376
593,153.31440000000006,28.7692,0.8148,0.8167,1.5108
594,153.46680000000006,25.3995,0.8004,0.8195,1.591
595,153.61920000000006,21.7377,0.798,0.8267,1.6222
596,153.77160000000006,21.8045,0.7957,0.8314,1.6165
597,153.92400000000006,22.3612,0.7943,0.8301,1.603
598,154.07640000000006,22.7748,0.7942,0.8239,1.592
599,154.22880000000006,22.9312,0.7959,0.8189,1.5878
600,154.38120000000006,24.194,0.8025,0.8208,1.5824
601,154.53360000000006,25.854,0.8043,0.8314,1.5783
602,154.68600000000006,27.1756,0.8108,0.8473,1.5768
603,154.83840000000006,30.0413,0.8164,0.8624,1.5874
604,154.99080000000006,34.1891,0.8216,0.8711,1.5838
605,155.14320000000006,36.3717,0.8332,0.8729,1.5705
606,155.29560000000006,34.8551,0.8351,0.8713,1.5439
607,155.44800000000006,32.4412,0.8356,0.8694,1.5267
608,155.60040000000006,32.6553,0.8355,0.8675,1.5181
609,155.75280000000006,31.8567,0.834,0.8637,1.5092
610,155.90520000000006,31.8551,0.8313,0.855,1.5077
611,156.05760000000006,29.6713,0.8291,0.8393,1.507
612,156.21000000000006,31.9229,0.8266,0.8191,1.4868
613,156.36240000000006,34.0977,0.8209,0.7996,1.4119
614,156.51480000000006,36.3555,0.8168,0.7847,1.3326
615,156.66720000000007,36.1994,0.8126,0.7761,1.2791
616,156.81960000000007,33.3598,0.7954,0.7726,1.2847
617,156.97200000000007,30.0637,0.7848,0.7721,1.3134
618,157.12440000000007,28.4738,0.801,0.774,1.393
619,157.27680000000007,28.5491,0.8099,0.7798,1.4668
620,157.42920000000007,29.1967,0.8108,0.7904,1.5274
621,157.58160000000007,27.774,0.8125,0.8041,1.5176
622,157.73400000000007,27.2507,0.8134,0.8177,1.5002
623,157.88640000000007,25.0281,0.8151,0.8278,1.496
624,158.03880000000007,25.5804,0.816,0.8319,1.5044
625,158.19120000000007,26.5403,0.8173,0.831,1.5219
626,158.34360000000007,27.606,0.8179,0.8279,1.5309
627,158.49600000000007,33.6331,0.8158,0.8249,1.5307
628,158.64840000000007,36.5171,0.8127,0.8233,1.53
629,158.80080000000007,38.513,0.8124,0.8237,1.5396
630,158.95320000000007,39.4657,0.8116,0.8253,1.5474
631,159.10560000000007,43.5422,0.8115,0.8269,1.5658
632,159.25800000000007,50.5939,0.8119,0.8277,1.6086
633,159.41040000000007,52.4703,0.8127,0.8269,1.6231
634,159.56280000000007,52.0719,0.8155,0.8236,1.6251
635,159.71520000000007,44.108,0.8157,0.8172,1.6123
636,159.86760000000007,41.9383,0.8168,0.8077,1.6205
637,160.02000000000007,41.8626,0.8181,0.7963,1.6227
638,160.17240000000007,54.0336,0.8172,0.7854,1.6132
639,160.32480000000007,57.5333,0.8221,0.7782,1.6128
640,160.47720000000007,59.174,0.8387,0.7789,1.6425
641,160.62960000000007,57.6878,0.8407,0.7907,1.6731
642,160.78200000000007,57.0931,0.8415,0.8129,1.6912
643,160.93440000000007,57.4278,0.8426,0.8403,1.6822
644,161.08680000000007,56.055,0.8426,0.863,1.6888
645,161.23920000000007,56.6224,0.8431,0.8705,1.6978
646,161.39160000000007,57.378,0.8434,0.8595,1.7069
647,161.54400000000007,61.6253,0.8482,0.8371,1.7096
648,161.69640000000007,64.0021,0.8464,0.8143,1.7052
649,161.84880000000007,66.7852,0.8387,0.7992,1.7029
650,162.00120000000007,65.7876,0.83,0.7948,1.6937
651,162.15360000000007,66.2875,0.8318,0.7988,1.6839
652,162.30600000000007,66.4151,0.8313,0.8056,1.6765
653,162.45840000000007,70.0702,0.8303,0.811,1.672
654,162.61080000000007,72.2075,0.8296,0.8127,1.6716
655,162.76320000000007,74.5007,0.8291,0.8108,1.6785
656,162.91560000000007,71.8635,0.8289,0.8073,1.688
657,163.06800000000007,69.4847,0.8291,0.8051,1.6845
658,163.22040000000007,65.9604,0.8292,0.8065,1.6664
659,163.37280000000007,62.8835,0.8313,0.8115,1.6594
660,163.52520000000007,64.7177,0.8325,0.8182,1.6732
661,163.67760000000007,68.7912,0.8379,0.8237,1.7003
662,163.83000000000007,74.4104,0.8426,0.826,1.7074
663,163.98240000000007,74.462,0.8432,0.8253,1.7001
664,164.13480000000007,72.1202,0.8422,0.822,1.6659
665,164.28720000000007,67.8108,0.8418,0.8158,1.6021
666,164.43960000000007,66.1981,0.8415,0.8076,1.5482
667,164.59200000000007,65.6322,0.8421,0.8004,1.5045
668,164.74440000000007,66.9148,0.8425,0.7975,1.5372
669,164.89680000000007,66.8426,0.8438,0.8014,1.5843
670,165.04920000000007,67.8608,0.8459,0.8117,1.6585
671,165.20160000000007,67.25,0.8497,0.8243,1.6095
672,165.35400000000007,66.7352,0.8506,0.833,1.5166
673,165.50640000000007,63.843,0.8518,0.8332,1.4368
674,165.65880000000007,68.4751,0.8513,0.8241,1.3806
675,165.81120000000007,72.9087,0.8494,0.8095,1.387
676,165.96360000000007,80.4563,0.8513,0.7955,1.4156
677,166.11600000000007,80.1655,0.8637,0.7878,1.4752
678,166.26840000000007,81.0008,0.8712,0.7886,1.4966
679,166.42080000000007,81.3502,0.8712,0.7969,1.5139
680,166.57320000000007,81.8906,0.8684,0.8094,1.5332
681,166.72560000000007,83.2057,0.8656,0.8216,1.5458
682,166.87800000000007,81.0815,0.8652,0.8294,1.5523
683,167.03040000000007,79.6903,0.8648,0.8324,1.5649
684,167.18280000000007,74.6048,0.8636,0.8341,1.5113
685,167.33520000000007,70.187,0.8618,0.8382,1.431
