,depth,gr,d_res,s_res,den
38,3.8394000000000035,24.3394,0.7196,0.6969,1.3991
39,3.9918000000000036,25.3685,0.7196,0.6969,1.4114
40,4.144200000000003,26.306,0.7171,0.6736,1.4189
41,4.296600000000003,26.4411,0.7437,0.7128,1.4293
42,4.449000000000003,24.0605,0.7538,0.7059,1.4425
43,4.6014000000000035,21.1642,0.7478,0.7286,1.4508
44,4.753800000000004,21.676,0.7823,0.7574,1.4322
45,4.906200000000004,23.0155,0.7131,0.7615,1.4096
46,5.058600000000004,21.6291,0.7983,0.6726,1.3783
47,5.211000000000004,19.7737,0.7501,0.6748,1.4039
48,5.363400000000004,20.6434,0.7364,0.748,1.4124
49,5.515800000000004,22.0061,0.7334,0.7932,1.4489
50,5.668200000000004,21.281,0.8148,0.7991,1.4703
51,5.820600000000004,21.9299,0.8043,0.802,1.5097
52,5.973000000000004,24.0212,0.7934,0.7901,1.5053
53,6.125400000000004,24.481,0.7696,0.7788,1.487
54,6.2778000000000045,23.9512,0.7468,0.7682,1.4554
55,6.430200000000005,23.4708,0.7257,0.7365,1.4368
56,6.582600000000005,23.1451,0.717,0.705,1.4218
57,6.735000000000005,22.9508,0.7121,0.6754,1.3547
58,6.887400000000005,22.8121,0.7072,0.6585,1.3031
59,7.039800000000005,22.688,0.7016,0.6771,1.2865
60,7.192200000000005,22.5639,0.6869,0.6745,1.2872
61,7.344600000000005,22.4249,0.6897,0.6489,1.3234
62,7.497000000000005,22.2281,0.6675,0.6255,1.3263
63,7.649400000000005,21.8919,0.632,0.6321,1.3687
64,7.801800000000005,21.3973,0.6392,0.6387,1.3863
79,10.087800000000007,24.3603,0.7199,0.7123,1.4621
80,10.240200000000007,23.8441,0.7223,0.7235,1.4541
81,10.392600000000007,23.3802,0.7255,0.7403,1.4548
82,10.545000000000007,22.9163,0.7383,0.7578,1.4414
83,10.697400000000007,22.4524,0.7515,0.7552,1.427
84,10.849800000000007,22.0464,0.7577,0.7422,1.4277
85,11.002200000000007,21.8465,0.7563,0.7296,1.4257
86,11.154600000000007,21.8744,0.755,0.7224,1.4363
87,11.307000000000007,21.9712,0.7455,0.7226,1.4221
88,11.459400000000008,22.0572,0.7135,0.7229,1.4174
89,11.611800000000008,22.1498,0.6841,0.7206,1.4146
90,11.764200000000008,22.1933,0.665,0.7123,1.4179
91,11.916600000000008,22.1029,0.7214,0.7288,1.4199
92,12.069000000000008,21.9189,0.7291,0.7039,1.4195
93,12.221400000000008,21.7195,0.7397,0.7028,1.4302
94,12.373800000000008,21.5268,0.736,0.7117,1.4299
95,12.526200000000008,21.1454,0.7209,0.7176,1.4438
96,12.678600000000008,20.3915,0.7328,0.7125,1.4313
97,12.831000000000008,19.7881,0.728,0.6896,1.4339
98,12.983400000000008,19.8169,0.7152,0.6961,1.4218
99,13.135800000000009,20.1395,0.706,0.6709,1.4204
100,13.288200000000009,21.5316,0.7156,0.6878,1.4191
101,13.440600000000009,24.9252,0.7126,0.7064,1.4135
102,13.593000000000009,28.0758,0.7234,0.7164,1.4247
103,13.745400000000009,28.0469,0.747,0.7304,1.4381
104,13.897800000000009,25.2912,0.744,0.745,1.4279
105,14.05020000000001,22.0899,0.7389,0.7505,1.4252
106,14.20260000000001,19.3924,0.7421,0.7529,1.3844
107,14.35500000000001,18.3375,0.7511,0.7269,1.3699
108,14.50740000000001,19.6348,0.746,0.6957,1.3423
109,14.65980000000001,21.7028,0.7327,0.7129,1.3677
110,14.81220000000001,23.5704,0.7473,0.7342,1.3756
111,14.96460000000001,25.0063,0.774,0.7292,1.3972
112,15.11700000000001,25.6477,0.7607,0.7348,1.3893
113,15.26940000000001,25.8992,0.748,0.7279,1.4031
114,15.42180000000001,26.1231,0.7518,0.6724,1.3936
115,15.57420000000001,25.2128,0.708,0.6971,1.3844
116,15.72660000000001,23.7183,0.7323,0.7097,1.3752
117,15.87900000000001,22.3032,0.7504,0.7105,1.381
118,16.031400000000012,19.9267,0.7477,0.7042,1.3765
119,16.183800000000012,19.3189,0.7471,0.6958,1.3873
120,16.336200000000012,21.5165,0.7478,0.6801,1.3714
121,16.488600000000012,24.0163,0.7309,0.6722,1.3695
122,16.641000000000012,25.5186,0.7178,0.6708,1.3709
123,16.793400000000013,25.4624,0.7187,0.6667,1.373
124,16.945800000000013,24.5831,0.7165,0.6607,1.3789
125,17.098200000000013,23.9371,0.7102,0.6616,1.3817
126,17.250600000000013,23.9031,0.7131,0.6701,1.3881
127,17.403000000000013,24.2216,0.7364,0.6787,1.3964
128,17.555400000000013,24.5792,0.7612,0.6916,1.3983
129,17.707800000000013,24.7623,0.7605,0.705,1.4138
130,17.860200000000013,24.4896,0.7538,0.7155,1.4236
131,18.012600000000013,23.9175,0.7456,0.7157,1.4288
132,18.165000000000013,23.305,0.75,0.7161,1.4329
133,18.317400000000013,22.6926,0.7563,0.7184,1.4434
134,18.469800000000014,22.1523,0.7674,0.7227,1.454
135,18.622200000000014,22.1449,0.7886,0.7232,1.4565
136,18.774600000000014,22.8884,0.7894,0.7297,1.4555
137,18.927000000000014,23.8234,0.7719,0.7509,1.4686
138,19.079400000000014,24.6333,0.7561,0.7336,1.4829
139,19.231800000000014,24.9183,0.7515,0.7423,1.4845
140,19.384200000000014,24.1418,0.7615,0.7853,1.4825
141,19.536600000000014,22.9944,0.7657,0.7466,1.4743
142,19.689000000000014,22.1762,0.8083,0.7819,1.4794
143,19.841400000000014,21.3644,0.7941,0.7835,1.477
144,19.993800000000014,21.9039,0.8113,0.7811,1.4916
145,20.146200000000015,23.2438,0.7837,0.7747,1.487
146,20.298600000000015,24.0386,0.7831,0.7954,1.4929
147,20.451000000000015,25.6327,0.8221,0.7531,1.4963
148,20.603400000000015,26.2957,0.8127,0.7773,1.4904
149,20.755800000000015,25.5078,0.811,0.8104,1.4855
150,20.908200000000015,24.7488,0.8237,0.8156,1.482
151,21.060600000000015,23.7444,0.8061,0.8123,1.4962
152,21.213000000000015,23.1961,0.7976,0.8021,1.4896
153,21.365400000000015,23.6747,0.8024,0.8038,1.4857
154,21.517800000000015,24.5512,0.815,0.8164,1.4886
155,21.670200000000015,25.366,0.842,0.8108,1.4955
156,21.822600000000016,26.1408,0.843,0.8102,1.4952
157,21.975000000000016,26.8993,0.8333,0.8239,1.4975
158,22.127400000000016,27.5957,0.8131,0.8224,1.5001
159,22.279800000000016,27.2911,0.8046,0.8121,1.4852
160,22.432200000000016,25.3729,0.8097,0.799,1.4747
161,22.584600000000016,22.9913,0.7921,0.8245,1.4645
162,22.737000000000016,21.8793,0.7762,0.7961,1.4751
163,22.889400000000016,22.8334,0.791,0.7992,1.4663
164,23.041800000000016,24.9156,0.8041,0.8293,1.4621
165,23.194200000000016,26.0659,0.8212,0.8295,1.4594
166,23.346600000000016,25.9349,0.8004,0.7534,1.469
167,23.499000000000017,26.6503,0.8072,0.7807,1.4832
168,23.651400000000017,26.6957,0.7762,0.8188,1.4919
169,23.803800000000017,24.4814,0.7785,0.7629,1.4943
170,23.956200000000017,23.4708,0.7641,0.7789,1.493
171,24.108600000000017,25.1855,0.7876,0.7837,1.4828
172,24.261000000000017,27.4565,0.7977,0.7992,1.4866
173,24.413400000000017,27.1272,0.8574,0.8093,1.4827
174,24.565800000000017,24.8116,0.8125,0.8258,1.5074
175,24.718200000000017,23.836,0.792,0.8339,1.5012
176,24.870600000000017,24.6754,0.8066,0.8238,1.5058
177,25.023000000000017,26.3111,0.8242,0.7975,1.4822
178,25.175400000000018,27.6975,0.8417,0.7752,1.4801
179,25.327800000000018,28.763,0.7848,0.7901,1.476
180,25.480200000000018,30.1517,0.7791,0.7618,1.4721
181,25.632600000000018,30.6847,0.7783,0.7801,1.4705
182,25.785000000000018,30.243,0.8004,0.8015,1.4554
183,25.937400000000018,29.0064,0.8381,0.8416,1.4615
184,26.089800000000018,27.9334,0.8209,0.851,1.4577
185,26.242200000000018,27.8085,0.8491,0.8277,1.4649
186,26.39460000000002,25.4126,0.8504,0.8574,1.4725
187,26.54700000000002,24.5155,0.8428,0.8525,1.4772
188,26.69940000000002,25.8895,0.8502,0.7836,1.4841
189,26.85180000000002,25.2082,0.8196,0.8168,1.4871
190,27.00420000000002,25.6624,0.8183,0.8039,1.4919
191,27.15660000000002,26.7979,0.8427,0.8659,1.4787
192,27.30900000000002,25.8781,0.8336,0.8229,1.471
193,27.46140000000002,24.0386,0.8613,0.8546,1.4591
194,27.61380000000002,24.0386,0.8437,0.8551,1.4764
195,27.76620000000002,25.7532,0.8605,0.8227,1.4942
196,27.91860000000002,26.6616,0.8509,0.8709,1.5241
197,28.07100000000002,27.4678,0.8809,0.8286,1.5412
198,28.22340000000002,29.6253,0.8528,0.8713,1.5487
199,28.37580000000002,29.8297,0.8744,0.8435,1.5494
200,28.52820000000002,28.3422,0.9228,0.891,1.5428
201,28.68060000000002,29.1658,0.9167,0.895,1.5459
202,28.83300000000002,28.2974,0.9471,0.8936,1.5373
203,28.98540000000002,25.5662,0.9378,0.9537,1.5525
204,29.13780000000002,24.6291,0.9309,0.9573,1.5396
205,29.29020000000002,23.1302,0.9385,0.9589,1.5586
206,29.44260000000002,23.8001,0.9637,0.9412,1.5496
207,29.59500000000002,28.5806,0.936,0.944,1.5849
208,29.74740000000002,29.841,0.9646,0.91,1.5955
209,29.89980000000002,27.7971,0.9808,0.9658,1.5976
210,30.05220000000002,26.6616,0.9669,0.9677,1.589
211,30.20460000000002,26.4345,0.9703,0.9605,1.5803
212,30.35700000000002,29.7388,0.9317,1.0064,1.5839
213,30.50940000000002,33.5995,1.0013,0.9854,1.5786
214,30.66180000000002,33.5768,0.947,0.9353,1.5431
215,30.81420000000002,31.5216,0.9461,0.9459,1.5257
216,30.96660000000002,31.3058,0.9681,0.9535,1.4883
217,31.11900000000002,33.0318,0.9676,0.9474,1.507
218,31.27140000000002,32.9558,0.6847,0.9298,1.5308
219,31.42380000000002,32.4029,0.9585,0.6785,1.5614
220,31.57620000000002,30.6507,0.9969,0.6392,1.5679
221,31.72860000000002,26.7638,1.0155,0.9178,1.5554
222,31.88100000000002,25.651,0.9598,0.9263,1.5471
223,32.03340000000002,26.6731,0.9228,0.924,1.5463
224,32.18580000000002,27.2183,0.8982,0.9098,1.5504
225,32.33820000000002,27.6723,0.9249,0.8672,1.5533
226,32.49060000000002,28.3762,0.8886,0.8994,1.5652
227,32.64300000000002,30.2044,0.93,0.8756,1.5706
228,32.79540000000002,32.08,0.9317,0.9255,1.6099
229,32.94780000000002,31.3327,0.9253,0.9558,1.5805
230,33.10020000000002,29.4457,0.9505,0.9394,1.5711
231,33.25260000000002,29.2846,0.9038,0.9425,1.542
232,33.40500000000002,30.1763,0.9664,0.9432,1.5792
233,33.55740000000002,30.8296,0.9512,0.9474,1.6022
234,33.70980000000002,32.788,0.9582,0.9466,1.6064
235,33.86220000000002,35.6642,0.9495,0.9583,1.5943
236,34.01460000000002,35.9008,0.9486,0.917,1.6017
237,34.16700000000002,36.0049,0.9248,0.942,1.6054
238,34.31940000000002,37.8019,0.9426,0.9231,1.6109
239,34.47180000000002,36.9911,0.9711,0.9684,1.6124
240,34.62420000000002,33.7523,0.9893,0.9658,1.6077
241,34.77660000000002,30.979,1.0051,0.9644,1.6044
242,34.92900000000002,31.1623,0.9199,0.9456,1.6
243,35.08140000000002,33.6853,0.968,0.9477,1.6005
244,35.23380000000002,33.8732,0.9671,0.9751,1.5988
245,35.386200000000024,33.2197,0.9398,0.9291,1.6007
246,35.538600000000024,34.3397,0.9436,0.9313,1.5965
247,35.691000000000024,34.7619,0.9382,0.9462,1.5999
248,35.843400000000024,34.0104,0.9453,0.9444,1.6119
249,35.995800000000024,33.5076,0.9439,0.9313,1.6327
250,36.148200000000024,33.8925,0.9831,0.9504,1.6368
251,36.300600000000024,34.8691,0.944,0.9288,1.6171
252,36.453000000000024,35.7208,0.9855,1.0068,1.6017
253,36.605400000000024,35.8581,0.9685,0.9312,1.5941
254,36.757800000000024,35.7494,1.0157,0.9168,1.5927
255,36.910200000000025,36.7524,0.9677,0.9751,1.5902
256,37.062600000000025,36.6578,0.939,0.9283,1.5918
257,37.215000000000025,34.5527,0.9294,0.9163,1.5895
258,37.367400000000025,34.359,0.9246,0.899,1.5984
259,37.519800000000025,34.8934,0.9314,0.9039,1.6009
260,37.672200000000025,33.8094,0.9344,0.901,1.6037
261,37.824600000000025,33.5424,0.9144,0.9095,1.5979
262,37.977000000000025,33.3211,0.928,0.8664,1.5944
