,depth,gr,d_res,s_res,den,vp
56,77.4192,41.5625,0.5094,0.5096,1.2129,1.5206
57,77.5716,42.3125,0.5096,0.4988,1.2324,1.5206
58,77.724,40.6563,0.5089,0.5052,1.2354,1.5206
59,77.8764,40.9375,0.504,0.5181,1.2383,1.5206
60,78.0288,40.25,0.5038,0.5052,1.2334,1.5206
61,78.1812,42.0313,0.5104,0.497,1.2256,1.5206
62,78.3336,46.4063,0.506,0.5017,1.2041,1.5206
63,78.486,50.4688,0.4966,0.4983,1.1924,1.5206
64,78.6384,53.8438,0.5064,0.4992,1.1963,1.5206
65,78.7908,52.4375,0.5053,0.4968,1.209,1.5206
66,78.9432,52.442,0.5031,0.5059,1.2148,1.5206
67,79.0956,50.1052,0.5005,0.5051,1.2168,1.5269
68,79.248,46.0547,0.5015,0.5003,1.2236,1.5224
69,79.4004,43.1637,0.505,0.5041,1.2285,1.5205
70,79.5528,43.497,0.4977,0.525,1.2373,1.5237
71,79.7052,43.8104,0.4964,0.4932,1.2373,1.5238
72,79.8576,42.2671,0.4985,0.5085,1.2275,1.5213
73,80.01,42.5885,0.4929,0.5117,1.209,1.521
74,80.1624,42.1958,0.5009,0.5212,1.2021,1.5262
75,80.3148,38.9255,0.4898,0.5166,1.2207,1.5284
76,80.4672,35.7721,0.4915,0.5108,1.2383,1.5289
77,80.6196,33.9591,0.4944,0.5259,1.2617,1.5262
78,80.772,32.6269,0.492,0.5229,1.2607,1.5222
79,80.9244,30.5293,0.4969,0.5258,1.2559,1.5316
80,81.0768,28.425,0.4944,0.526,1.2246,1.5269
81,81.2292,27.5832,0.4916,0.5255,1.21,1.5332
82,81.3816,27.0541,0.5034,0.5242,1.2041,1.5297
83,81.534,26.3132,0.5157,0.527,1.2139,1.5303
84,81.6864,25.9504,0.4971,0.5233,1.2236,1.5329
85,81.8388,25.4029,0.5146,0.5347,1.2588,1.5289
86,81.9912,25.7749,0.5309,0.5469,1.2842,1.534
87,82.1436,26.0713,0.5205,0.5405,1.293,1.5379
88,82.296,27.5572,0.5252,0.5474,1.2666,1.5343
89,82.4484,27.9533,0.5074,0.5088,1.25,1.5349
90,82.6008,26.7397,0.4966,0.5009,1.2412,1.5346
91,82.7532,25.9201,0.4945,0.5171,1.2402,1.5315
92,82.9056,27.4271,0.5023,0.5032,1.2373,1.5249
93,83.058,31.1312,0.5081,0.507,1.2559,1.527
94,83.2104,35.5313,0.5129,0.5188,1.2637,1.5254
95,83.36280000000001,41.7384,0.5188,0.5155,1.2656,1.5265
96,83.51520000000001,47.1578,0.5195,0.544,1.2656,1.5272
97,83.66760000000001,51.7597,0.5194,0.5417,1.3135,1.5216
98,83.82000000000001,54.364,0.5405,0.5431,1.3975,1.5253
99,83.97240000000001,54.9032,0.5464,0.5404,1.4648,1.526
100,84.12480000000001,55.4562,0.5408,0.5422,1.4756,1.528
101,84.27720000000001,55.986,0.5361,0.543,1.459,1.5279
102,84.42960000000001,57.736,0.5551,0.536,1.4141,1.5282
103,84.58200000000001,56.4395,0.5519,0.5424,1.3691,1.5238
104,84.73440000000001,55.9602,0.5485,0.5363,1.335,1.525
105,84.88680000000001,57.4075,0.544,0.5691,1.3379,1.5331
106,85.03920000000001,65.0196,0.5787,0.6015,1.3359,1.5401
107,85.19160000000001,74.3785,0.5983,0.5303,1.3242,1.5344
108,85.34400000000001,76.3598,0.578,0.5749,1.2939,1.533
109,85.49640000000001,73.9813,0.5895,0.5784,1.2939,1.5264
110,85.64880000000001,69.5383,0.5905,0.563,1.3135,1.5272
111,85.80120000000001,62.0164,0.589,0.5748,1.3457,1.539
112,85.95360000000001,48.7595,0.5949,0.566,1.3574,1.5385
113,86.10600000000001,35.4387,0.593,0.5354,1.417,1.5388
114,86.25840000000001,31.7101,0.5696,0.5233,1.4355,1.5388
115,86.41080000000001,31.4786,0.4954,0.5491,1.4033,1.525
116,86.56320000000001,31.0981,0.4836,0.4988,1.334,1.527
117,86.71560000000001,30.7041,0.5008,0.4835,1.2949,1.529
118,86.86800000000001,31.9202,0.4968,0.4865,1.292,1.5305
119,87.02040000000001,34.8913,0.4766,0.4837,1.2197,1.5262
120,87.17280000000001,36.9827,0.4947,0.4844,1.3975,1.5269
121,87.32520000000001,39.8689,0.5072,0.4982,1.4131,1.526
122,87.47760000000001,44.136,0.5082,0.5186,1.5254,1.5239
123,87.63000000000001,47.625,0.5077,0.5183,1.3633,1.5258
124,87.78240000000001,47.4375,0.5068,0.5169,1.3447,1.5273
125,87.93480000000001,42.875,0.5066,0.5195,1.2744,1.5229
126,88.08720000000001,38.875,0.508,0.5133,1.2422,1.5243
127,88.23960000000001,35.9063,0.511,0.4988,1.2314,1.5267
128,88.39200000000001,36.3438,0.5249,0.4992,1.2393,1.5267
129,88.54440000000001,37.1563,0.5207,0.5075,1.2402,1.5278
130,88.69680000000001,40.1563,0.5178,0.5035,1.2598,1.5328
134,89.30640000000001,43.5938,0.5291,0.5195,1.3799,1.5317
135,89.45880000000001,38.9375,0.516,0.511,1.3252,1.5307
136,89.61120000000001,36.1875,0.5296,0.5117,1.2764,1.5288
137,89.76360000000001,35.25,0.5292,0.5143,1.2695,1.5269
138,89.91600000000001,34.625,0.5324,0.515,1.2578,1.5221
139,90.06840000000001,32.5,0.5037,0.5162,1.2549,1.5288
140,90.22080000000001,31.8906,0.4945,0.4981,1.2646,1.525
141,90.37320000000001,31.6563,0.4916,0.515,1.2744,1.525
142,90.52560000000001,33.5,0.4993,0.5217,1.2705,1.5317
143,90.67800000000001,33.4063,0.5067,0.5138,1.2666,1.524
144,90.83040000000001,33.0625,0.5121,0.5103,1.2578,1.537
145,90.98280000000001,33.4375,0.5184,0.511,1.2627,1.5317
146,91.13520000000001,32.875,0.5195,0.5327,1.2773,1.5576
147,91.28760000000001,35.3438,0.5424,0.5483,1.29,1.5297
148,91.44000000000001,40.125,0.5388,0.5558,1.3125,1.5389
149,91.59240000000001,47.875,0.5387,0.5515,1.3369,1.5399
150,91.74480000000001,50.5313,0.5463,0.5443,1.3564,1.5413
151,91.89720000000001,49.0938,0.5452,0.5365,1.3506,1.5457
152,92.04960000000001,45.3125,0.5265,0.5291,1.3164,1.5404
153,92.20200000000001,41.5938,0.494,0.5222,1.2598,1.5457
154,92.35440000000001,38.6875,0.4724,0.4921,1.1924,1.5596
155,92.50680000000001,35.4375,0.473,0.4981,1.1338,1.5621
156,92.65920000000001,34.5313,0.4897,0.4932,1.1064,1.5631
157,92.81160000000001,33.875,0.4891,0.4826,1.1484,1.5686
158,92.96400000000001,38.25,0.4745,0.4735,1.2207,1.5818
159,93.11640000000001,47.3125,0.5312,0.5145,1.2822,1.5974
160,93.26880000000001,60.7813,0.6289,0.6323,1.2969,1.6376
161,93.42120000000001,78.6875,0.6697,0.8553,1.3125,1.7599
162,93.57360000000001,95.0,0.6837,0.8675,1.4082,1.8096
163,93.72600000000001,98.4375,0.7858,0.6816,1.4795,1.8396
164,93.87840000000001,85.3125,0.8446,0.6668,1.5508,1.7542
165,94.03080000000001,69.3125,0.8611,0.9016,1.5498,1.6904
166,94.18320000000001,58.9063,0.9184,0.9165,1.5479,1.6191
167,94.33560000000001,56.625,0.9968,0.8872,1.4795,1.6037
168,94.48800000000001,53.3125,0.9585,0.8675,1.3389,1.5788
169,94.64040000000001,52.375,0.9678,0.8602,1.25,1.5721
170,94.79280000000001,52.5,0.8252,0.8083,1.2959,1.5747
