,depth,gr,d_res,s_res,den,vp
572,87.17280000000001,93.9868,1.187,1.2326,1.8606,1.5691
573,87.32520000000001,96.0389,1.1943,1.2368,1.8606,1.5659
574,87.47760000000001,96.0691,1.2165,1.2577,1.8637,1.5713
575,87.63000000000001,94.4351,1.2194,1.2915,1.8484,1.5921
576,87.78240000000001,93.7761,1.2186,1.33,1.8377,1.5948
577,87.93480000000001,92.3518,1.2049,1.3654,1.8835,1.6129
578,88.08720000000001,92.59,1.1586,1.3855,1.9375,1.6453
579,88.23960000000001,90.3693,1.1381,1.3653,1.9963,1.6326
580,88.39200000000001,89.6089,0.9698,1.2746,1.9819,1.6326
581,88.54440000000001,88.6774,0.7991,1.1142,1.9563,1.6204
582,88.69680000000001,88.388,0.8004,0.9304,1.9331,1.5842
583,88.84920000000001,88.3727,0.7646,0.7732,1.9224,1.5783
584,89.00160000000001,87.1192,0.6971,0.6644,1.9245,1.5821
585,89.15400000000001,93.1891,0.6902,0.6061,1.921,1.5776
586,89.30640000000001,92.2697,0.6912,0.5961,1.921,1.5659
587,89.45880000000001,91.1026,0.7039,0.6342,1.9198,1.5665
588,89.61120000000001,88.2933,0.8284,0.7199,1.8958,1.5555
589,89.76360000000001,89.1945,0.8076,0.8472,1.864,1.5452
590,89.91600000000001,95.3058,0.7453,0.9946,1.845,1.5527
591,90.06840000000001,96.368,0.9189,1.1256,1.8445,1.5597
592,90.22080000000001,98.5381,1.0862,1.2145,1.8515,1.5645
593,90.37320000000001,98.5286,1.1164,1.26,1.8459,1.59
594,90.52560000000001,98.5577,1.1399,1.2663,1.8449,1.5902
595,90.67800000000001,94.104,1.1585,1.2456,1.8618,1.5939
596,90.83040000000001,90.1146,1.1754,1.2242,1.8891,1.6013
597,90.98280000000001,87.9555,1.1942,1.217,1.9176,1.6053
598,91.1352,89.9531,1.2147,1.2189,1.9299,1.6044
599,91.2876,87.2981,1.2185,1.2242,1.9409,1.5979
600,91.44,86.275,1.2245,1.2312,1.9453,1.5958
601,91.5924,85.6691,1.2274,1.2369,1.9542,1.5848
602,91.7448,91.8133,1.2284,1.2432,1.9371,1.5873
603,91.8972,92.5973,1.2217,1.2525,1.9411,1.5939
604,92.0496,97.479,1.2134,1.2568,1.9352,1.5869
605,92.202,95.7188,1.2125,1.2488,1.9462,1.5768
606,92.3544,98.4405,1.2088,1.2353,1.9073,1.5577
607,92.5068,98.328,1.2163,1.2281,1.8657,1.55
608,92.6592,102.6579,1.2085,1.2334,1.8403,1.5653
609,92.8116,104.4796,1.2143,1.2483,1.8465,1.5732
610,92.964,106.0991,1.2144,1.2605,1.8785,1.596
611,93.1164,105.3235,1.2186,1.2593,1.9078,1.5879
612,93.2688,102.8359,1.2352,1.2459,1.9239,1.583
613,93.4212,101.6665,1.2195,1.2293,1.9109,1.5875
614,93.5736,97.9012,1.2351,1.2237,1.907,1.5921
615,93.726,99.8858,1.1605,1.2386,1.9194,1.6093
616,93.8784,99.3464,1.134,1.2532,1.9484,1.6082
617,94.0308,100.3934,1.157,1.2137,1.9651,1.6163
618,94.1832,100.1343,1.0132,1.0958,1.9684,1.6258
619,94.3356,97.7057,0.9704,0.9487,1.9587,1.6211
620,94.488,97.6035,0.9622,0.8379,1.9504,1.6241
621,94.6404,95.6764,0.95,0.7941,1.9572,1.6286
622,94.7928,95.3872,0.9573,0.8189,1.968,1.6108
623,94.9452,98.2407,1.0264,0.9016,1.9606,1.6093
624,95.0976,98.0177,0.993,1.026,1.9453,1.6131
625,95.25,100.5132,0.9774,1.1693,1.9234,1.6263
626,95.4024,95.5229,1.0833,1.3014,1.9383,1.6237
627,95.5548,93.581,1.3185,1.3964,1.9713,1.6465
628,95.7072,89.3028,1.3371,1.4433,2.0018,1.6574
629,95.8596,87.4504,1.3565,1.4483,2.0112,1.6572
630,96.012,87.7351,1.4105,1.4406,1.9948,1.6665
631,96.1644,88.2553,1.4063,1.4557,1.9975,1.6647
632,96.3168,89.4861,1.415,1.4881,1.9978,1.6554
633,96.4692,90.2996,1.3915,1.4991,2.0146,1.6407
634,96.6216,90.6782,1.3275,1.4715,2.0038,1.6304
635,96.774,90.2078,1.303,1.415,1.9814,1.6213
636,96.9264,88.9778,1.2791,1.3447,1.9548,1.5962
637,97.0788,89.5706,1.2279,1.2851,1.9432,1.5756
638,97.2312,90.6557,1.126,1.2471,1.9233,1.5707
639,97.3836,88.8429,1.1346,1.2099,1.8942,1.5569
640,97.536,85.8413,1.1038,1.1525,1.8723,1.5464
641,97.6884,85.3182,0.8654,1.0753,1.8735,1.5388
642,97.8408,85.476,0.8318,0.9842,1.8606,1.5347
643,97.9932,87.7994,0.8566,0.8865,1.8473,1.5454
644,98.1456,90.4162,0.7627,0.7942,1.8286,1.5433
645,98.298,94.8196,0.7188,0.7182,1.8261,1.5529
646,98.4504,97.4763,0.717,0.6706,1.8206,1.5419
647,98.6028,99.0965,0.7187,0.6627,1.8182,1.5328
648,98.7552,99.2597,0.7434,0.698,1.822,1.5478
649,98.9076,102.3581,0.8533,0.7713,1.8338,1.5629
650,99.06,102.9835,0.8488,0.8752,1.8486,1.5971
651,99.2124,104.5273,0.8661,1.0054,1.9217,1.6586
652,99.3648,98.1269,1.0805,1.1602,1.9985,1.6922
653,99.5172,90.0151,1.1462,1.3281,2.0974,1.7035
654,99.6696,84.603,1.1659,1.4528,2.1046,1.6964
655,99.822,82.6903,1.1709,1.4478,2.0789,1.6679
656,99.9744,85.5597,1.1739,1.3306,2.054,1.6396
657,100.1268,85.2206,1.1776,1.2092,2.036,1.6204
658,100.2792,89.4825,1.1835,1.1418,2.0302,1.6254
659,100.4316,89.4935,1.1834,1.1345,2.0085,1.6198
660,100.584,92.0758,1.1766,1.1778,1.9849,1.6299
661,100.7364,91.4337,1.1886,1.2498,1.96,1.6286
662,100.8888,95.9048,1.231,1.3201,1.9577,1.623
663,101.0412,94.8755,1.263,1.3719,1.9532,1.6165
664,101.1936,98.8503,1.2879,1.4035,1.9613,1.6224
665,101.346,96.8935,1.3055,1.4132,1.9591,1.617
666,101.4984,98.6752,1.3092,1.4059,1.9614,1.6202
667,101.6508,99.4621,1.3087,1.3951,1.9605,1.6191
668,101.8032,100.3516,1.2997,1.387,1.9638,1.6252
669,101.9556,103.9585,1.2708,1.3786,1.9615,1.6219
670,102.108,100.3007,1.2611,1.3657,1.9551,1.6273
671,102.2604,100.3472,1.2577,1.3453,1.95,1.596
672,102.4128,99.1268,1.2386,1.3201,1.9499,1.5919
673,102.5652,101.7352,1.2281,1.3,1.9441,1.5937
674,102.7176,105.8933,1.2164,1.2928,1.9441,1.5873
675,102.87,106.8961,1.1952,1.3011,1.9477,1.6178
676,103.0224,103.2047,1.1899,1.3249,1.9602,1.6153
677,103.1748,104.2569,1.1792,1.3509,1.9631,1.6208
678,103.3272,100.9673,1.1344,1.3505,1.966,1.6258
679,103.4796,103.8595,1.0349,1.3134,1.9684,1.6198
680,103.632,100.3163,0.8923,1.2438,1.9741,1.6302
681,103.7844,100.2215,0.6675,1.1107,1.9684,1.6237
682,103.9368,98.9135,0.6381,0.8976,1.9397,1.6089
683,104.0892,96.4161,0.6021,0.6734,1.9375,1.5877
684,104.2416,97.0806,0.4725,0.5075,1.9475,1.5809
685,104.394,95.9707,0.4619,0.4125,1.9596,1.5744
686,104.5464,95.9436,0.4589,0.3758,1.9143,1.5703
687,104.6988,97.2705,0.4591,0.3862,1.8854,1.5939
688,104.8512,97.9083,0.468,0.439,1.8907,1.5921
689,105.0036,99.7855,0.5289,0.5348,1.9094,1.608
690,105.156,100.6721,0.5687,0.6756,1.9282,1.6198
