,depth,gr,d_res,s_res,den,vp
831,126.6444,52.9051,0.9534,0.917,1.4154,1.5355
832,126.7968,55.7741,0.9564,0.9184,1.4154,1.5276
833,126.9492,58.2747,0.9563,0.9102,1.4338,1.5411
834,127.1016,59.1473,0.9527,0.8971,1.423,1.5413
835,127.254,59.2202,0.9437,0.882,1.4064,1.5406
836,127.4064,60.9766,0.9335,0.8679,1.4249,1.5411
837,127.5588,61.5456,0.9276,0.8588,1.4151,1.5359
838,127.7112,60.8507,0.9193,0.8575,1.4157,1.5386
839,127.8636,60.4053,0.9051,0.8629,1.4067,1.5417
840,128.01600000000002,61.5006,0.9025,0.8704,1.4258,1.5402
841,128.16840000000002,62.8802,0.9173,0.8754,1.4658,1.5419
842,128.32080000000002,64.5616,0.9341,0.8788,1.4907,1.5456
843,128.47320000000002,63.0035,0.9388,0.8863,1.5308,1.5419
844,128.62560000000002,63.6613,0.941,0.9027,1.5416,1.5433
845,128.77800000000002,63.9187,0.9443,0.926,1.5776,1.5388
846,128.93040000000002,65.3343,0.9471,0.9476,1.6068,1.5451
847,129.08280000000002,65.4456,0.9492,0.9583,1.6399,1.5305
848,129.23520000000002,66.0236,0.9514,0.9558,1.6584,1.5328
849,129.38760000000002,65.1993,0.9538,0.9448,1.6525,1.5464
850,129.54000000000002,66.4545,0.9517,0.9324,1.6521,1.5515
851,129.69240000000002,66.6148,0.95,0.9232,1.6499,1.5619
852,129.84480000000002,67.7318,0.9472,0.9178,1.6102,1.5675
853,129.99720000000002,67.2243,0.9443,0.9151,1.5809,1.5675
854,130.1496,66.2493,0.946,0.9154,1.5487,1.5653
855,130.302,66.9115,0.9464,0.9199,1.5451,1.5649
856,130.4544,67.9834,0.9515,0.9279,1.5289,1.5681
857,130.6068,68.6659,0.9537,0.9359,1.5143,1.5669
858,130.7592,69.5973,0.9511,0.938,1.5243,1.5611
859,130.9116,70.2658,0.9469,0.9315,1.538,1.5589
860,131.064,71.2545,0.944,0.9197,1.5739,1.5609
861,131.2164,71.6051,0.9418,0.9079,1.5399,1.5591
862,131.3688,70.5187,0.9362,0.8983,1.5521,1.5597
863,131.5212,69.7548,0.9362,0.8915,1.5717,1.5541
