,depth,gr,d_res,s_res,den,vp
104,267.91920000000005,4.0884,5.2904,3.9238,1.9281,3.8434
105,268.0716,3.8494,5.2904,3.9238,1.8581,3.8434
106,268.22400000000005,3.8096,24.2314,15.5219,1.617,4.6349
107,268.3764,4.7292,47.8811,20.0724,1.4517,4.6946
108,268.52880000000005,5.7711,40.3277,20.2933,1.4018,4.7831
109,268.6812,6.4868,42.6961,20.3832,1.4383,4.9334
110,268.83360000000005,6.2416,34.0666,22.983,1.4448,4.7213
111,268.986,5.9433,53.9094,26.9318,1.4021,3.8427
112,269.13840000000005,6.5855,74.1907,28.1457,1.3542,3.834
113,269.2908,6.4605,62.7405,27.8894,1.3976,3.7995
114,269.44320000000005,5.2034,58.6813,27.5747,1.4321,5.2978
115,269.5956,3.6249,77.804,27.9398,1.4789,5.2999
116,269.74800000000005,3.2498,104.68,27.4942,1.513,4.3323
117,269.9004,3.9298,116.6481,25.537,1.5395,4.57
118,270.05280000000005,4.1994,116.9311,25.0179,1.5452,5.4803
119,270.2052,3.7774,118.6076,25.1514,1.5461,5.3578
120,270.35760000000005,3.0277,119.4371,25.1918,1.5557,5.3201
121,270.51,2.277,118.9744,24.8199,1.5818,5.3074
122,270.66240000000005,1.8494,117.7776,24.6499,1.5533,5.6986
123,270.8148,1.8192,117.0571,24.6238,1.5007,5.8251
124,270.96720000000005,2.1052,106.4479,23.7909,1.4827,5.9662
125,271.1196,2.4339,59.6364,19.3008,1.5463,5.9196
126,271.27200000000005,2.267,46.5873,17.0426,1.5971,5.7994
127,271.4244,1.9854,48.7605,16.9123,1.5687,5.3612
128,271.57680000000005,1.6895,51.5941,16.7117,1.5204,5.2106
129,271.7292,1.657,50.8748,16.0153,1.482,5.0306
130,271.88160000000005,1.8639,43.4307,14.9294,1.4705,5.4106
131,272.034,2.1814,43.3816,14.8836,1.4804,5.6484
132,272.18640000000005,2.777,44.5448,15.0538,1.461,5.6744
133,272.3388,2.9653,32.6184,13.2543,1.4225,5.697
134,272.49120000000005,2.4973,14.1218,9.3471,1.4226,5.8042
135,272.6436,1.8448,13.3677,9.0254,1.4389,5.4256
136,272.79600000000005,1.6208,12.6808,8.6132,1.4714,5.468
137,272.9484,2.0658,8.6546,6.9117,1.4147,5.6591
138,273.10080000000005,2.5111,17.3908,11.285,1.3861,5.3608
139,273.2532,2.5926,28.2547,16.3773,1.3725,4.5457
140,273.40560000000005,2.1502,27.2211,15.449,1.4011,4.8335
141,273.558,1.5563,26.9783,15.5724,1.4514,4.5487
142,273.71040000000005,1.3799,28.9182,17.0315,1.5144,4.6193
143,273.8628,1.6398,29.5188,17.38,1.5129,4.9568
144,274.01520000000005,2.2657,27.5156,15.865,1.4505,5.5958
145,274.1676,2.8155,29.0827,16.0411,1.441,5.4434
146,274.32000000000005,2.8541,33.645,17.3642,1.642,5.7482
147,274.4724,2.3254,50.9507,25.0255,2.1132,5.6652
148,274.62480000000005,1.8486,49.9896,30.982,3.1032,5.255
149,274.7772,1.8255,46.0351,29.9258,2.9412,5.9162
150,274.92960000000005,1.9503,46.4465,29.9574,2.8662,5.2518
151,275.082,1.9687,45.7766,29.6409,2.8838,5.2517
152,275.23440000000005,1.9885,43.9075,28.5993,2.9478,5.3143
153,275.3868,2.1551,43.1209,28.9066,2.9928,5.2245
154,275.53920000000005,2.4083,43.4792,28.6743,2.9872,5.511
155,275.6916,2.7342,45.1677,29.1684,2.9077,5.5303
156,275.84400000000005,3.1216,44.4333,29.1914,2.908,5.4008
157,275.9964,3.2075,50.4877,34.8185,2.9307,5.3989
158,276.14880000000005,3.0519,46.0605,35.0885,2.9778,5.7316
159,276.3012,2.9047,36.6422,30.657,2.9636,5.8313
160,276.45360000000005,2.9551,35.6761,29.8351,2.9319,5.832
161,276.606,3.1156,36.2392,30.5342,2.9392,5.6145
162,276.75840000000005,3.2404,39.6943,32.3101,2.9566,5.4813
163,276.9108,3.2959,40.5165,32.8104,2.9411,5.7059
164,277.06320000000005,3.3598,40.7368,32.8966,2.9214,5.5839
165,277.2156,3.0925,38.1189,31.7895,2.906,4.9305
166,277.36800000000005,2.4132,30.5259,25.198,2.9364,5.6886
167,277.5204,1.9695,21.1233,19.3008,2.9597,5.2599
168,277.67280000000005,1.9307,64.7168,52.0988,2.8807,5.2307
169,277.8252,2.31,68.3833,54.9119,2.8845,5.2728
170,277.97760000000005,2.712,68.3082,55.5824,2.8547,5.4213
171,278.13,3.2728,25.425,22.9139,2.95,5.8337
172,278.28240000000005,3.5687,30.1949,27.0393,2.9753,5.711
173,278.4348,3.3444,63.7307,52.8853,3.0123,5.6546
174,278.58720000000005,2.8559,68.8476,54.3808,2.9787,5.7417
175,278.7396,2.6081,73.5386,56.5732,2.952,5.5964
176,278.89200000000005,2.5416,74.3656,56.6589,2.9192,5.6469
177,279.0444,2.5633,61.9544,49.0399,2.9215,6.0697
178,279.19680000000005,2.9366,61.9726,48.2583,2.9324,5.6104
179,279.3492,3.3235,55.2065,43.7825,2.9388,5.5949
180,279.50160000000005,3.4372,59.4016,46.365,2.8756,5.3099
181,279.654,3.3042,61.0387,48.4729,2.8265,5.311
182,279.80640000000005,3.3791,61.6266,48.3865,2.8163,5.4414
183,279.9588,3.4201,57.8006,45.386,2.8445,5.6738
184,280.11120000000005,3.099,52.6847,42.4704,2.843,5.561
185,280.2636,2.8783,52.1907,42.3249,2.8425,5.7154
186,280.41600000000005,3.0473,54.6035,44.7089,2.8698,5.923
187,280.5684,3.1188,38.9936,33.3291,2.8785,5.692
188,280.72080000000005,2.7898,40.1321,34.0231,2.8744,5.8929
189,280.8732,2.466,41.7396,34.788,2.8268,4.9977
190,281.02560000000005,2.5634,53.6587,43.5159,2.8209,5.6798
191,281.178,3.1669,44.0676,36.4684,2.8339,5.2045
192,281.33040000000005,3.667,38.2726,32.5084,2.8801,5.3977
193,281.4828,3.817,44.9829,37.7933,2.8946,5.1967
194,281.63520000000005,3.597,43.5782,37.182,2.8877,5.3024
195,281.7876,3.4342,42.9308,35.9859,2.8884,5.478
196,281.94000000000005,3.632,33.9325,29.5142,2.874,5.386
197,282.0924,3.3864,45.3391,38.5137,2.8394,5.5199
198,282.24480000000005,2.9024,42.9239,36.1185,2.8391,5.4933
199,282.3972,2.3538,48.5594,39.4567,2.8317,5.4534
200,282.54960000000005,2.2625,45.1883,37.2109,2.8459,5.397
201,282.702,2.7833,42.871,36.316,2.85,5.3339
202,282.85440000000006,3.1503,42.1249,35.5658,2.8646,5.3967
203,283.0068,3.4447,46.8418,38.3061,2.8505,5.5464
204,283.15920000000006,3.3998,44.5364,36.5379,2.8132,5.4685
205,283.3116,3.552,41.8615,35.103,2.7977,5.3728
206,283.46400000000006,3.9185,47.0871,38.0992,2.8191,5.2823
207,283.6164,3.9807,47.636,38.8549,2.8551,5.4178
208,283.76880000000006,3.948,47.7965,38.9112,2.875,5.3593
209,283.9212,3.7742,45.1281,37.0922,2.8836,5.5076
210,284.07360000000006,3.6139,42.5548,35.9544,2.9135,5.4662
211,284.226,3.4215,42.7012,36.186,2.9163,5.5606
212,284.37840000000006,3.4615,43.7356,36.9251,2.9475,5.4794
213,284.5308,3.5699,43.0848,36.603,2.9239,5.583
214,284.68320000000006,3.4142,43.1521,36.622,2.93,5.3182
215,284.8356,3.0838,40.865,34.5946,2.9362,5.3773
216,284.98800000000006,2.9585,42.3799,34.9953,2.9417,5.4465
217,285.1404,3.0201,43.0231,36.5478,2.9468,5.4156
218,285.29280000000006,2.9148,51.4438,42.3806,2.9456,5.4351
219,285.4452,2.859,59.3621,49.0919,2.9413,5.4034
220,285.59760000000006,2.9541,62.6004,51.6515,2.9312,5.2075
221,285.75,3.1865,68.6007,56.3108,2.9241,5.1434
222,285.90240000000006,3.3173,73.1864,58.773,2.9421,5.1495
223,286.0548,3.3322,66.2648,53.9337,2.9643,5.13
224,286.20720000000006,3.1697,53.8904,44.7684,2.9671,5.0896
225,286.3596,2.8542,58.1305,48.0438,2.9452,5.4075
226,286.51200000000006,2.6003,64.9157,53.7519,2.9415,5.5616
227,286.6644,2.6396,68.764,56.7989,2.932,5.7842
228,286.81680000000006,2.9274,66.1918,54.8093,2.9358,5.6813
229,286.9692,3.168,65.4719,53.915,2.9429,5.6651
230,287.12160000000006,3.1482,67.155,55.431,2.9659,5.6896
231,287.274,3.0621,70.7851,58.2106,2.9753,5.5417
232,287.42640000000006,3.0703,79.553,64.2368,2.9687,5.6351
