,depth,gr,d_res,s_res,den
0,0.0141,4.6701,0.2823,0.2691,1.1146
1,0.1665,4.6701,0.2823,0.2668,1.1146
2,0.3189,7.4022,0.3075,0.2763,1.2123
3,0.47130000000000005,15.8325,0.4333,0.3803,1.3103
4,0.6237,26.4304,0.4688,0.4574,1.3436
5,0.7761,35.7592,0.4944,0.491,1.3273
6,0.9285000000000001,38.5691,0.5189,0.5161,1.3147
7,1.0809,41.5993,0.5299,0.5261,1.3082
8,1.2333,42.4329,0.5385,0.5278,1.2936
9,1.3857000000000002,44.9688,0.5407,0.5317,1.2844
10,1.5381,43.2909,0.542,0.5484,1.2862
11,1.6905000000000001,42.7608,0.5366,0.5292,1.2958
12,1.8429000000000002,42.7967,0.5491,0.5361,1.2987
13,1.9953,42.6418,0.5443,0.5329,1.2946
14,2.1477,43.4713,0.5499,0.5491,1.2919
15,2.3001,44.1751,0.5547,0.576,1.2968
16,2.4525,45.5282,0.5651,0.56,1.304
17,2.6049,45.3737,0.5583,0.558,1.2977
18,2.7573000000000003,46.6168,0.5339,0.5398,1.2786
19,2.9097,47.4819,0.5613,0.5479,1.257
20,3.0621,49.1983,0.554,0.5592,1.2485
21,3.2145,51.6301,0.553,0.5621,1.2495
22,3.3669000000000002,53.6969,0.558,0.5503,1.2538
23,3.5193000000000003,53.4603,0.582,0.562,1.2498
24,3.6717000000000004,49.6026,0.5908,0.5617,1.2527
25,3.8241,46.5538,0.6001,0.5879,1.2509
26,3.9765,49.5037,0.6142,0.6044,1.2567
27,4.1289,52.5988,0.636,0.6348,1.2612
28,4.2813,55.4967,0.6938,0.676,1.2767
29,4.4337,55.4072,0.7255,0.6949,1.275
30,4.5861,56.2946,0.6678,0.6976,1.2736
31,4.7385,59.0676,0.7138,0.713,1.2749
32,4.8909,61.573,0.7191,0.7224,1.2854
33,5.0433,64.284,0.701,0.6995,1.2858
34,5.1957,64.5834,0.6151,0.6127,1.2693
35,5.3481000000000005,63.3001,0.6574,0.6604,1.2682
36,5.500500000000001,62.9145,0.6832,0.6528,1.2818
37,5.652900000000001,62.5841,0.701,0.7039,1.3071
38,5.8053,62.7069,0.7223,0.7283,1.3104
39,5.9577,60.0911,0.7094,0.7222,1.3164
40,6.1101,60.3491,0.7308,0.7235,1.3197
41,6.2625,58.8499,0.7406,0.7351,1.3548
42,6.4149,60.5536,0.7305,0.7389,1.3942
43,6.5673,60.4895,0.7686,0.816,1.443
44,6.7197000000000005,61.6375,0.8116,0.7569,1.4703
45,6.8721000000000005,59.7891,1.025,1.1572,1.5042
46,7.024500000000001,57.0445,0.813,1.0116,1.5205
47,7.176900000000001,49.7088,0.8526,0.9275,1.5251
48,7.329300000000001,40.3584,1.1452,1.2056,1.4676
49,7.4817,30.9091,1.2963,1.2844,1.3729
50,7.6341,25.9049,1.3073,1.2507,1.2758
