,depth,gr,d_res,s_res,den
263,40.097199999999994,54.8624,0.811,0.7851,1.5229
264,40.249599999999994,52.9735,0.895,0.8574,1.5272
265,40.401999999999994,53.9836,0.8609,0.8203,1.5282
266,40.554399999999994,59.1501,0.8901,0.8338,1.5248
267,40.706799999999994,59.6779,0.8236,0.8051,1.5216
268,40.859199999999994,60.6787,0.8505,0.7969,1.5267
269,41.011599999999994,59.8292,0.9027,0.8125,1.5562
270,41.163999999999994,62.5728,0.9907,0.965,1.5925
271,41.316399999999994,62.5907,0.9615,0.9244,1.6115
272,41.468799999999995,65.7866,1.0058,0.9648,1.6164
273,41.621199999999995,65.1917,0.971,0.9632,1.6109
274,41.773599999999995,65.646,0.9529,0.9124,1.6001
275,41.925999999999995,63.1591,0.9447,0.9456,1.6051
276,42.078399999999995,64.06,0.9456,0.933,1.6096
277,42.230799999999995,62.4633,0.9861,0.9645,1.6237
278,42.383199999999995,63.2615,0.9778,0.9209,1.622
279,42.535599999999995,60.7035,0.974,0.9705,1.6212
280,42.687999999999995,59.6187,1.0346,0.9909,1.6129
281,42.840399999999995,59.0821,1.0206,0.9849,1.6092
282,42.992799999999995,63.0659,1.0179,0.9771,1.6035
283,43.145199999999996,63.9151,1.0217,1.0216,1.6017
284,43.297599999999996,63.107,1.0195,0.9653,1.6085
285,43.449999999999996,61.4494,1.0309,0.9788,1.6172
286,43.602399999999996,64.6815,1.0092,0.9633,1.6205
287,43.754799999999996,66.76,0.9974,0.962,1.6235
288,43.907199999999996,68.3499,1.0092,0.9773,1.6299
289,44.05959999999999,66.6645,1.0553,1.0194,1.6349
290,44.21199999999999,63.6956,1.0187,0.9921,1.627
291,44.36439999999999,63.0891,0.9936,1.0156,1.6229
292,44.51679999999999,64.8059,1.0319,1.0379,1.6221
293,44.66919999999999,67.4811,1.0113,1.018,1.6175
294,44.82159999999999,66.9186,1.0435,1.0434,1.6177
295,44.97399999999999,66.5736,1.0037,0.9798,1.6103
296,45.12639999999999,66.3487,1.0117,0.964,1.6117
297,45.27879999999999,67.802,0.9845,0.9949,1.6068
298,45.43119999999999,66.0005,1.0255,1.0178,1.6192
299,45.58359999999999,66.7327,1.0107,1.0056,1.626
300,45.73599999999999,66.0411,1.0302,1.0148,1.6318
301,45.88839999999999,66.5172,0.9926,0.9647,1.6386
302,46.04079999999999,64.8442,0.9914,0.9613,1.637
303,46.19319999999999,64.3859,0.9817,0.99,1.6317
304,46.34559999999999,62.7823,1.0136,0.9818,1.6246
305,46.49799999999999,62.5243,1.0382,0.9909,1.63
306,46.65039999999999,62.5379,0.9724,0.9773,1.635
307,46.80279999999999,65.5513,0.9969,0.9785,1.6389
308,46.95519999999999,65.851,1.0372,1.0377,1.6393
309,47.10759999999999,63.126,1.0098,1.024,1.638
310,47.25999999999999,60.5286,1.0267,1.0202,1.6344
311,47.41239999999999,59.7799,1.0849,1.0358,1.6314
312,47.56479999999999,60.2263,1.0311,1.0272,1.6259
313,47.71719999999999,59.3865,0.9395,0.9039,1.6218
314,47.86959999999999,56.3082,0.9914,1.0096,1.6213
315,48.02199999999999,57.7312,1.0633,0.9904,1.6186
316,48.17439999999999,58.8666,0.9979,0.9612,1.6188
317,48.32679999999999,62.3574,0.9772,1.0088,1.6277
318,48.47919999999999,62.6605,1.0089,1.0016,1.6382
319,48.63159999999999,64.4892,0.996,0.9891,1.6438
320,48.78399999999999,63.8064,0.9885,1.0438,1.6509
321,48.93639999999999,63.2605,1.015,1.0316,1.6557
322,49.08879999999999,62.1922,1.0866,1.0783,1.6545
323,49.24119999999999,60.9989,1.1954,1.0675,1.6646
324,49.39359999999999,61.3885,1.1262,1.0473,1.6689
325,49.54599999999999,62.5874,1.074,1.0566,1.6846
326,49.69839999999999,64.6999,1.0479,1.0407,1.6817
327,49.85079999999999,66.045,1.084,1.0882,1.6825
328,50.00319999999999,64.7471,1.1218,1.1505,1.6752
329,50.15559999999999,63.4145,1.0662,1.0767,1.6802
330,50.30799999999999,63.1861,1.047,1.0499,1.6857
331,50.46039999999999,63.159,1.109,1.1135,1.6889
332,50.61279999999999,65.7853,1.1563,1.1259,1.6921
333,50.76519999999999,66.3947,1.1636,1.1035,1.6961
334,50.91759999999999,66.1552,1.145,1.1391,1.6979
335,51.06999999999999,66.0432,1.1948,1.123,1.6886
336,51.22239999999999,65.7873,1.1382,1.0541,1.6708
337,51.37479999999999,67.7832,1.0305,1.0181,1.6523
338,51.52719999999999,65.5554,1.037,1.0266,1.6334
339,51.67959999999999,65.4892,1.0073,0.9508,1.6327
340,51.831999999999994,64.2076,0.9823,0.9706,1.6367
341,51.984399999999994,64.6579,1.0203,0.9718,1.6469
342,52.136799999999994,62.2265,1.0359,1.0222,1.6463
343,52.289199999999994,62.3315,1.0248,1.0186,1.6527
344,52.441599999999994,64.8362,1.0055,0.9864,1.6585
345,52.593999999999994,68.2542,0.9806,0.9903,1.6602
346,52.746399999999994,70.3317,1.0182,1.0503,1.6654
347,52.898799999999994,69.7692,1.0621,1.0451,1.6656
348,53.051199999999994,68.2796,1.0757,1.0497,1.6725
349,53.203599999999994,67.2086,1.062,1.0864,1.6606
350,53.355999999999995,67.133,1.0327,1.0472,1.654
351,53.508399999999995,68.7294,1.0454,1.093,1.6572
352,53.66079999999999,66.6413,1.029,1.0318,1.6564
353,53.81319999999999,65.7082,0.997,1.0053,1.6358
354,53.96559999999999,62.6993,1.0119,1.0197,1.5881
355,54.11799999999999,62.2706,1.0605,1.06,1.5523
356,54.27039999999999,58.7135,1.018,0.9841,1.5449
357,54.42279999999999,56.8265,0.8357,0.8381,1.5587
358,54.57519999999999,56.7362,0.956,0.9059,1.5669
359,54.72759999999999,58.102,0.997,1.0025,1.5626
360,54.87999999999999,58.2451,0.9573,0.9115,1.5579
361,55.03239999999999,54.4507,0.9744,0.9531,1.557
362,55.18479999999999,53.4994,0.9814,0.9362,1.5602
363,55.33719999999999,55.6174,0.9132,0.8754,1.5763
364,55.48959999999999,60.8891,0.9888,0.91,1.5936
365,55.64199999999999,62.0105,1.0099,0.9445,1.593
366,55.79439999999999,61.0551,1.029,0.9702,1.591
367,55.94679999999999,61.401,1.0009,1.0189,1.5884
368,56.09919999999999,63.3102,1.0003,0.9588,1.6092
369,56.25159999999999,64.0804,1.0168,0.9964,1.616
370,56.40399999999999,63.8446,1.0405,1.0253,1.5925
371,56.55639999999999,62.4852,1.0131,1.0376,1.5438
372,56.70879999999999,61.0859,0.9384,0.9487,1.4977
373,56.86119999999999,57.1751,1.0064,1.0209,1.4937
374,57.01359999999999,56.2411,0.8679,0.8449,1.5082
375,57.16599999999999,56.1272,0.9331,0.8707,1.517
376,57.31839999999999,59.2481,0.9434,0.8861,1.518
377,57.47079999999999,58.653,0.8956,0.8834,1.5106
378,57.62319999999999,59.993,0.9273,0.8551,1.5199
379,57.77559999999999,59.8077,0.9469,0.9128,1.5262
380,57.92799999999999,60.7351,0.9887,0.8999,1.5511
381,58.08039999999999,59.9236,0.9856,0.8811,1.5773
382,58.23279999999999,59.872,0.9988,0.9539,1.6042
383,58.38519999999999,61.1326,0.9967,0.9461,1.6153
384,58.53759999999999,61.8147,1.0091,0.9614,1.6128
385,58.68999999999999,61.322,1.0099,0.9939,1.6054
386,58.84239999999999,60.4961,1.0044,0.9813,1.6077
387,58.99479999999999,60.928,0.9461,0.9493,1.6172
388,59.14719999999999,62.3417,0.9808,0.9801,1.624
389,59.29959999999999,64.9731,1.0278,1.0478,1.6186
390,59.45199999999999,64.9765,0.952,0.966,1.5882
391,59.60439999999999,63.4465,1.0389,0.9518,1.5464
392,59.75679999999999,58.4271,0.8503,0.7564,1.5271
393,59.90919999999999,56.3371,0.9608,0.8027,1.5473
394,60.06159999999999,56.1606,0.9425,0.8303,1.6031
395,60.21399999999999,60.8762,1.1012,1.0036,1.6588
396,60.36639999999999,65.5814,1.0577,1.0373,1.6901
397,60.51879999999999,69.1697,1.0217,1.085,1.6999
398,60.67119999999999,69.0465,1.3051,0.9826,1.6922
399,60.82359999999999,70.8248,1.1795,1.0077,1.6937
400,60.97599999999999,69.2775,0.9925,0.9979,1.6879
401,61.12839999999999,69.8643,0.982,1.0129,1.6871
402,61.28079999999999,67.7487,1.0269,1.0268,1.6578
403,61.43319999999999,66.833,1.0375,1.0146,1.6424
404,61.58559999999999,67.8835,1.0175,0.9922,1.63
405,61.73799999999999,66.4216,1.0224,0.9568,1.6419
406,61.89039999999999,68.5777,0.9846,0.9757,1.645
407,62.04279999999999,68.627,1.033,1.0246,1.6514
408,62.19519999999999,69.7832,1.0235,0.9814,1.6471
409,62.34759999999999,68.1135,0.9942,0.9644,1.6587
410,62.49999999999999,67.3774,1.0371,1.0336,1.668
411,62.65239999999999,67.892,1.0506,1.0234,1.6649
412,62.80479999999999,66.8069,1.0448,1.0505,1.6592
413,62.95719999999999,63.3892,1.0642,1.0107,1.6542
414,63.10959999999999,65.0389,1.0793,1.0335,1.6518
415,63.26199999999999,65.9387,1.0302,1.0141,1.6472
416,63.41439999999999,68.7266,1.0312,1.018,1.6337
417,63.566799999999986,65.7362,1.0614,1.0001,1.6187
418,63.71919999999999,66.1083,1.0292,0.9964,1.5755
419,63.87159999999999,65.6924,0.9729,0.8834,1.5676
420,64.024,64.1636,1.0674,0.9441,1.5642
421,64.1764,64.3423,1.0406,0.97,1.5778
422,64.3288,63.9762,1.0064,0.9366,1.5631
423,64.4812,66.5925,0.9241,0.9141,1.5553
424,64.6336,66.5826,0.9413,0.9037,1.5749
425,64.786,66.1395,1.0293,1.0045,1.5924
426,64.9384,65.9849,0.9787,0.9235,1.6008
427,65.0908,67.1286,1.0085,0.9202,1.5909
428,65.2432,66.8328,0.993,0.9135,1.5925
429,65.3956,66.3403,0.9597,0.8967,1.6037
430,65.548,62.2831,0.9737,0.9357,1.6018
431,65.7004,59.8954,1.0659,1.0101,1.5948
432,65.8528,58.2618,0.9807,0.9153,1.5862
433,66.0052,60.8594,0.9938,0.954,1.5991
434,66.1576,66.1685,1.0732,1.015,1.6205
435,66.31,66.3795,1.0316,0.9931,1.6409
436,66.4624,66.438,1.0093,0.9785,1.6489
437,66.6148,63.185,0.9887,0.9693,1.6433
438,66.7672,63.3885,1.0209,1.0192,1.6588
439,66.9196,65.0513,1.046,0.9987,1.6548
440,67.072,67.2201,1.0282,1.0157,1.6923
441,67.2244,68.8597,1.0516,1.0151,1.6634
442,67.3768,68.6984,1.0718,1.1082,1.6749
443,67.5292,67.6902,1.113,1.0872,1.6614
444,67.6816,67.1396,1.1048,1.0846,1.6796
445,67.834,65.3951,1.0968,1.0702,1.6745
446,67.9864,65.583,1.037,1.0385,1.6771
447,68.1388,65.5543,1.05,1.0259,1.7055
448,68.29119999999999,66.5593,1.0214,1.0305,1.7101
449,68.44359999999999,68.662,1.0374,1.06,1.7119
450,68.59599999999999,68.3673,1.1235,1.1156,1.6884
451,68.74839999999999,66.9592,1.0366,1.0215,1.6951
452,68.90079999999999,62.7054,0.9417,0.9813,1.6858
453,69.05319999999999,60.8733,1.0299,1.0247,1.6847
454,69.20559999999999,61.9087,1.0631,1.041,1.6734
455,69.35799999999999,60.9895,1.1078,1.1189,1.6596
456,69.51039999999999,63.2907,1.0705,1.0885,1.6626
457,69.66279999999999,62.076,1.0152,0.9811,1.6702
458,69.81519999999999,65.0069,0.9849,0.9883,1.6873
459,69.96759999999999,64.4836,1.0253,1.0062,1.6699
460,70.11999999999999,67.2328,1.0316,0.9893,1.6441
461,70.27239999999999,68.1518,1.0181,0.9518,1.64
462,70.42479999999999,72.0846,1.0659,0.9525,1.6452
463,70.57719999999999,71.9503,1.0914,0.9894,1.6696
464,70.72959999999999,73.2617,1.0737,1.0054,1.6772
465,70.88199999999999,70.2155,1.0803,1.0071,1.6867
466,71.03439999999999,70.4898,1.0205,0.9641,1.6955
467,71.18679999999999,69.0403,1.0296,1.0299,1.6891
