,depth,gr,d_res,s_res,den,vp
5321,1082.9544000000005,1.8922,62.5999,57.7441,2.898,5.8411
5322,1083.1068000000005,2.1161,59.4811,55.3378,2.8992,5.8411
5323,1083.2592000000004,1.7914,60.3694,56.7976,2.9374,5.8411
5324,1083.4116000000004,1.4986,61.9435,57.0887,2.9458,5.8411
5325,1083.5640000000003,1.1012,63.1499,56.0647,2.9381,5.8411
5326,1083.7164000000005,0.948,73.3357,61.3067,2.9263,5.9103
5327,1083.8688000000006,1.0728,78.0369,62.3641,2.9222,6.0153
5328,1084.0212000000006,1.4487,76.6003,58.4399,2.9237,6.1147
5329,1084.1736000000005,1.5931,85.5074,60.7867,2.9131,6.21
5330,1084.3260000000005,1.7127,95.0315,59.7665,2.8826,6.3536
5331,1084.4784000000004,1.7808,85.7258,52.2665,2.8593,6.4154
5332,1084.6308000000004,1.9834,83.3729,49.932,2.8474,5.9151
5333,1084.7832000000003,2.1084,77.5785,47.9113,2.8275,5.5847
5334,1084.9356000000005,1.9972,68.2521,47.0415,2.8078,5.6549
5335,1085.0880000000006,1.7582,63.1406,52.0024,2.8665,5.7077
5336,1085.2404000000006,1.5668,67.765,55.9954,2.9604,5.7212
5337,1085.3928000000005,1.6178,82.5881,59.2219,3.0477,5.8245
5338,1085.5452000000005,1.8635,90.6638,62.4833,3.0783,6.056
5339,1085.6976000000004,1.9753,95.7138,66.5143,3.0915,6.2519
5340,1085.8500000000004,2.0001,91.4833,65.9726,2.9852,6.4326
5341,1086.0024000000003,1.8824,91.3084,66.8055,2.9361,6.5225
5342,1086.1548000000005,1.693,91.9973,67.6808,3.0021,6.4843
5343,1086.3072000000006,1.6275,91.7249,67.9689,3.0707,6.4859
5344,1086.4596000000006,1.5821,91.7245,69.1127,2.9565,6.5103
5345,1086.6120000000005,1.7634,91.4892,72.8752,2.9401,6.452
5346,1086.7644000000005,1.8269,101.1783,74.7243,2.8977,6.293
5347,1086.9168000000004,1.6578,101.02,77.4908,3.0298,6.0081
5348,1087.0692000000004,1.5936,89.5833,73.1099,2.8926,5.6826
5349,1087.2216000000003,1.2137,80.2848,67.1145,2.7652,5.5847
5350,1087.3740000000005,1.3115,85.4179,72.1278,2.7527,5.6255
5351,1087.5264000000006,1.1008,93.5965,80.9914,3.0143,5.6451
5352,1087.6788000000006,1.7197,109.6427,92.8868,3.0298,5.6291
5353,1087.8312000000005,2.1133,127.6184,102.9922,2.9632,5.5877
5354,1087.9836000000005,2.1477,164.9651,127.0011,2.9701,5.6222
5355,1088.1360000000004,2.0294,176.5686,135.8583,2.994,5.6438
5356,1088.2884000000004,1.8229,215.3597,158.6732,3.026,5.6158
5357,1088.4408000000003,2.5046,248.9724,176.006,3.0387,5.7254
5358,1088.5932000000005,2.4761,206.4038,145.6208,3.0369,6.0199
5359,1088.7456000000006,2.5254,220.122,150.1346,3.033,6.0473
5360,1088.8980000000006,2.1459,192.4053,137.2875,3.0058,5.924
5361,1089.0504000000005,2.2248,220.1509,150.6775,2.9763,5.9559
