,depth,gr,d_res,s_res,den
471,71.92559999999999,36.3746,0.9622,0.6302,1.2724
472,72.07799999999999,34.2604,1.048,0.6301,1.2724
473,72.23039999999999,33.7622,1.0139,0.609,1.2067
474,72.38279999999999,33.9567,0.9476,0.6053,1.1512
475,72.53519999999999,34.5507,0.7891,0.6345,1.1265
476,72.68759999999999,32.732,0.7094,0.687,1.1178
477,72.83999999999999,30.7586,0.7969,0.7265,1.1231
478,72.99239999999999,27.9232,0.7531,0.7191,1.1379
479,73.14479999999999,29.9229,0.807,0.681,1.1382
480,73.29719999999999,26.3325,0.8397,0.6487,1.1319
481,73.44959999999999,22.5818,0.917,0.6371,1.1139
482,73.60199999999999,15.6748,0.8771,0.6454,1.1145
483,73.75439999999999,14.0084,0.9269,0.667,1.1141
484,73.90679999999999,12.9233,0.9529,0.692,1.1172
485,74.05919999999999,12.7398,0.926,0.7151,1.115
486,74.21159999999999,12.2807,0.8789,0.7375,1.1166
487,74.36399999999999,11.5421,0.9663,0.7599,1.1157
488,74.51639999999999,11.6929,1.1374,0.7792,1.118
489,74.66879999999999,11.7214,1.1197,0.792,1.1182
490,74.82119999999999,11.7529,1.0144,0.7932,1.1192
491,74.97359999999999,12.2715,1.1104,0.7817,1.1195
492,75.12599999999999,12.4854,1.1961,0.7685,1.1154
493,75.27839999999999,13.9406,1.0542,0.7623,1.1136
494,75.43079999999999,13.7508,1.0979,0.762,1.1109
495,75.58319999999999,13.4194,1.2829,0.7692,1.1121
496,75.73559999999999,12.2438,1.2059,0.7858,1.114
497,75.88799999999999,12.1885,1.1854,0.8046,1.1164
498,76.04039999999999,13.1238,1.0128,0.8207,1.1201
499,76.19279999999999,15.3631,1.1102,0.8327,1.1203
500,76.34519999999999,17.2558,1.2623,0.8285,1.1201
501,76.49759999999999,18.9249,1.2664,0.8005,1.1167
502,76.64999999999999,19.1009,1.0653,0.7602,1.1176
503,76.80239999999999,19.4112,1.0426,0.7223,1.1157
504,76.95479999999999,20.563,1.0734,0.6977,1.1161
505,77.10719999999999,20.7994,1.1029,0.6944,1.1183
506,77.25959999999999,21.0164,1.0291,0.7075,1.123
507,77.41199999999999,18.5422,1.0369,0.7211,1.1217
508,77.56439999999999,16.6446,1.0915,0.7289,1.1237
509,77.71679999999999,14.6781,1.0646,0.7407,1.1233
510,77.86919999999999,14.0289,1.0226,0.7647,1.1272
511,78.02159999999999,14.1094,1.027,0.7986,1.1246
512,78.17399999999999,13.325,1.0704,0.8326,1.1238
513,78.32639999999999,13.9591,1.1272,0.8578,1.1184
514,78.47879999999999,14.1254,1.1626,0.8752,1.117
515,78.63119999999999,16.6028,1.2154,0.8918,1.1177
516,78.78359999999999,17.4894,1.2448,0.903,1.1341
517,78.93599999999999,18.3548,1.2242,0.8964,1.138
518,79.0884,17.6336,1.2062,0.8771,1.1418
519,79.2408,17.7431,1.3339,0.8723,1.1243
520,79.3932,16.3309,1.4449,0.9093,1.1169
521,79.5456,15.5392,1.4348,1.0003,1.1153
522,79.698,15.5479,1.4612,1.1319,1.1138
523,79.8504,18.1975,1.5519,1.252,1.115
524,80.0028,20.156,1.5635,1.2927,1.1149
525,80.1552,21.2139,1.5154,1.2443,1.116
526,80.3076,21.547,1.4404,1.1634,1.1175
527,80.46,22.2418,1.4158,1.0986,1.1167
528,80.6124,22.5911,1.4497,1.0572,1.1165
529,80.7648,22.5919,1.5091,1.0253,1.118
530,80.9172,22.6081,1.5687,0.9972,1.122
531,81.0696,23.189,1.4942,0.9824,1.1227
532,81.222,23.4718,1.4092,0.996,1.1247
533,81.3744,23.8216,1.391,1.0489,1.1234
534,81.5268,23.1745,1.4131,1.1321,1.1231
535,81.6792,23.8512,1.4841,1.1957,1.1242
536,81.8316,23.1339,1.5173,1.1736,1.1224
537,81.984,22.3226,1.4834,1.0637,1.1226
538,82.1364,20.7617,1.3843,0.9281,1.1193
539,82.2888,19.5326,1.249,0.8195,1.1177
540,82.4412,18.0652,1.1123,0.7584,1.1157
541,82.5936,16.5565,1.0987,0.7466,1.1145
542,82.746,16.2612,1.095,0.7756,1.1111
543,82.8984,16.2928,1.096,0.8266,1.1139
544,83.0508,15.9039,1.1071,0.8752,1.1139
545,83.2032,14.6498,1.1637,0.9133,1.1135
546,83.3556,14.1181,1.1467,0.9667,1.1134
547,83.508,14.0609,1.2096,1.0831,1.1151
548,83.6604,14.7903,1.5385,1.3196,1.1149
549,83.8128,15.9307,1.8117,1.7018,1.1173
550,83.9652,17.3583,1.7927,2.0185,1.1164
551,84.1176,20.7262,1.3321,1.9047,1.1193
552,84.27,24.1486,1.3116,1.5761,1.1169
553,84.4224,26.9265,1.2506,1.3466,1.1166
554,84.5748,28.9003,1.6303,1.2277,1.115
555,84.7272,31.8335,1.37,1.1619,1.1168
556,84.8796,34.1151,1.1542,1.1088,1.1153
557,85.032,33.4431,1.2115,1.0578,1.113
558,85.1844,32.2415,1.5907,1.035,1.112
559,85.3368,31.6043,1.6728,1.0665,1.1114
560,85.4892,31.688,1.3919,1.1194,1.1124
