,depth,gr,d_res,s_res,den
0,0.0264,2.8888,0.3195,0.2786,1.0434
1,0.17880000000000001,3.6187,0.3194,0.2747,1.0864
2,0.3312,4.0296,0.3195,0.2759,1.1463
3,0.48360000000000003,5.1478,0.3161,0.301,1.2076
4,0.636,10.2467,0.3425,0.2906,1.2202
5,0.7884,19.5196,0.4716,0.493,1.2369
6,0.9408000000000001,32.51,0.7933,0.5101,1.2177
7,1.0932,40.6604,0.8119,0.5322,1.2138
8,1.2456,44.0721,0.8043,0.6482,1.1874
9,1.3980000000000001,42.4573,0.823,0.8351,1.2143
10,1.5504,42.1397,0.8939,0.707,1.2212
11,1.7028,40.8946,0.9216,0.7342,1.2548
12,1.8552000000000002,39.9537,0.7908,0.6393,1.2711
13,2.0076,38.2801,0.7574,0.694,1.2872
14,2.16,38.4177,0.7846,0.6658,1.2972
15,2.3124000000000002,36.4536,0.7564,0.6365,1.3023
16,2.4648000000000003,35.7728,0.746,0.5527,1.3196
17,2.6172000000000004,35.0921,0.7756,0.6838,1.3161
18,2.7696000000000005,37.0075,0.9597,0.6402,1.2909
19,2.922,39.9329,0.9103,0.8056,1.2853
20,3.0744000000000002,42.9898,1.0913,0.9977,1.2698
21,3.2268000000000003,43.8089,1.2593,1.1459,1.2729
22,3.3792000000000004,40.7937,1.5501,1.1664,1.2694
23,3.5316000000000005,35.8642,1.4577,1.1071,1.2847
24,3.6840000000000006,31.028,1.439,1.2716,1.2862
25,3.8364000000000003,28.2292,1.3048,1.416,1.2449
26,3.9888000000000003,27.8961,1.4799,1.4249,1.1617
27,4.1411999999999995,29.8143,1.4213,1.6199,1.1088
28,4.2936,29.5325,2.2507,1.8967,1.0808
29,4.446,24.314,5.5636,2.3473,1.0837
30,4.5984,17.2644,2.3083,1.3283,1.0857
31,4.7508,12.0738,1.5192,1.2907,1.0883
32,4.9032,10.7352,1.3126,0.9097,1.1102
33,5.0556,9.7143,0.8023,0.684,1.1746
34,5.208,9.3407,0.8879,0.523,1.2817
35,5.3604,9.1387,0.6631,0.5201,1.3807
36,5.5128,11.1652,0.9932,0.8689,1.3476
37,5.6652000000000005,14.3867,7.7184,43.36,1.2737
38,5.8176,15.3151,6.4138,4.455,1.2134
39,5.97,14.7521,5.1429,9.1573,1.1906
40,6.1224,12.2668,13.9905,7.0593,1.1318
41,6.2748,12.3052,11.1458,37.8612,1.0732
42,6.4272,10.0529,30.0941,44.0642,1.0394
46,7.0368,7.4698,17.1885,31.9608,1.0207
47,7.1892000000000005,9.9944,16.8517,14.7787,1.0504
48,7.341600000000001,12.8538,8.9491,8.6638,1.0922
49,7.494,16.137,8.3073,9.501,1.1161
50,7.6464,18.0775,8.514,6.9429,1.1426
51,7.7988,20.49,7.6999,7.6186,1.1716
52,7.9512,24.5481,7.3901,7.1372,1.1997
53,8.103600000000002,28.2079,4.3009,6.0424,1.2068
54,8.256,30.8175,4.2451,5.3221,1.2498
55,8.4084,31.863,3.9209,3.8479,1.2962
56,8.5608,31.3129,2.9708,2.6905,1.3407
57,8.7132,29.7049,6.6285,3.0588,1.3168
58,8.8656,27.8633,5.5435,4.4431,1.3008
59,9.018,27.3675,3.3233,4.0228,1.2967
60,9.1704,28.1805,3.0764,2.8925,1.3335
61,9.3228,30.4641,2.4653,1.9318,1.3721
62,9.475200000000001,31.1689,2.9329,2.1414,1.4155
63,9.627600000000001,33.1115,1.8391,2.0022,1.4394
64,9.780000000000001,35.2634,1.813,1.5957,1.4491
65,9.932400000000001,37.1989,2.1132,1.4845,1.4491
66,10.084800000000001,38.2286,1.5959,1.4738,1.4538
67,10.237200000000001,39.6617,1.4998,1.1023,1.4782
68,10.389600000000002,40.9034,1.2891,1.0578,1.5222
69,10.542000000000002,41.3597,2.0499,1.2614,1.5594
70,10.694400000000002,37.5986,2.9682,3.0434,1.6234
71,10.846800000000002,34.4587,6.0946,3.3184,1.6614
72,10.999200000000002,27.9593,5.1352,4.7343,1.508
73,11.151600000000002,21.7548,35.8464,4.5299,1.3749
74,11.304000000000002,17.2965,54.5684,5.2754,1.2069
75,11.4564,16.5888,54.3586,19.8182,1.1467
76,11.6088,17.8724,18.531,10.7404,1.081
77,11.7612,18.8203,9.7318,12.1157,1.112
78,11.9136,20.4882,5.5868,8.2355,1.1787
79,12.066,25.0888,4.8391,4.4299,1.316
80,12.2184,30.0141,3.6173,1.8966,1.4625
81,12.370800000000001,34.0472,2.1041,1.2565,1.5828
82,12.523200000000001,34.6903,1.7437,1.1675,1.5988
83,12.675600000000001,36.1068,1.5573,1.0554,1.5933
84,12.828000000000001,38.3326,1.3216,0.9593,1.5936
85,12.980400000000001,38.5424,1.1034,1.0903,1.5937
86,13.132800000000001,37.0975,1.8345,2.6676,1.5793
87,13.285200000000001,33.2442,4.0819,2.6849,1.5217
88,13.437600000000002,31.3422,6.303,2.5997,1.4426
89,13.590000000000002,28.9479,6.3613,11.7014,1.4223
90,13.742400000000002,29.019,7.2773,6.8283,1.4088
91,13.894800000000002,31.1031,9.6083,8.0556,1.4409
92,14.047200000000002,34.6424,12.3015,9.4445,1.431
93,14.199600000000002,37.7114,8.6361,8.9896,1.4524
94,14.352000000000002,41.4665,9.4252,7.4045,1.4856
95,14.504400000000002,43.077,6.0617,4.715,1.5276
96,14.656800000000002,44.072,6.456,6.2962,1.5611
97,14.8092,43.7583,9.6463,6.3802,1.5665
98,14.9616,45.1807,9.3166,10.2424,1.5485
99,15.114,44.7316,12.0009,8.7939,1.5345
100,15.2664,43.2096,10.6141,6.2488,1.5166
101,15.418800000000001,42.3387,9.6631,7.5154,1.5122
102,15.571200000000001,42.4293,5.9551,3.6659,1.5196
103,15.723600000000001,43.2362,2.6086,4.7542,1.5299
104,15.876000000000001,42.0741,3.212,3.2113,1.5366
105,16.0284,42.3449,2.4502,1.9986,1.5376
106,16.1808,41.5965,2.0431,1.8842,1.5451
107,16.333199999999998,41.7358,2.1658,2.6792,1.5423
108,16.485599999999998,43.3002,3.5579,2.0602,1.5307
109,16.637999999999998,46.1902,1.7292,1.43,1.4945
110,16.790399999999998,47.3584,1.9273,1.9981,1.4714
111,16.9428,46.4877,2.2768,2.0598,1.4564
112,17.0952,46.3198,2.0174,1.6673,1.4523
113,17.2476,47.5815,1.9974,1.4806,1.4623
114,17.4,49.9182,2.3013,1.4638,1.4872
115,17.5524,50.2468,2.9763,1.6616,1.527
116,17.7048,45.8321,3.2907,1.9136,1.5527
