,depth,gr,d_res,s_res,den
0,0.0253,31.5497,0.5268,0.5219,1.1852
1,0.1777,31.5497,0.5436,0.5498,1.1852
2,0.3301,40.5154,0.5522,0.5584,1.2121
3,0.48250000000000004,40.1122,0.5628,0.5752,1.2182
4,0.6349,39.0859,0.5768,0.5872,1.2251
5,0.7873,39.4102,0.5835,0.5949,1.222
6,0.9397000000000001,42.938,0.5893,0.6,1.2179
7,1.0921,47.6713,0.5931,0.6016,1.2443
8,1.2445000000000002,51.335,0.5897,0.5517,1.2522
9,1.3969000000000003,50.1534,0.5452,0.5482,1.273
10,1.5493000000000001,46.9253,0.5402,0.5439,1.2735
11,1.7017000000000002,42.5041,0.5342,0.5109,1.2945
12,1.8541000000000003,40.3425,0.5136,0.5163,1.2998
13,2.0065,39.7865,0.5165,0.5114,1.3029
14,2.1589,41.452,0.5024,0.4994,1.2978
15,2.3113,41.6972,0.5071,0.501,1.2966
16,2.4637000000000002,41.8175,0.5187,0.5175,1.3058
17,2.6161000000000003,41.3495,0.5415,0.5438,1.3048
18,2.7685000000000004,41.1854,0.5211,0.5457,1.3128
19,2.9209,42.5122,0.5547,0.5967,1.3229
20,3.0733,42.0989,0.5711,0.5503,1.3375
21,3.2257000000000002,42.9615,0.5713,0.5472,1.3535
22,3.3781000000000003,41.9778,0.5727,0.6105,1.3618
23,3.5305000000000004,43.4057,0.575,0.5711,1.3799
24,3.6829000000000005,44.0731,0.557,0.5604,1.3784
25,3.8353,43.1635,0.5488,0.5607,1.382
26,3.9877000000000002,43.3785,0.5686,0.5541,1.3864
27,4.1400999999999994,44.3545,0.5623,0.562,1.3982
28,4.2924999999999995,45.6361,0.5838,0.5702,1.4089
29,4.4449,43.8447,0.5624,0.5664,1.4149
30,4.5973,45.1043,0.5792,0.575,1.416
31,4.7497,45.7199,0.596,0.5967,1.4169
32,4.9021,47.8559,0.5968,0.5882,1.4212
33,5.0545,47.9959,0.6132,0.6212,1.4279
34,5.2069,48.5494,0.611,0.6034,1.4344
35,5.3593,50.1534,0.6261,0.6399,1.4375
36,5.5117,50.3537,0.6076,0.5946,1.44
37,5.6641,51.9569,0.6573,0.6668,1.4462
38,5.8165,51.7867,0.6473,0.6612,1.4555
39,5.9689,51.0994,0.6453,0.6591,1.4662
40,6.1213,50.0718,0.6726,0.6665,1.4713
41,6.2737,49.4658,0.6365,0.6452,1.4779
42,6.4261,50.7788,0.713,0.7036,1.4861
43,6.5785,51.4286,0.6528,0.6778,1.485
44,6.7309,54.1405,0.6514,0.649,1.4731
45,6.8833,53.9125,0.6279,0.6173,1.4528
46,7.0357,55.8052,0.6302,0.6022,1.4386
47,7.1881,53.9076,0.6421,0.6183,1.4303
48,7.3405000000000005,53.7562,0.6372,0.6402,1.4398
49,7.4929,51.4665,0.6635,0.6578,1.4515
50,7.6453,52.3138,0.6849,0.6513,1.4619
51,7.7977,52.6341,0.6656,0.6511,1.4895
52,7.9501,54.236,0.6294,0.659,1.456
53,8.102500000000001,55.3119,0.6492,0.6801,1.4457
54,8.2549,53.7547,0.6908,0.7031,1.3964
55,8.4073,51.9146,0.6863,0.686,1.421
56,8.5597,51.1257,0.6832,0.6764,1.4251
57,8.7121,55.6975,0.691,0.7123,1.437
58,8.8645,53.5359,0.7309,0.7141,1.445
59,9.0169,53.6691,0.6913,0.6838,1.4552
60,9.1693,53.9718,0.687,0.6843,1.4516
61,9.3217,59.7526,0.6977,0.7475,1.4415
62,9.4741,61.6272,0.671,0.7109,1.4328
63,9.6265,59.2447,0.6808,0.6991,1.4452
64,9.7789,58.9304,0.6499,0.701,1.4639
65,9.9313,56.8002,0.6802,0.6841,1.4687
