,depth,gr,d_res,s_res,den,vp
602,91.7448,34.3119,0.84,0.8536,1.764,1.5817
603,91.8972,42.1428,0.8474,0.8396,1.764,1.5875
604,92.0496,45.5975,0.8599,0.8392,1.7742,1.5892
605,92.202,41.3174,0.8766,0.8548,1.7671,1.5879
606,92.3544,40.1626,0.8752,0.8773,1.7608,1.5867
607,92.5068,42.0286,0.8766,0.8952,1.7538,1.5883
608,92.6592,48.7106,0.8867,0.9011,1.7654,1.5875
609,92.8116,48.1834,0.886,0.8946,1.7594,1.5871
610,92.964,48.296,0.8804,0.8822,1.7457,1.5867
611,93.1164,46.8361,0.8944,0.872,1.7241,1.5925
612,93.2688,44.7399,0.8965,0.869,1.7177,1.5925
613,93.4212,42.6453,0.8967,0.8748,1.7352,1.5925
614,93.5736,38.5665,0.8967,0.8875,1.759,1.595
615,93.726,41.8879,0.8956,0.9002,1.7828,1.6059
616,93.8784,46.0537,0.8934,0.9045,1.7841,1.6093
617,94.0308,49.9514,0.8905,0.8972,1.774,1.6308
618,94.1832,48.5124,0.8896,0.8824,1.764,1.611
619,94.3356,47.0308,0.8955,0.8682,1.7574,1.6076
620,94.488,47.5247,0.894,0.8619,1.7624,1.5511
621,94.6404,48.4838,0.8874,0.8653,1.7573,1.534
622,94.7928,47.756,0.884,0.8742,1.7596,1.595
623,94.9452,48.0243,0.8844,0.882,1.7644,1.5355
624,95.0976,46.0885,0.882,0.885,1.7617,1.5378
625,95.25,44.5925,0.8844,0.8836,1.7588,1.6153
626,95.4024,42.0485,0.8926,0.8809,1.7572,1.6592
627,95.5548,41.6582,0.893,0.8798,1.7591,1.6
628,95.7072,42.3157,0.8873,0.8814,1.7613,1.6
629,95.8596,41.9157,0.8874,0.8847,1.7615,1.6076
630,96.012,43.902,0.8886,0.8881,1.7631,1.6127
631,96.1644,42.9466,0.8922,0.8906,1.7654,1.6153
632,96.3168,42.2557,0.896,0.8927,1.7691,1.6178
633,96.4692,41.221,0.9024,0.8955,1.7681,1.6239
