,depth,gr,d_res,s_res,den,vp
864,131.6736,62.5404,1.0507,1.023,1.791,1.6256
865,131.826,58.6105,1.0398,1.0157,1.791,1.6317
866,131.9784,55.2112,1.0289,1.0088,1.7948,1.6467
867,132.1308,49.598,1.0275,1.0036,1.7932,1.6476
868,132.2832,45.9478,1.0273,1.0032,1.7945,1.6458
869,132.4356,44.897,1.0322,1.0083,1.7972,1.6494
870,132.588,45.0321,1.0358,1.016,1.7898,1.6476
871,132.7404,45.8835,1.035,1.0235,1.7864,1.6485
872,132.8928,44.8641,1.042,1.0308,1.7846,1.6638
873,133.0452,45.0437,1.0508,1.0383,1.783,1.652
874,133.1976,46.5475,1.0551,1.0461,1.7797,1.6334
875,133.35,48.4849,1.0534,1.0535,1.7781,1.6619
876,133.5024,47.7207,1.0649,1.0579,1.7819,1.6665
877,133.6548,46.6674,1.0666,1.0582,1.7852,1.6529
878,133.8072,48.3607,1.0659,1.0578,1.7903,1.652
879,133.9596,53.4791,1.0767,1.0599,1.79,1.6511
880,134.112,54.8546,1.0769,1.0647,1.7904,1.6467
881,134.2644,52.846,1.0785,1.0711,1.7789,1.6467
882,134.4168,50.0018,1.0799,1.0769,1.7732,1.6665
883,134.5692,49.7395,1.0781,1.0799,1.765,1.6265
884,134.7216,50.1085,1.0783,1.0799,1.7673,1.6422
885,134.874,51.328,1.0781,1.078,1.7696,1.6405
886,135.0264,50.2492,1.0786,1.0748,1.7729,1.6414
887,135.1788,50.4858,1.0783,1.0708,1.7693,1.6476
888,135.3312,48.035,1.0755,1.0679,1.759,1.6467
889,135.4836,47.6243,1.0813,1.0673,1.758,1.6467
890,135.636,46.4468,1.0764,1.0686,1.7605,1.6494
891,135.7884,47.7895,1.0759,1.0709,1.7572,1.6538
892,135.9408,48.2765,1.08,1.0732,1.7515,1.6511
893,136.0932,47.0324,1.078,1.0744,1.7467,1.6494
894,136.2456,45.2536,1.0868,1.0742,1.7478,1.6494
895,136.398,43.8341,1.0783,1.0738,1.7442,1.6282
896,136.5504,44.0097,1.0779,1.0745,1.7328,1.6204
897,136.7028,43.502,1.0891,1.0761,1.7362,1.617
898,136.8552,43.4992,1.0872,1.0777,1.7454,1.6101
899,137.0076,43.9751,1.0866,1.0794,1.7509,1.6256
