,depth,gr,d_res,s_res,den,vp
2458,374.5992,59.156,1.2322,1.4808,2.064,2.0543
2459,374.7516,58.8676,1.2406,1.4325,2.064,2.0643
2460,374.904,61.0797,1.2342,1.3892,1.9816,2.0717
2461,375.0564,63.2298,1.2205,1.3634,1.9401,2.033
2462,375.2088,65.4081,1.2162,1.354,1.932,2.0303
2463,375.3612,61.9823,1.2133,1.3522,1.9794,2.0185
2464,375.5136,61.8301,1.2065,1.3496,2.0273,2.029
2465,375.666,61.3712,1.1992,1.344,2.046,2.0323
2466,375.8184,64.3118,1.1932,1.339,2.06,2.0415
2467,375.9708,63.5323,1.1906,1.3388,2.0396,2.0443
2468,376.1232,63.4196,1.1922,1.3446,2.0324,2.0273
2469,376.2756,62.8817,1.196,1.3547,2.0201,2.0092
2470,376.428,62.207,1.2037,1.3654,2.0216,2.0072
2471,376.5804,59.4933,1.2137,1.3719,2.0261,1.9915
2472,376.7328,57.3267,1.2199,1.373,2.034,1.985
2473,376.8852,56.1697,1.225,1.3708,2.0097,1.9786
2474,377.0376,56.0421,1.23,1.3689,1.9678,1.9665
2475,377.19,58.0669,1.2407,1.3696,1.9271,1.9636
2476,377.3424,60.5937,1.253,1.3741,1.9077,2.0016
2477,377.4948,59.827,1.2588,1.3821,1.9225,2.0671
2478,377.6472,60.3767,1.2695,1.3931,1.9291,2.0633
2479,377.7996,56.2749,1.276,1.4062,1.9266,2.064
2480,377.952,53.2803,1.2828,1.4198,1.9119,2.1476
2481,378.1044,49.3952,1.2879,1.4303,1.9073,2.183
2482,378.2568,46.2451,1.2936,1.4346,1.9078,2.2095
2483,378.4092,44.8401,1.296,1.4318,1.9075,2.2187
2484,378.5616,39.9715,1.2945,1.423,1.894,2.1544
2485,378.714,39.5352,1.2859,1.4102,1.8782,2.1266
2486,378.8664,38.6939,1.2704,1.3953,1.8614,2.0626
2487,379.0188,43.3388,1.2687,1.3795,1.8792,2.0553
2488,379.1712,46.5937,1.2659,1.3637,1.8861,2.0636
2489,379.3236,49.2828,1.2525,1.3498,1.8826,2.057
2490,379.476,47.3236,1.2435,1.3403,1.8533,2.0398
2491,379.6284,49.1863,1.2399,1.3359,1.8392,2.0391
2492,379.7808,51.0657,1.2357,1.335,1.8273,2.0432
2493,379.9332,55.4533,1.2276,1.3346,1.8289,2.0239
2494,380.0856,54.5353,1.2242,1.3321,1.8743,2.0209
2495,380.238,54.5969,1.2227,1.3269,1.9288,2.034
2496,380.3904,52.7329,1.219,1.3203,1.9773,1.9828
2497,380.5428,50.788,1.209,1.3137,1.9666,1.9773
2498,380.6952,50.2433,1.2067,1.3079,1.9438,1.9779
2499,380.8476,50.6998,1.2049,1.3025,1.8981,1.9928
2500,381.0,53.0926,1.2067,1.2971,1.8619,2.0238
2501,381.1524,53.1518,1.2065,1.2935,1.845,2.0146
2502,381.3048,51.8471,1.2095,1.2945,1.8701,2.0182
2503,381.4572,51.0196,1.2124,1.3014,1.8912,2.0189
2504,381.6096,48.0164,1.2086,1.3107,1.9155,2.046
2505,381.762,53.6701,1.2066,1.316,1.9107,2.0172
2506,381.9144,54.4775,1.2057,1.3122,1.8999,1.9812
2507,382.0668,58.5795,1.205,1.3001,1.894,1.9905
2508,382.2192,55.665,1.1988,1.2848,1.8987,1.9912
2509,382.3716,56.0767,1.1899,1.2711,1.9136,1.9905
2510,382.524,56.3796,1.1805,1.2614,1.9223,2.0109
2511,382.6764,60.1354,1.1759,1.2552,1.9235,2.0066
2512,382.8288,63.4089,1.1738,1.2494,1.9049,1.9997
2513,382.9812,63.4538,1.1617,1.242,1.8807,2.0007
2514,383.1336,62.3176,1.1549,1.2329,1.8576,2.0195
2515,383.286,59.6661,1.1556,1.2249,1.8744,1.9646
2516,383.4384,58.5653,1.1578,1.2218,1.8968,1.968
2517,383.5908,59.077,1.1629,1.2251,1.9266,1.9639
2518,383.7432,60.8218,1.1612,1.2327,1.9413,1.9719
2519,383.8956,64.9675,1.1629,1.2401,1.9525,2.0091
2520,384.048,65.3491,1.164,1.2442,1.9583,2.0324
2521,384.2004,65.4754,1.1618,1.2446,1.9601,2.0388
2522,384.3528,62.5798,1.1612,1.2434,1.9476,2.0426
2523,384.5052,58.2544,1.1631,1.2436,1.9434,2.0501
2524,384.6576,57.4776,1.1588,1.2468,1.9396,2.045
2525,384.81,57.1534,1.154,1.2524,1.9502,2.0139
2526,384.9624,59.0243,1.153,1.258,1.9535,2.0046
2527,385.1148,59.9346,1.1527,1.2603,1.9619,2.0
2528,385.2672,62.3777,1.1483,1.2569,1.9714,1.9974
2529,385.4196,66.8944,1.1406,1.2477,1.9695,2.0049
2530,385.572,70.479,1.1391,1.2352,1.9654,2.0026
2531,385.7244,72.4777,1.1398,1.2228,1.9363,1.999
