,depth,gr,d_res,s_res,den,vp
523,79.7052,22.4553,1.0446,1.036,1.7075,1.6051
524,79.8576,22.7802,1.039,1.0313,1.7075,1.6127
525,80.01,24.8675,1.0514,1.0273,1.7313,1.6187
526,80.1624,27.3623,1.0412,1.0271,1.7422,1.6256
527,80.3148,28.9047,1.0467,1.0291,1.7224,1.6127
528,80.4672,31.3844,1.0398,1.0308,1.7147,1.6161
529,80.6196,31.3164,1.0388,1.0311,1.7138,1.6161
530,80.772,32.0282,1.0477,1.0303,1.6987,1.6153
531,80.9244,32.2448,1.0519,1.0298,1.6857,1.6161
532,81.0768,31.1369,1.0542,1.0301,1.6862,1.6326
533,81.2292,30.8913,1.0365,1.0303,1.7241,1.6467
534,81.3816,30.3597,1.0398,1.0299,1.7007,1.6144
535,81.534,32.2399,1.0555,1.0298,1.6849,1.6239
536,81.6864,32.5248,1.0568,1.0298,1.6864,1.6601
537,81.8388,32.363,1.0554,1.0287,1.7045,1.652
538,81.9912,31.6047,1.0574,1.0271,1.6936,1.6187
539,82.1436,30.7948,1.0569,1.0268,1.6932,1.6674
540,82.296,30.0071,1.0524,1.0289,1.711,1.6674
541,82.4484,27.7697,1.0388,1.0321,1.6867,1.6683
542,82.6008,27.3852,1.044,1.0335,1.6742,1.6683
543,82.7532,26.5852,1.0548,1.0311,1.6429,1.6683
544,82.9056,26.4165,1.0558,1.0256,1.6594,1.652
545,83.058,27.2756,1.0528,1.0204,1.6491,1.6405
546,83.2104,28.606,1.0572,1.0187,1.6444,1.6467
547,83.36280000000001,30.6415,1.0454,1.0221,1.6589,1.6538
548,83.51520000000001,31.8618,1.0353,1.0291,1.6776,1.6265
549,83.66760000000001,32.403,1.0497,1.0359,1.7058,1.6178
550,83.82000000000001,33.5712,1.0539,1.0376,1.6807,1.661
551,83.97240000000001,34.1656,1.0551,1.032,1.6793,1.6467
552,84.12480000000001,36.1944,1.0573,1.0228,1.6752,1.6308
553,84.27720000000001,37.566,1.0596,1.0171,1.6922,1.6204
554,84.42960000000001,38.8848,1.0589,1.0189,1.7012,1.6161
555,84.58200000000001,38.4847,1.0439,1.026,1.6834,1.6308
556,84.73440000000001,36.5404,1.0469,1.0326,1.7108,1.6361
557,84.88680000000001,34.9334,1.0608,1.0336,1.6864,1.6405
558,85.03920000000001,34.751,1.0611,1.0281,1.6936,1.6017
559,85.19160000000001,33.6121,1.0584,1.0203,1.6906,1.6282
560,85.34400000000001,34.1203,1.0613,1.016,1.6973,1.6308
561,85.49640000000001,32.3895,1.0607,1.0178,1.5567,1.6334
562,85.64880000000001,30.1858,1.0588,1.0238,1.436,1.6317
563,85.80120000000001,28.2718,1.0535,1.0298,1.3655,1.6308
564,85.95360000000001,27.3274,1.0396,1.032,1.4452,1.6317
565,86.10600000000001,28.0535,1.043,1.0289,1.5773,1.6282
566,86.25840000000001,27.3019,1.0451,1.0223,1.6916,1.6343
567,86.41080000000001,26.0051,1.0391,1.016,1.7392,1.6396
568,86.56320000000001,29.8697,1.0483,1.0129,1.6952,1.6387
569,86.71560000000001,32.2089,1.0475,1.0142,1.6847,1.6396
570,86.86800000000001,35.1396,1.0553,1.0203,1.6852,1.6396
571,87.02040000000001,34.1798,1.0486,1.0292,1.7036,1.6405
572,87.17280000000001,35.9326,1.0367,1.0364,1.7112,1.6273
573,87.32520000000001,36.126,1.0341,1.0381,1.6955,1.6299
574,87.47760000000001,36.1067,1.0351,1.0339,1.697,1.6196
575,87.63000000000001,35.531,1.0366,1.0269,1.6974,1.6076
