,depth,gr,d_res,s_res,den,vp
202,87.78240000000002,94.3901,1.3161,1.3022,1.8664,1.6136
203,87.93480000000002,97.4076,1.317,1.3064,1.8664,1.6144
204,88.08720000000002,98.9627,1.3168,1.3075,1.8663,1.6136
205,88.23960000000002,100.8125,1.3179,1.3072,1.871,1.6093
206,88.39200000000002,103.2002,1.3201,1.3062,1.8715,1.617
207,88.54440000000002,104.3745,1.3217,1.3048,1.8601,1.6247
208,88.69680000000002,104.002,1.3245,1.3027,1.8541,1.6196
209,88.84920000000002,101.2986,1.3258,1.2993,1.8547,1.6204
210,89.00160000000002,100.5053,1.3264,1.2944,1.8575,1.6101
211,89.15400000000002,100.1517,1.3266,1.2897,1.856,1.6051
212,89.30640000000002,103.2311,1.3232,1.2871,1.8602,1.6084
213,89.45880000000002,101.8217,1.3163,1.2862,1.8695,1.6034
214,89.61120000000003,100.0845,1.3109,1.2855,1.8709,1.6042
215,89.76360000000003,99.3276,1.3098,1.284,1.8699,1.6136
216,89.91600000000003,100.2403,1.3175,1.2815,1.8705,1.6067
217,90.06840000000003,100.1737,1.3174,1.2793,1.8664,1.6093
218,90.22080000000003,97.1805,1.3194,1.2799,1.8605,1.6017
219,90.37320000000003,94.817,1.324,1.2842,1.8587,1.6034
220,90.52560000000003,97.7774,1.3274,1.2906,1.8573,1.6025
221,90.67800000000003,98.9344,1.3275,1.2965,1.853,1.6042
222,90.83040000000003,102.3225,1.3317,1.3003,1.8633,1.6136
223,90.98280000000003,101.1218,1.3385,1.3017,1.8654,1.6101
224,91.13520000000003,100.4988,1.3379,1.302,1.858,1.6084
225,91.28760000000003,98.1269,1.3378,1.3026,1.8423,1.6178
226,91.44000000000003,101.5871,1.3392,1.3038,1.8558,1.6239
227,91.59240000000003,102.9579,1.3385,1.305,1.8612,1.623
228,91.74480000000003,104.4085,1.3371,1.3065,1.8709,1.6239
229,91.89720000000003,103.4031,1.3385,1.3083,1.8688,1.6273
230,92.04960000000003,103.4168,1.3402,1.3096,1.8747,1.6247
231,92.20200000000003,102.2747,1.3386,1.3098,1.8744,1.6343
232,92.35440000000003,97.9675,1.3389,1.3091,1.8755,1.6291
233,92.50680000000003,96.0696,1.34,1.3077,1.8701,1.6256
234,92.65920000000003,95.8874,1.3388,1.3057,1.8685,1.6273
235,92.81160000000003,98.1958,1.3361,1.3034,1.8567,1.6265
236,92.96400000000003,99.2544,1.3358,1.3016,1.8619,1.6239
237,93.11640000000003,98.1228,1.3357,1.301,1.8645,1.6178
238,93.26880000000003,96.3571,1.3367,1.3023,1.8767,1.623
239,93.42120000000003,96.9208,1.3399,1.3052,1.8717,1.623
240,93.57360000000003,100.7022,1.3366,1.3082,1.8751,1.6291
241,93.72600000000003,101.8737,1.3376,1.3103,1.8784,1.6308
242,93.87840000000003,100.5421,1.3442,1.3115,1.8786,1.6247
243,94.03080000000003,98.869,1.3435,1.3124,1.8683,1.6256
244,94.18320000000003,98.1401,1.3431,1.3136,1.8547,1.6247
