,depth,gr,d_res,s_res,den,vp
419,63.9232,59.4062,1.3018,1.373,2.291,1.7102
420,64.07560000000001,63.8125,1.2832,1.3818,2.291,1.7084
421,64.22800000000001,64.6875,1.2754,1.3877,2.0859,1.7072
422,64.38040000000001,64.75,1.2734,1.376,1.957,1.7036
423,64.53280000000001,62.8125,1.2744,1.3613,2.0039,1.7036
424,64.68520000000001,64.5625,1.2715,1.3438,2.0391,1.7013
425,64.83760000000001,62.8438,1.25,1.3281,2.0312,1.6942
426,64.99000000000001,64.6875,1.2256,1.3027,2.0039,1.686
427,65.1424,63.25,1.1992,1.2764,1.9619,1.6866
428,65.2948,65.375,1.1748,1.25,1.9062,1.6989
429,65.4472,63.875,1.1494,1.2354,1.8486,1.7126
430,65.5996,65.5,1.1396,1.2275,1.8145,1.7217
431,65.752,62.8125,1.1562,1.2295,1.8047,1.7345
432,65.9044,62.125,1.1943,1.2236,1.8154,1.7308
433,66.0568,62.5312,1.2285,1.2109,1.8369,1.7315
434,66.2092,62.5938,1.2461,1.2109,1.8574,1.7339
435,66.3616,62.0,1.2441,1.2324,1.8779,1.7339
436,66.514,60.5938,1.2363,1.2832,1.9004,1.7389
437,66.6664,61.0312,1.2539,1.335,1.9229,1.7376
438,66.8188,62.1875,1.3066,1.3516,1.9326,1.7432
439,66.9712,61.6562,1.3242,1.3203,1.9346,1.7383
440,67.1236,62.1562,1.3086,1.2852,1.9521,1.7389
441,67.276,64.6875,1.3418,1.3203,1.9893,1.7457
442,67.4284,65.25,1.3877,1.4023,2.0234,1.7445
443,67.5808,65.0625,1.3691,1.4561,2.0508,1.7457
444,67.7332,61.6875,1.3418,1.4365,2.0781,1.7495
445,67.8856,63.4688,1.3311,1.4375,2.1055,1.7296
446,68.038,65.375,1.332,1.4277,2.123,1.7259
447,68.1904,66.9375,1.2998,1.4189,2.0977,1.7235
448,68.3428,65.0625,1.248,1.4443,2.0957,1.7217
449,68.4952,64.4375,1.2002,1.4531,2.0898,1.7266
450,68.6476,65.4375,1.1787,1.4414,2.043,1.7284
451,68.8,64.375,1.166,1.4111,1.9717,1.7266
452,68.9524,63.75,1.1602,1.3711,1.9238,1.7457
453,69.1048,62.375,1.1611,1.3203,1.915,1.737
454,69.2572,63.5312,1.1768,1.2715,1.9189,1.7205
455,69.4096,62.3125,1.1826,1.2627,1.9424,1.7199
456,69.562,59.2188,1.1826,1.2695,1.9697,1.7284
457,69.7144,54.25,1.1768,1.2725,2.002,1.6831
458,69.8668,51.1875,1.165,1.2832,2.0312,1.6942
459,70.0192,48.4062,1.1621,1.2881,2.0625,1.6953
460,70.1716,51.6562,1.1611,1.2852,2.0977,1.706
461,70.324,51.5625,1.165,1.2666,2.1113,1.7019
462,70.4764,52.9062,1.1699,1.2461,2.1094,1.706
463,70.6288,49.8125,1.1777,1.248,2.1016,1.7114
464,70.7812,52.1875,1.1836,1.25,2.0801,1.7138
465,70.9336,51.4688,1.1924,1.2578,2.0703,1.7217
466,71.086,53.5625,1.2061,1.2764,2.0723,1.7321
467,71.2384,52.3438,1.2256,1.2881,2.0859,1.7321
468,71.3908,55.3125,1.2568,1.2939,2.0938,1.737
469,71.5432,55.1562,1.2881,1.3115,2.0938,1.737
470,71.6956,55.8125,1.3135,1.3564,2.0918,1.7247
471,71.848,54.3438,1.332,1.4004,2.1035,1.7162
472,72.0004,54.4062,1.3467,1.4463,2.0996,1.7272
473,72.1528,51.4062,1.3496,1.4561,2.0859,1.7514
474,72.3052,50.875,1.3535,1.4482,2.0762,1.7514
475,72.4576,50.1562,1.3623,1.4258,2.0898,1.7414
476,72.61,49.1875,1.3691,1.4131,2.1055,1.7352
477,72.7624,48.2188,1.3652,1.4023,2.0996,1.7193
478,72.9148,48.375,1.3496,1.4023,2.0801,1.715
479,73.0672,50.0312,1.3271,1.3936,2.0723,1.7358
480,73.2196,51.875,1.2959,1.3877,2.0801,1.6877
481,73.372,50.875,1.2686,1.376,2.0859,1.6883
482,73.5244,50.875,1.2451,1.3613,2.082,1.6924
483,73.6768,50.75,1.2285,1.3496,2.0918,1.6924
484,73.8292,50.7188,1.21,1.3301,2.0938,1.7007
485,73.9816,51.125,1.1924,1.3037,2.1035,1.6965
486,74.134,49.8125,1.1826,1.2783,2.084,1.686
487,74.2864,48.8438,1.1787,1.2568,2.0957,1.6773
488,74.4388,48.25,1.1689,1.2412,2.0996,1.693
489,74.5912,48.5938,1.1611,1.2383,2.1035,1.6936
490,74.7436,50.7812,1.1553,1.2402,2.0879,1.7084
491,74.896,50.4375,1.1543,1.25,2.084,1.7144
492,75.0484,50.7812,1.1592,1.2607,2.0918,1.7156
493,75.2008,49.0,1.1699,1.2578,2.0977,1.7162
494,75.3532,48.0,1.1738,1.2568,2.0996,1.7162
495,75.5056,46.6562,1.1895,1.2578,2.1035,1.7217
496,75.658,45.9375,1.2021,1.2627,2.1113,1.7327
497,75.8104,46.8125,1.2139,1.2705,2.1211,1.7333
498,75.9628,47.7812,1.2285,1.2832,2.1289,1.7495
499,76.1152,49.8125,1.248,1.2959,2.1289,1.742
