,depth,gr,d_res,s_res,den,vp
185,99.33670000000002,50.8125,1.1445,1.1865,1.7871,1.6788
186,99.48910000000002,57.0625,1.1338,1.1826,1.8115,1.6594
187,99.64150000000002,60.5,1.123,1.1982,1.8232,1.6771
188,99.79390000000002,61.0,1.1211,1.2061,1.8076,1.6679
189,99.94630000000002,56.6875,1.1152,1.208,1.7871,1.6771
190,100.09870000000002,54.625,1.1162,1.21,1.7715,1.6719
191,100.25110000000002,58.25,1.1221,1.2109,1.7773,1.6777
192,100.40350000000002,60.9688,1.1387,1.2139,1.7783,1.687
193,100.55590000000002,60.4062,1.1641,1.2217,1.7764,1.6794
194,100.70830000000002,58.0,1.1836,1.2266,1.7686,1.6829
195,100.86070000000002,60.875,1.2002,1.2344,1.7539,1.6572
196,101.01310000000002,61.5,1.1982,1.2432,1.707,1.6488
197,101.16550000000002,59.8438,1.1807,1.2666,1.6289,1.6708
198,101.31790000000002,53.25,1.1699,1.2842,1.5664,1.6634
199,101.47030000000002,45.6875,1.167,1.2656,1.5225,1.6651
200,101.62270000000002,45.0312,1.168,1.2168,1.5127,1.6977
201,101.77510000000002,46.0938,1.168,1.1846,1.5098,1.6596
202,101.92750000000002,50.9375,1.1689,1.1885,1.5193,1.651
203,102.07990000000002,52.5938,1.1631,1.1797,1.5307,1.5991
204,102.23230000000002,52.5938,1.1455,1.1748,1.5431,1.5768
205,102.38470000000002,51.125,1.1211,1.1924,1.5841,1.5991
206,102.53710000000002,51.375,1.1143,1.2051,1.6218,1.6345
207,102.68950000000002,56.375,1.1377,1.208,1.6472,1.6988
208,102.84190000000002,57.4062,1.1699,1.208,1.6363,1.7041
209,102.99430000000002,55.5312,1.1748,1.208,1.6338,1.6964
210,103.14670000000002,53.6875,1.1475,1.2236,1.6377,1.7077
211,103.29910000000002,52.9688,1.1143,1.248,1.6379,1.6941
212,103.45150000000002,52.4062,1.0938,1.2549,1.6325,1.6994
213,103.60390000000002,50.9062,1.0801,1.1973,1.6287,1.69
214,103.75630000000002,52.5625,1.0781,1.1279,1.6475,1.6976
215,103.90870000000002,50.375,1.0781,1.0732,1.6906,1.6663
216,104.06110000000002,46.5938,1.0684,1.042,1.7146,1.629
217,104.21350000000002,44.0938,1.0391,1.0303,1.7073,1.6123
218,104.36590000000002,45.2188,0.9937,1.0264,1.6815,1.6022
219,104.51830000000002,44.1875,0.9546,1.0215,1.664,1.5856
220,104.67070000000002,42.9375,0.9385,1.0186,1.6676,1.6001
221,104.82310000000003,41.8125,0.939,1.0156,1.6629,1.6118
222,104.97550000000003,44.875,0.9448,1.0176,1.6553,1.6144
223,105.12790000000003,43.3125,0.9551,1.0127,1.6543,1.5954
224,105.28030000000003,44.2812,0.9585,1.0078,1.6665,1.5667
225,105.43270000000003,47.0,0.9551,1.0166,1.6918,1.5617
226,105.58510000000003,49.0938,0.9473,1.0273,1.7095,1.5981
227,105.73750000000003,50.4688,0.9448,1.0293,1.7225,1.6136
228,105.88990000000003,46.9375,0.9365,1.0166,1.7244,1.6247
229,106.04230000000003,46.4688,0.9277,0.9912,1.693,1.6422
230,106.19470000000003,43.0938,0.9185,0.9697,1.643,1.6527
231,106.34710000000003,43.4688,0.9204,0.9712,1.6056,1.6433
232,106.49950000000003,42.875,0.9141,0.9775,1.6027,1.6444
233,106.65190000000003,44.4375,0.9111,0.9756,1.6194,1.6449
234,106.80430000000003,42.2812,0.9121,0.9741,1.6272,1.5928
235,106.95670000000003,41.1562,0.9199,0.9771,1.621,1.6112
236,107.10910000000003,41.6562,0.9307,0.9912,1.615,1.6029
237,107.26150000000003,43.8125,0.9365,1.0146,1.6157,1.5697
238,107.41390000000003,46.2188,0.9385,1.0254,1.622,1.5794
239,107.56630000000003,45.9375,0.939,1.0127,1.626,1.6107
240,107.71870000000003,44.4375,0.9414,1.001,1.6266,1.6355
241,107.87110000000003,48.625,0.9482,1.002,1.6332,1.6177
242,108.02350000000003,46.875,0.9531,1.0107,1.6576,1.6171
243,108.17590000000003,45.2812,0.957,1.0166,1.6769,1.594
244,108.32830000000003,42.0,0.9517,1.0215,1.6763,1.5959
245,108.48070000000003,41.5312,0.9409,1.0254,1.6402,1.5933
246,108.63310000000003,44.6562,0.9385,1.0273,1.5882,1.6334
247,108.78550000000003,39.7812,0.9404,1.0264,1.5557,1.6102
248,108.93790000000003,39.25,0.9399,1.0156,1.5566,1.5991
249,109.09030000000003,37.875,0.9312,0.998,1.5903,1.6096
250,109.24270000000003,36.4062,0.9292,0.9912,1.6219,1.5987
251,109.39510000000003,36.375,0.9282,0.9873,1.6213,1.598
252,109.54750000000003,36.2812,0.9253,0.9956,1.5837,1.5959
253,109.69990000000003,42.0938,0.9258,1.0078,1.5502,1.5975
254,109.85230000000003,45.2812,0.9292,1.0117,1.555,1.5815
255,110.00470000000003,45.7188,0.9399,1.0176,1.5946,1.5845
256,110.15710000000003,44.6562,0.9395,1.0156,1.6143,1.6144
257,110.30950000000003,44.625,0.9424,1.0039,1.6103,1.6367
258,110.46190000000003,46.3125,0.9414,0.9932,1.6069,1.6516
259,110.61430000000003,45.1875,0.9419,0.9873,1.6216,1.6182
260,110.76670000000003,42.125,0.939,0.9878,1.6284,1.6012
261,110.91910000000003,37.375,0.9404,0.9956,1.6445,1.6017
262,111.07150000000003,35.8438,0.9468,1.002,1.681,1.6059
263,111.22390000000003,37.4375,0.9463,1.0059,1.7125,1.5825
264,111.37630000000003,38.9688,0.9526,1.0107,1.7063,1.5867
265,111.52870000000003,37.8438,0.9551,1.0176,1.6616,1.5719
266,111.68110000000003,38.75,0.9468,1.0254,1.6261,1.5815
267,111.83350000000003,37.1875,0.9321,1.0273,1.6133,1.6214
268,111.98590000000003,40.9375,0.918,1.0059,1.6151,1.6466
