,depth,gr,d_res,s_res,den,vp
88,78.1812,50.296,1.4559,1.4723,1.839,1.4733
89,78.3336,48.192,1.4586,1.4683,1.8369,1.4733
90,78.486,50.0738,1.4589,1.4674,1.826,1.4733
91,78.6384,51.338,1.4465,1.4678,1.798,1.4739
92,78.7908,54.1072,1.4403,1.4673,1.7649,1.4747
93,78.9432,56.4358,1.4405,1.4636,1.7479,1.476
94,79.0956,55.0315,1.4378,1.4553,1.7408,1.4752
95,79.248,57.1842,1.4371,1.4446,1.7371,1.475
96,79.4004,58.272,1.4375,1.4358,1.7364,1.4782
97,79.5528,60.3359,1.433,1.4332,1.7421,1.4755
98,79.7052,58.0388,1.4218,1.4377,1.7514,1.4777
99,79.8576,53.1595,1.4178,1.4458,1.7577,1.4747
100,80.01,52.4195,1.4181,1.4494,1.7579,1.4821
101,80.1624,52.7086,1.414,1.4419,1.7588,1.4871
102,80.3148,57.1114,1.4132,1.4242,1.7566,1.4845
103,80.4672,58.2543,1.4197,1.4054,1.7517,1.4816
104,80.6196,58.7186,1.4229,1.3962,1.7513,1.4838
105,80.772,56.5889,1.4291,1.4025,1.7445,1.4815
106,80.9244,57.8922,1.4319,1.4213,1.7251,1.4844
107,81.0768,63.3305,1.4327,1.4385,1.7145,1.4836
108,81.2292,67.7774,1.4336,1.4392,1.7175,1.4796
109,81.3816,67.7993,1.4345,1.4189,1.7172,1.4789
110,81.534,61.7352,1.436,1.3842,1.6859,1.4789
111,81.6864,55.9914,1.4303,1.3466,1.6647,1.4799
112,81.8388,52.9205,1.4174,1.3183,1.6615,1.4875
113,81.9912,49.6392,1.4164,1.3062,1.6527,1.4934
114,82.1436,47.9338,1.4144,1.31,1.5607,1.4963
115,82.296,45.4631,1.4141,1.326,1.434,1.4841
116,82.4484,44.942,1.4132,1.3491,1.3648,1.4803
117,82.6008,44.4724,1.413,1.372,1.3696,1.4917
118,82.7532,43.3594,1.4072,1.3879,1.412,1.4957
119,82.9056,43.0627,1.3987,1.3932,1.4737,1.4967
120,83.058,43.5105,1.399,1.3881,1.5511,1.4945
121,83.2104,44.331,1.4002,1.3751,1.6079,1.4817
122,83.36280000000001,44.6944,1.3979,1.3596,1.594,1.4741
123,83.51520000000001,43.9403,1.4041,1.3488,1.5265,1.4835
124,83.66760000000001,43.5375,1.4028,1.3512,1.4784,1.488
125,83.82000000000001,44.0331,1.4016,1.3743,1.4703,1.4893
126,83.97240000000001,45.7366,1.4014,1.4191,1.5067,1.4855
127,84.12480000000001,46.6101,1.3973,1.475,1.5675,1.4767
128,84.27720000000001,46.9143,1.3996,1.5196,1.6112,1.4697
129,84.42960000000001,48.6172,1.3974,1.5306,1.6388,1.4751
130,84.58200000000001,50.2591,1.3993,1.5043,1.6534,1.4816
131,84.73440000000001,51.8467,1.404,1.4572,1.6736,1.4863
132,84.88680000000001,52.7249,1.4061,1.4102,1.6919,1.4799
133,85.03920000000001,52.4383,1.4083,1.3773,1.7035,1.475
134,85.19160000000001,51.7199,1.405,1.3635,1.698,1.4716
135,85.34400000000001,48.3956,1.3958,1.3659,1.6897,1.4734
136,85.49640000000001,48.9216,1.3915,1.3781,1.7106,1.4735
137,85.64880000000001,49.5318,1.3891,1.3948,1.7615,1.4724
138,85.80120000000001,51.8489,1.3845,1.411,1.8255,1.4722
139,85.95360000000001,50.7879,1.3865,1.4231,1.8692,1.4738
140,86.10600000000001,48.8618,1.3936,1.4303,1.8879,1.4769
141,86.25840000000001,48.2947,1.3959,1.4333,1.8709,1.4774
142,86.41080000000001,49.5173,1.4051,1.4327,1.8218,1.4777
143,86.56320000000001,53.3481,1.4129,1.43,1.7823,1.4777
144,86.71560000000001,54.8825,1.4182,1.4271,1.7669,1.4759
145,86.86800000000001,55.4524,1.4284,1.4254,1.7696,1.483
146,87.02040000000001,54.3309,1.4473,1.4258,1.7788,1.4863
