,depth,gr,d_res,s_res,den
0,0.0,5.7849,0.2932,0.2917,1.0635
1,0.1524,8.2829,0.2973,0.3045,1.0648
2,0.3048,24.0599,0.2893,0.2918,1.0986
3,0.45720000000000005,29.7134,0.3096,0.314,1.1583
4,0.6096,43.5183,0.4254,0.4531,1.2248
5,0.762,59.1638,0.5715,0.5331,1.3212
6,0.9144000000000001,84.8015,0.6884,0.6558,1.4004
7,1.0668,90.5863,0.7078,0.6748,1.4152
8,1.2192,84.8015,0.5969,0.5758,1.4017
9,1.3716000000000002,82.3034,0.6665,0.6976,1.3757
10,1.524,87.6939,0.6443,0.6785,1.3456
11,1.6764000000000001,94.5306,0.7362,0.7189,1.3255
12,1.8288000000000002,87.8254,0.7215,0.7288,1.3564
13,1.9812,81.909,0.6605,0.6955,1.4061
14,2.1336,74.4149,0.7054,0.7026,1.4103
15,2.286,85.9847,0.7447,0.7637,1.4026
16,2.4384,96.3713,0.7097,0.7028,1.4229
17,2.5908,98.8693,0.7171,0.6994,1.4443
18,2.7432000000000003,98.2119,0.6968,0.698,1.4513
19,2.8956,92.9529,0.6264,0.6563,1.4407
20,3.048,86.6421,0.7119,0.6848,1.3996
21,3.2004,76.5185,0.629,0.6882,1.3659
22,3.3528000000000002,69.9448,0.6192,0.6493,1.3634
23,3.5052000000000003,75.8611,0.6691,0.6587,1.3734
24,3.6576000000000004,75.5982,0.6569,0.6807,1.3879
25,3.81,75.4667,0.6634,0.6733,1.4062
26,3.9624,73.889,0.666,0.6653,1.4199
27,4.1148,71.5225,0.6799,0.6819,1.4191
28,4.2672,73.3631,0.6494,0.6657,1.4168
29,4.4196,71.2595,0.666,0.6621,1.4206
30,4.572,72.4427,0.6608,0.6849,1.421
31,4.7244,65.869,0.6752,0.6797,1.4263
32,4.8768,63.371,0.6658,0.6798,1.439
33,5.0292,61.1359,0.6647,0.681,1.4386
34,5.1816,68.1041,0.668,0.6776,1.4385
35,5.3340000000000005,69.1559,0.6763,0.677,1.4456
36,5.486400000000001,70.2077,0.6727,0.6773,1.4444
37,5.638800000000001,69.4189,0.6738,0.6778,1.4465
38,5.7912,69.8133,0.6658,0.6736,1.4519
