,depth,gr,d_res,s_res,den,vp
308,304.8002,16.7871,1.0342,1.0475,1.7037,1.9601
309,304.9526,17.4053,1.0317,1.0523,1.7037,1.9414
310,305.105,16.4403,1.0398,1.0511,1.6976,1.9255
311,305.2574,16.6033,1.0516,1.0523,1.7068,2.0132
312,305.4098,15.8576,1.0707,1.0645,1.7203,2.0172
313,305.5622,16.5166,1.0837,1.088,1.7306,2.0226
314,305.7146,13.9991,1.0926,1.1162,1.7478,2.2055
315,305.867,12.1087,1.0993,1.1397,1.7705,2.1865
316,306.0194,10.9446,1.0942,1.1524,1.7982,2.2135
317,306.1718,10.7398,1.0885,1.1511,1.8229,2.2412
318,306.3242,10.7533,1.0522,1.1295,1.8227,2.3609
319,306.4766,9.7266,0.9811,1.0835,1.828,2.3004
320,306.629,10.4911,0.9738,1.0225,1.7881,2.2528
321,306.7814,12.6626,1.0019,0.966,1.7557,2.2264
322,306.9338,15.8929,0.9838,0.9295,1.7153,2.0199
323,307.0862,17.6081,0.9115,0.9161,1.698,2.0
324,307.2386,18.148,0.8687,0.9156,1.6915,2.0066
325,307.391,17.3277,0.8678,0.9117,1.706,1.9576
326,307.5434,17.6835,0.862,0.8958,1.7107,1.9779
327,307.6958,16.3764,0.8504,0.8735,1.7205,1.9805
328,307.8482,15.0734,0.8479,0.8562,1.702,1.9792
329,308.0006,15.8647,0.8465,0.851,1.7182,1.9365
330,308.153,16.2057,0.8483,0.8574,1.6782,1.9267
331,308.3054,17.0433,0.8415,0.8695,1.6801,1.9601
332,308.4578,16.5544,0.8413,0.8805,1.6438,2.0066
333,308.6102,15.9842,0.8352,0.8842,1.6848,2.0429
334,308.7626,15.3179,0.836,0.8766,1.6719,1.9614
335,308.915,14.025,0.8536,0.861,1.6941,1.9255
336,309.0674,14.2362,0.8676,0.8488,1.6622,1.9818
337,309.2198,13.2557,0.8819,0.8516,1.6859,2.0361
338,309.3722,13.075,0.8855,0.8736,1.6676,2.0293
339,309.5246,12.5362,0.8922,0.9097,1.7307,2.0226
340,309.677,15.4053,0.8989,0.9468,1.7415,2.1226
341,309.8294,16.6424,0.9225,0.9703,1.7681,2.151
342,309.9818,20.551,1.0094,0.9789,1.7334,2.1525
343,310.1342,22.5615,1.0126,0.9876,1.7209,2.1181
344,310.2866,24.8582,0.991,1.0153,1.7211,2.082
345,310.439,25.073,1.0515,1.0728,1.7631,2.1211
346,310.5914,22.6524,1.0736,1.153,1.8119,2.2918
347,310.7438,17.5942,1.0652,1.2177,1.8729,2.4268
348,310.8962,14.6511,1.0544,1.2163,1.8663,2.5128
