,depth,gr,d_res,s_res,den
0,0.0,4.6674,0.3017,0.3086,1.085
1,0.1524,5.259,0.3308,0.3369,1.0871
2,0.3048,5.9164,0.334,0.3411,1.0853
3,0.45720000000000005,5.9821,0.3073,0.3301,1.0816
4,0.6096,8.02,0.4372,0.4399,1.0822
5,0.762,20.7731,0.746,0.6558,1.0972
6,0.9144000000000001,33.5262,0.6928,0.6071,1.1312
7,1.0668,41.4147,0.8425,0.708,1.1741
8,1.2192,46.1478,0.8649,0.7366,1.2151
9,1.3716000000000002,51.6697,0.897,0.8706,1.2489
10,1.524,54.0363,0.9529,0.9188,1.2674
11,1.6764000000000001,52.1956,0.9131,0.8912,1.2259
12,1.8288000000000002,54.4307,1.0355,0.9935,1.1724
13,1.9812,56.2713,1.0034,1.019,1.2388
14,2.1336,58.112,0.9443,0.9976,1.3382
15,2.286,55.351,1.0325,1.0499,1.3892
16,2.4384,56.2713,1.0346,1.0152,1.4422
17,2.5908,57.4546,1.0384,1.0728,1.4994
18,2.7432000000000003,61.5303,1.0686,1.0951,1.5548
19,2.8956,60.7415,1.0736,1.1682,1.5762
20,3.048,61.0044,1.122,1.1646,1.5708
21,3.2004,58.3749,1.1469,1.2004,1.589
22,3.3528000000000002,61.0044,1.1454,1.2062,1.6158
23,3.5052000000000003,60.873,1.1599,1.2008,1.6222
24,3.6576000000000004,62.4507,1.2402,1.2228,1.6134
25,3.81,63.6339,1.26,1.2419,1.6073
26,3.9624,62.3192,1.243,1.2538,1.6307
27,4.1148,65.4746,1.216,1.2323,1.6772
28,4.2672,61.9248,1.202,1.2314,1.697
29,4.4196,63.7654,1.2341,1.2292,1.6958
30,4.572,58.6379,1.1747,1.1925,1.7011
31,4.7244,62.3192,1.1549,1.1884,1.7147
32,4.8768,62.4507,1.162,1.19,1.7241
33,5.0292,65.6061,1.1138,1.1497,1.7311
34,5.1816,65.2117,1.0549,1.1074,1.7378
35,5.3340000000000005,67.1838,1.1119,1.1305,1.7444
36,5.486400000000001,68.7615,1.0304,1.0763,1.7594
37,5.638800000000001,68.4985,1.0488,1.1189,1.7708
38,5.7912,69.9447,1.0278,1.1059,1.7601
39,5.9436,69.2874,1.0479,1.0936,1.7436
40,6.096,70.6021,1.0308,1.1016,1.7468
41,6.2484,71.128,1.0321,1.1052,1.7383
42,6.4008,73.4946,1.0466,1.1389,1.6804
43,6.5532,72.3113,1.005,1.077,1.6179
44,6.7056000000000004,68.367,1.0471,1.1185,1.5995
45,6.8580000000000005,67.3153,1.1072,1.1658,1.6054
46,7.010400000000001,69.6818,1.1292,1.1774,1.6143
47,7.162800000000001,74.1519,1.1429,1.1958,1.6265
48,7.315200000000001,74.6778,1.3028,1.2825,1.6506
49,7.4676,75.7296,1.295,1.3219,1.6812
50,7.62,73.626,1.2968,1.374,1.7001
51,7.7724,73.4945,1.31,1.3556,1.7233
52,7.9248,70.8651,1.304,1.3787,1.7542
53,8.077200000000001,70.2077,1.2932,1.3501,1.7648
54,8.2296,65.4746,1.307,1.3818,1.7618
55,8.382,64.2913,1.3228,1.3787,1.7555
56,8.5344,63.108,1.358,1.4046,1.7371
57,8.6868,65.3431,1.4154,1.4401,1.7241
58,8.8392,64.9487,1.4147,1.439,1.7171
59,8.9916,61.6618,1.3925,1.4285,1.7055
60,9.144,60.0841,1.4039,1.4362,1.6902
61,9.2964,61.3988,1.4167,1.4497,1.6929
62,9.4488,61.0044,1.4208,1.4542,1.7012
63,9.6012,60.7415,1.4093,1.457,1.7065
64,9.7536,58.5064,1.3932,1.4553,1.7139
65,9.906,60.2155,1.3925,1.4553,1.7161
66,10.0584,57.849,1.3992,1.4486,1.7181
67,10.2108,57.849,1.4025,1.448,1.7197
68,10.3632,59.9526,1.367,1.4497,1.6877
69,10.515600000000001,61.9248,1.3592,1.4357,1.6496
70,10.668000000000001,64.6858,1.3497,1.4357,1.6758
71,10.820400000000001,67.3152,1.334,1.4418,1.7354
72,10.972800000000001,65.3431,1.3377,1.4559,1.7699
73,11.125200000000001,63.7654,1.3561,1.4379,1.778
74,11.277600000000001,61.3989,1.4113,1.4883,1.7734
75,11.43,64.8172,1.427,1.5061,1.7672
76,11.5824,67.8411,1.3663,1.457,1.7574
77,11.7348,66.0005,1.4522,1.5176,1.7552
78,11.8872,62.7136,1.4536,1.5243,1.7717
79,12.0396,59.5582,1.4678,1.5219,1.7971
80,12.192,61.1359,1.5533,1.5504,1.8315
81,12.3444,64.5543,1.5675,1.5579,1.8579
82,12.4968,65.0801,1.5255,1.5579,1.8551
83,12.6492,62.5821,1.5015,1.5713,1.8435
84,12.8016,62.9766,1.4918,1.572,1.848
85,12.954,65.4746,1.4948,1.563,1.8535
86,13.1064,66.7893,1.5149,1.5497,1.8538
87,13.2588,67.5782,1.4978,1.5675,1.8582
88,13.411200000000001,64.6858,1.4948,1.5681,1.859
89,13.563600000000001,67.3152,1.4978,1.563,1.8627
90,13.716000000000001,67.4467,1.4978,1.5592,1.8594
91,13.868400000000001,69.5503,1.5301,1.5516,1.8428
92,14.020800000000001,69.6818,1.518,1.563,1.8325
93,14.173200000000001,71.7854,1.5112,1.5888,1.837
94,14.325600000000001,69.9447,1.5022,1.5746,1.8428
95,14.478000000000002,67.7096,1.5393,1.5681,1.8442
96,14.630400000000002,63.6339,1.5401,1.5554,1.846
97,14.7828,62.4506,1.5172,1.5397,1.8384
98,14.9352,59.5583,1.4918,1.5535,1.8309
99,15.0876,62.9766,1.5067,1.551,1.8312
100,15.24,65.6061,1.5067,1.5624,1.8387
101,15.3924,70.9965,1.5,1.5447,1.8403
102,15.5448,69.5502,1.4941,1.5797,1.8337
103,15.6972,65.4746,1.4787,1.5491,1.8253
104,15.8496,65.606,1.478,1.546,1.8286
105,16.002000000000002,65.2117,1.465,1.5428,1.8342
106,16.154400000000003,68.1041,1.465,1.5416,1.8315
107,16.3068,69.2874,1.4686,1.556,1.8277
108,16.4592,69.2874,1.4657,1.5403,1.8298
109,16.6116,70.0762,1.4787,1.5497,1.8374
110,16.764,69.9447,1.4751,1.5573,1.846
111,16.9164,68.8929,1.4816,1.5466,1.8407
112,17.0688,69.6817,1.4758,1.5504,1.8334
113,17.2212,65.6061,1.4794,1.5541,1.8386
114,17.3736,67.4467,1.4816,1.5397,1.8382
115,17.526,66.2634,1.4904,1.5598,1.833
116,17.6784,65.4745,1.4933,1.5522,1.8286
117,17.8308,64.0283,1.503,1.5453,1.8382
118,17.9832,60.873,1.4751,1.5403,1.8463
119,18.1356,64.6857,1.483,1.541,1.8286
120,18.288,63.7654,1.4838,1.5391,1.8154
121,18.4404,64.9486,1.497,1.5522,1.821
122,18.5928,61.5303,1.478,1.5397,1.8302
123,18.7452,62.3192,1.4714,1.5317,1.8321
124,18.8976,63.2396,1.4693,1.5391,1.8211
125,19.05,68.7614,1.4339,1.517,1.8094
126,19.2024,66.6579,1.4284,1.5164,1.8074
127,19.3548,67.4466,1.4319,1.5146,1.8098
128,19.5072,63.5024,1.4284,1.5146,1.8112
129,19.6596,63.108,1.4388,1.517,1.8182
130,19.812,63.7654,1.4332,1.5025,1.8201
131,19.9644,61.7934,1.4578,1.5298,1.8167
132,20.1168,66.9208,1.4614,1.5067,1.8131
133,20.2692,64.9487,1.4643,1.5085,1.8103
134,20.4216,65.8689,1.4571,1.5103,1.8166
135,20.574,61.5304,1.4367,1.5055,1.8236
136,20.7264,64.1599,1.4215,1.5206,1.8123
137,20.878800000000002,70.2077,1.4284,1.4889,1.7908
138,21.031200000000002,72.8372,1.4072,1.5115,1.7808
139,21.183600000000002,76.5184,1.3761,1.4743,1.7749
140,21.336000000000002,74.0205,1.3972,1.4948,1.7625
141,21.488400000000002,76.7814,1.3715,1.5013,1.7539
142,21.640800000000002,76.65,1.3735,1.4748,1.7535
143,21.793200000000002,77.9647,1.3573,1.465,1.7643
144,21.945600000000002,78.885,1.3586,1.4536,1.7732
145,22.098000000000003,78.4906,1.3932,1.4662,1.7684
146,22.250400000000003,76.9129,1.4046,1.457,1.7538
147,22.402800000000003,74.4149,1.3965,1.4685,1.7387
148,22.555200000000003,75.0723,1.4019,1.4605,1.7373
149,22.707600000000003,75.4667,1.4005,1.4778,1.7532
150,22.86,77.9646,1.3409,1.4508,1.7658
151,23.0124,72.1797,1.3359,1.4743,1.7642
152,23.1648,66.1318,1.3453,1.4702,1.7406
153,23.3172,58.7693,1.3567,1.4599,1.7278
154,23.4696,58.1121,1.3625,1.4673,1.7335
155,23.622,63.5025,1.3885,1.4895,1.7544
156,23.7744,67.0524,1.4133,1.5103,1.7687
157,23.9268,71.9168,1.4409,1.5121,1.7808
158,24.0792,70.7337,1.4736,1.514,1.7813
159,24.2316,76.124,1.4664,1.5061,1.7739
160,24.384,73.4946,1.4229,1.5061,1.7704
161,24.5364,77.5703,1.4167,1.4901,1.7726
162,24.6888,77.5703,1.425,1.5079,1.7705
163,24.8412,78.2276,1.4437,1.5182,1.7718
164,24.9936,77.7017,1.4374,1.5286,1.7732
165,25.146,74.2834,1.486,1.5611,1.7734
166,25.2984,72.9686,1.4985,1.5504,1.7887
167,25.4508,69.6817,1.5082,1.5643,1.8037
168,25.6032,65.606,1.4765,1.5354,1.8089
169,25.7556,61.2673,1.4911,1.5579,1.8143
170,25.908,58.7694,1.4852,1.5643,1.8096
171,26.0604,59.0324,1.4823,1.5617,1.7963
172,26.2128,62.4506,1.4686,1.5348,1.7834
173,26.3652,61.5303,1.4838,1.5274,1.7692
174,26.5176,62.3192,1.4838,1.5158,1.752
175,26.67,62.0563,1.4621,1.5158,1.7379
176,26.822400000000002,63.7654,1.4664,1.5031,1.7308
177,26.974800000000002,62.7136,1.3813,1.4984,1.7275
178,27.127200000000002,63.6339,1.3892,1.4942,1.7335
179,27.279600000000002,61.3989,1.3899,1.493,1.759
180,27.432000000000002,63.7654,1.4086,1.4842,1.8058
181,27.584400000000002,62.4507,1.4319,1.4789,1.8271
182,27.736800000000002,65.2116,1.4593,1.4789,1.8015
183,27.889200000000002,64.5543,1.4628,1.4766,1.7742
184,28.041600000000003,66.3949,1.4025,1.4789,1.7574
185,28.194000000000003,64.8172,1.3741,1.4883,1.689
186,28.346400000000003,63.2394,1.3787,1.4989,1.6311
187,28.498800000000003,59.4268,1.3409,1.5348,1.6667
188,28.651200000000003,61.5303,1.3919,1.5485,1.7561
189,28.803600000000003,58.5065,1.5332,1.5379,1.8064
190,28.956000000000003,63.108,1.5486,1.5416,1.7806
191,29.108400000000003,60.2156,1.5294,1.5317,1.7731
192,29.260800000000003,62.9764,1.4402,1.5304,1.7806
193,29.4132,59.5582,1.4291,1.5317,1.7601
194,29.5656,58.9008,1.4904,1.5416,1.7174
195,29.718,54.5621,1.4161,1.5249,1.6908
196,29.8704,52.9845,1.4059,1.5385,1.6916
197,30.0228,54.4307,1.4374,1.5255,1.722
198,30.1752,56.5343,1.4643,1.5954,1.7535
199,30.3276,59.1637,1.5255,1.6201,1.7513
200,30.48,58.7694,1.5651,1.6073,1.7466
201,30.6324,61.0045,1.5803,1.642,1.7637
202,30.7848,62.4507,1.5875,1.6364,1.7761
203,30.9372,62.7135,1.6129,1.6364,1.7767
204,31.0896,60.7414,1.5932,1.6475,1.7835
205,31.242,57.1917,1.5691,1.6489,1.7797
206,31.3944,59.9526,1.4758,1.6351,1.7651
207,31.5468,60.6101,1.4374,1.5784,1.7639
208,31.6992,63.8968,1.4409,1.5888,1.7657
209,31.8516,61.6618,1.4736,1.602,1.7566
210,32.004000000000005,63.2394,1.5104,1.6181,1.7581
211,32.156400000000005,60.4785,1.5112,1.6385,1.7735
212,32.308800000000005,60.7414,1.6279,1.7061,1.7922
213,32.461200000000005,59.1639,1.6397,1.7276,1.8035
214,32.6136,61.7933,1.5533,1.6629,1.8017
215,32.766,62.8451,1.7142,1.7596,1.8071
216,32.9184,65.2115,1.7399,1.7783,1.8152
217,33.0708,62.4507,1.8375,1.8339,1.8063
218,33.2232,62.5821,1.7969,1.8306,1.7888
219,33.3756,61.1359,1.7662,1.8598,1.7785
220,33.528,62.3191,1.7624,1.8641,1.7746
221,33.6804,61.5305,1.7738,1.8675,1.7928
222,33.8328,66.9207,1.8067,1.9109,1.8106
223,33.9852,64.9486,1.8077,1.9109,1.807
224,34.1376,62.582,1.8365,1.9189,1.794
225,34.29,57.1917,1.8285,1.9171,1.7925
226,34.4424,58.2435,1.8175,1.9459,1.7766
227,34.5948,58.6378,1.7989,1.9269,1.7759
228,34.7472,56.0084,1.793,1.9047,1.8
229,34.8996,57.5861,1.7539,1.8564,1.7996
230,35.052,59.4269,1.7418,1.8666,1.7555
231,35.2044,65.2117,1.8146,1.8959,1.7243
232,35.3568,68.1043,1.8639,1.9038,1.7133
233,35.5092,76.6501,1.9512,1.9341,1.7075
234,35.6616,81.1202,1.9994,1.981,1.714
235,35.814,83.355,2.0662,2.0085,1.7372
236,35.9664,78.3589,2.135,2.0085,1.7662
237,36.1188,72.0481,2.1163,2.0124,1.8034
238,36.2712,66.5263,2.1014,2.0289,1.8202
239,36.4236,65.0802,2.1212,2.023,1.8075
240,36.576,67.7097,1.9218,1.9242,1.7891
241,36.7284,70.4706,1.7492,1.8683,1.7965
242,36.8808,70.7335,1.7097,1.8447,1.8062
243,37.0332,68.8929,1.6508,1.8021,1.821
244,37.1856,67.8411,1.6551,1.8248,1.8348
245,37.338,68.7614,1.675,1.7965,1.8508
246,37.4904,68.4985,1.6874,1.8061,1.8281
247,37.6428,67.5781,1.7161,1.8289,1.7861
248,37.7952,64.8172,1.7381,1.8331,1.7854
249,37.9476,64.0283,1.7252,1.848,1.8039
250,38.1,63.8969,1.7279,1.8522,1.8125
251,38.2524,64.8173,1.7371,1.8405,1.8439
252,38.4048,67.8411,1.7307,1.8539,1.8822
253,38.5572,68.104,1.6954,1.8422,1.901
254,38.7096,66.0004,1.6856,1.8422,1.9136
255,38.862,64.4228,1.6672,1.8389,1.9337
256,39.0144,65.0802,1.7197,1.843,1.9328
257,39.1668,66.0005,1.7446,1.8447,1.9075
258,39.3192,66.395,1.7662,1.824,1.8853
259,39.4716,69.5504,1.7681,1.8216,1.8737
260,39.624,72.8372,1.7767,1.8167,1.8663
261,39.7764,73.1001,1.753,1.8191,1.85
262,39.9288,70.9964,1.7408,1.8037,1.8274
263,40.0812,68.104,1.7115,1.7712,1.8211
264,40.2336,66.1319,1.6856,1.758,1.8258
265,40.386,65.4746,1.6585,1.7442,1.8264
266,40.5384,66.5264,1.6542,1.7542,1.8129
267,40.6908,68.7614,1.638,1.7246,1.7852
268,40.8432,68.104,1.6071,1.7268,1.7734
269,40.9956,67.1838,1.6079,1.7534,1.8168
270,41.148,67.7096,1.6551,1.7822,1.9003
271,41.3004,66.2635,1.7161,1.8248,1.9332
272,41.4528,68.8929,1.8305,1.848,1.917
273,41.6052,69.0245,1.8952,1.8786,1.899
274,41.757600000000004,71.1279,1.9304,1.8968,1.8946
275,41.910000000000004,69.6817,1.9283,1.8846,1.8952
276,42.062400000000004,68.1041,1.9121,1.9021,1.886
277,42.214800000000004,68.7615,1.8722,1.8632,1.862
278,42.367200000000004,69.6818,1.8578,1.8709,1.8258
279,42.519600000000004,71.7855,1.8155,1.8615,1.7952
280,42.672000000000004,76.1241,1.6812,1.8021,1.778
281,42.824400000000004,77.9647,1.6129,1.7869,1.7804
282,42.976800000000004,76.6499,1.5827,1.7806,1.7885
283,43.129200000000004,75.3351,1.5612,1.7164,1.7856
284,43.281600000000005,72.0484,1.5557,1.6707,1.7869
285,43.434000000000005,74.6778,1.5739,1.6764,1.7965
286,43.586400000000005,73.3633,1.6071,1.6692,1.8006
287,43.738800000000005,79.411,1.612,1.685,1.8017
288,43.891200000000005,83.3552,1.6195,1.6828,1.8036
289,44.043600000000005,83.6182,1.6388,1.7024,1.8054
290,44.196000000000005,84.8013,1.6482,1.685,1.8027
291,44.348400000000005,80.9885,1.6559,1.6915,1.795
292,44.500800000000005,81.2514,1.6473,1.6973,1.7942
293,44.653200000000005,74.2833,1.6559,1.7127,1.7999
294,44.805600000000005,72.7056,1.6456,1.7201,1.7971
295,44.958000000000006,70.3391,1.6508,1.6958,1.7853
296,45.110400000000006,68.367,1.6296,1.6893,1.7757
297,45.262800000000006,68.7615,1.6063,1.6771,1.7776
298,45.415200000000006,70.7336,1.5981,1.6671,1.7761
299,45.5676,71.2594,1.5916,1.6728,1.775
300,45.72,68.6299,1.5981,1.6552,1.7772
301,45.8724,67.9726,1.6022,1.6461,1.7797
302,46.0248,70.0762,1.5112,1.6378,1.7822
303,46.1772,71.1279,1.5127,1.6154,1.7645
304,46.3296,67.0523,1.4874,1.6147,1.7352
305,46.482,68.1039,1.524,1.6154,1.7296
306,46.6344,63.897,1.5233,1.5908,1.7388
307,46.7868,68.6299,1.5,1.5915,1.7654
308,46.9392,66.658,1.4635,1.5869,1.819
309,47.0916,71.3908,1.4772,1.5941,1.8756
310,47.244,68.2355,1.5142,1.6107,1.8971
311,47.3964,68.1041,1.5795,1.6208,1.8893
312,47.5488,68.8929,1.6087,1.6323,1.8759
313,47.7012,69.8132,1.6405,1.665,1.8614
314,47.8536,68.2355,1.6594,1.6671,1.8416
315,48.006,67.7096,1.6856,1.7097,1.814
316,48.1584,66.7894,1.6733,1.7164,1.7985
317,48.3108,68.3669,1.6551,1.7105,1.7952
318,48.4632,64.9487,1.6262,1.6965,1.7882
319,48.6156,66.0005,1.6195,1.7142,1.7752
320,48.768,66.0005,1.6187,1.7097,1.7841
321,48.9204,67.9726,1.6145,1.7306,1.7962
322,49.0728,67.3153,1.622,1.7366,1.796
323,49.2252,69.9447,1.6465,1.7276,1.7984
324,49.3776,69.9448,1.6568,1.7186,1.8076
325,49.53,72.5741,1.6551,1.7201,1.8081
326,49.6824,69.9447,1.6533,1.7142,1.8044
327,49.8348,70.0761,1.6473,1.7157,1.8115
328,49.9872,68.4986,1.6491,1.7157,1.8206
329,50.1396,71.9169,1.662,1.7209,1.8092
330,50.292,75.0721,1.6646,1.7068,1.7883
331,50.4444,70.8649,1.6576,1.7031,1.782
332,50.5968,67.4466,1.6355,1.7024,1.795
333,50.7492,63.634,1.6279,1.6965,1.8051
334,50.9016,67.1837,1.6422,1.6958,1.7983
335,51.054,66.6578,1.6482,1.7231,1.7879
336,51.2064,66.3949,1.6499,1.7194,1.7929
337,51.3588,66.9209,1.6414,1.7194,1.8057
338,51.5112,69.9447,1.6585,1.7112,1.7999
339,51.6636,68.8929,1.668,1.7276,1.779
340,51.816,67.7097,1.6482,1.7201,1.7682
341,51.9684,68.3671,1.6346,1.6987,1.7754
342,52.1208,71.917,1.6195,1.7127,1.7801
343,52.2732,76.5185,1.6137,1.7075,1.7791
344,52.4256,77.4388,1.6254,1.7046,1.7827
345,52.578,77.9646,1.6145,1.7031,1.7983
346,52.7304,74.6777,1.603,1.6936,1.8054
347,52.8828,70.6019,1.6063,1.6929,1.7995
348,53.0352,65.2116,1.5908,1.6821,1.7973
349,53.1876,64.0284,1.5771,1.6785,1.805
350,53.34,66.1319,1.5755,1.69,1.7997
351,53.4924,66.132,1.5779,1.6735,1.7921
352,53.644800000000004,67.1837,1.5948,1.6764,1.7955
353,53.797200000000004,67.0523,1.612,1.6735,1.7914
354,53.949600000000004,68.367,1.6179,1.6771,1.7875
355,54.102000000000004,68.4985,1.6079,1.6799,1.7807
356,54.254400000000004,67.9728,1.5964,1.6721,1.7788
357,54.406800000000004,73.889,1.5851,1.6664,1.8077
358,54.559200000000004,74.152,1.5739,1.6821,1.8441
359,54.711600000000004,75.9924,1.5518,1.6671,1.8503
360,54.864000000000004,71.7854,1.5747,1.6756,1.8469
361,55.016400000000004,72.3113,1.5964,1.6728,1.8302
362,55.168800000000005,72.9686,1.6414,1.69,1.799
363,55.321200000000005,72.8372,1.6628,1.6636,1.7885
364,55.473600000000005,72.3112,1.6212,1.6482,1.7957
365,55.626000000000005,70.2077,1.5119,1.6337,1.7901
366,55.778400000000005,70.2076,1.4978,1.6262,1.7911
367,55.930800000000005,66.1319,1.4918,1.6093,1.8008
368,56.083200000000005,64.0283,1.4874,1.5967,1.8076
369,56.235600000000005,62.9765,1.4729,1.5948,1.8206
370,56.388000000000005,62.7135,1.4686,1.5987,1.8223
371,56.540400000000005,58.3749,1.4765,1.6007,1.8153
372,56.692800000000005,57.7176,1.5022,1.606,1.8174
373,56.845200000000006,58.2435,1.5463,1.631,1.8361
374,56.997600000000006,60.7414,1.5795,1.6351,1.8415
375,57.150000000000006,58.7693,1.5803,1.6503,1.8232
376,57.302400000000006,58.7694,1.6304,1.6671,1.8053
377,57.454800000000006,60.61,1.5964,1.6814,1.8172
378,57.607200000000006,61.7933,1.612,1.6864,1.8387
379,57.759600000000006,63.108,1.6397,1.7031,1.8501
380,57.912000000000006,61.5303,1.6346,1.7046,1.8426
381,58.064400000000006,62.4506,1.6602,1.7083,1.8179
382,58.216800000000006,61.2675,1.6559,1.7542,1.8053
383,58.369200000000006,64.5543,1.6637,1.7814,1.8206
384,58.52160000000001,67.0523,1.7289,1.8726,1.8698
385,58.674,67.7096,1.8385,1.9021,1.9375
386,58.8264,66.3947,2.1942,2.0162,1.958
387,58.9788,63.897,2.077,2.0426,1.9116
388,59.1312,65.6061,1.8826,1.9914,1.8708
389,59.2836,64.4229,1.7911,1.9404,1.853
390,59.436,66.0002,1.7989,1.9153,1.8509
391,59.5884,61.6618,1.7834,1.8752,1.8622
392,59.7408,62.3192,1.7901,1.882,1.869
393,59.8932,62.9769,1.8116,1.859,1.8746
394,60.0456,69.5502,1.8116,1.8564,1.8722
395,60.198,68.6298,1.7969,1.8447,1.8541
396,60.3504,66.5264,1.7399,1.8331,1.8385
397,60.5028,66.9209,1.7197,1.838,1.8213
398,60.6552,69.5503,1.7316,1.8207,1.8304
399,60.8076,69.8129,1.717,1.7925,1.8351
400,60.96,63.8965,1.6882,1.7611,1.8161
401,61.1124,58.6379,1.6145,1.7419,1.8041
402,61.2648,59.164,1.617,1.745,1.8097
403,61.4172,62.5824,1.6397,1.745,1.8135
404,61.5696,67.3151,1.6594,1.7526,1.7994
405,61.722,66.132,1.6628,1.7798,1.7929
406,61.8744,67.0522,1.7133,1.7846,1.8114
407,62.0268,65.7376,1.7492,1.7712,1.8535
408,62.1792,66.9205,1.7738,1.7751,1.8737
409,62.3316,62.4506,1.7643,1.7925,1.8648
410,62.484,61.5302,1.7427,1.7901,1.8401
411,62.6364,58.9007,1.7261,1.7783,1.8172
412,62.7888,56.6658,1.6355,1.7557,1.8152
413,62.9412,58.5065,1.6154,1.7442,1.8095
414,63.0936,59.8215,1.6371,1.7351,1.8069
415,63.246,65.4744,1.6576,1.7253,1.8246
416,63.3984,62.4505,1.6698,1.7024,1.8422
