,depth,gr,d_res,s_res,den
0,0.0,34.4204,0.9115,0.8219,1.406
1,0.1524,45.6538,1.0189,0.9629,1.4528
2,0.3048,51.2754,1.0625,1.1661,1.4892
3,0.45720000000000005,53.3656,1.1502,1.1634,1.509
4,0.6096,51.2779,0.9766,1.0011,1.5216
5,0.762,54.28,1.0671,1.1643,1.532
6,0.9144000000000001,52.9734,1.1432,1.2441,1.5172
7,1.0668,50.3614,1.2523,1.1888,1.4908
8,1.2192,46.573,1.1522,1.1714,1.482
9,1.3716000000000002,45.7894,1.06,1.1754,1.4968
10,1.524,46.5715,1.0244,1.2248,1.3916
11,1.6764000000000001,52.7049,1.217,1.1811,1.1775
12,1.8288000000000002,52.317,1.1642,1.145,1.1521
13,1.9812,53.492,0.984,1.1275,1.3928
14,2.1336,55.9782,1.0366,1.1181,1.5701
15,2.286,62.371,1.0193,1.1207,1.577
16,2.4384,65.2442,0.9699,1.0958,1.5783
17,2.5908,63.8076,1.0126,1.0672,1.5961
18,2.7432000000000003,63.5439,0.994,1.0655,1.6151
19,2.8956,63.5439,1.1115,1.1095,1.6253
20,3.048,62.1073,0.9978,1.0595,1.6314
21,3.2004,60.2787,1.23,1.213,1.6131
22,3.3528000000000002,56.6249,1.1237,1.1148,1.5695
23,3.5052000000000003,53.6228,1.2304,1.2138,1.5346
24,3.6576000000000004,49.1925,1.2028,1.2092,1.5434
25,3.81,49.4507,1.0875,1.2375,1.5881
26,3.9624,47.7513,1.2058,1.282,1.6352
27,4.1148,50.3578,1.1321,1.2692,1.6822
28,4.2672,54.6661,1.1552,1.2834,1.7185
29,4.4196,57.5393,1.3387,1.348,1.7181
30,4.572,56.4972,1.3307,1.3371,1.6943
31,4.7244,53.754,1.3526,1.3496,1.6662
32,4.8768,49.4528,1.3256,1.3526,1.6352
33,5.0292,51.9321,1.2637,1.3566,1.6212
34,5.1816,48.1468,1.2638,1.3516,1.6145
35,5.3340000000000005,50.4926,1.2858,1.3535,1.6053
36,5.486400000000001,48.9273,1.266,1.3416,1.5887
37,5.638800000000001,52.0579,1.2523,1.318,1.5575
38,5.7912,51.793,1.2028,1.2853,1.5295
39,5.9436,53.3543,1.1849,1.2998,1.516
40,6.096,52.5745,1.2552,1.2783,1.509
41,6.2484,49.0483,1.2223,1.2783,1.4898
42,6.4008,45.6567,1.0981,1.3064,1.4652
43,6.5532,40.6984,1.2322,1.282,1.4555
44,6.7056000000000004,45.1389,1.1101,1.3121,1.4503
45,6.8580000000000005,46.704,1.1344,1.2619,1.4432
46,7.010400000000001,51.14,1.0574,1.2692,1.4655
47,7.162800000000001,56.2267,1.1052,1.2476,1.5014
48,7.315200000000001,59.7526,1.0712,1.2806,1.5201
49,7.4676,63.6705,1.1689,1.2275,1.5421
50,7.62,61.1958,1.1991,1.2245,1.5473
51,7.7724,60.2879,1.2217,1.241,1.5282
52,7.9248,59.6387,1.1986,1.2275,1.526
53,8.077200000000001,62.5072,1.2371,1.2357,1.5357
54,8.2296,58.8497,1.1633,1.2297,1.5537
55,8.382,60.8034,1.1906,1.2592,1.5926
56,8.5344,55.4535,1.2557,1.2619,1.6538
57,8.6868,56.6257,1.2294,1.2547,1.717
58,8.8392,55.06,1.3043,1.2142,1.7566
59,8.9916,56.2369,1.2506,1.2323,1.7495
60,9.144,59.4949,1.2132,1.2609,1.6832
61,9.2964,59.1032,1.1945,1.1726,1.6134
62,9.4488,60.7994,1.2672,1.205,1.5818
63,9.6012,58.9825,1.0495,1.1594,1.5714
64,9.7536,56.6345,1.0609,1.1252,1.5643
65,9.906,61.2054,1.0912,1.1497,1.5617
66,10.0584,60.8139,1.0689,1.123,1.5506
67,10.2108,66.8126,1.0707,1.1177,1.5197
68,10.3632,59.5066,1.0847,1.1181,1.4946
69,10.515600000000001,59.8936,1.0865,1.1446,1.4894
70,10.668000000000001,55.5899,1.0771,1.1435,1.4843
71,10.820400000000001,57.019,1.1571,1.1929,1.4561
72,10.972800000000001,61.59,1.127,1.2241,1.4946
73,11.125200000000001,64.4631,1.0698,1.2737,1.6084
74,11.277600000000001,63.6795,1.0797,1.2574,1.6009
75,11.43,59.8922,1.1959,1.305,1.6013
76,11.5824,60.6758,1.2746,1.3395,1.6338
77,11.7348,63.4183,1.3152,1.3663,1.6433
78,11.8872,62.2429,1.3344,1.373,1.6725
79,12.0396,64.4631,1.375,1.3699,1.6858
80,12.192,68.9035,1.379,1.3808,1.6475
81,12.3444,71.1236,1.357,1.3908,1.6535
82,12.4968,68.3811,1.3488,1.3648,1.7284
83,12.6492,68.6356,1.3394,1.4307,1.791
84,12.8016,72.4229,1.4104,1.4519,1.8051
85,12.954,73.3325,1.3759,1.4209,1.8026
86,13.1064,70.4591,1.4178,1.4413,1.7854
87,13.2588,67.4554,1.4063,1.4435,1.7656
88,13.411200000000001,66.1532,1.4083,1.4679,1.7732
89,13.563600000000001,66.2852,1.4158,1.4673,1.8014
90,13.716000000000001,60.9344,1.4117,1.4627,1.8047
91,13.868400000000001,59.2374,1.4157,1.4737,1.7836
92,14.020800000000001,53.5014,1.383,1.4588,1.7677
93,14.173200000000001,57.1544,1.3791,1.4656,1.7681
94,14.325600000000001,57.4156,1.3778,1.4708,1.7768
95,14.478000000000002,63.5489,1.3922,1.4749,1.7769
96,14.630400000000002,63.1572,1.4036,1.4877,1.7772
97,14.7828,66.4213,1.411,1.4795,1.7802
98,14.9352,68.772,1.4137,1.4848,1.7816
99,15.0876,69.8168,1.4083,1.4906,1.7786
100,15.24,67.4689,1.4003,1.4691,1.7682
101,15.3924,61.2002,1.3949,1.4679,1.7535
102,15.5448,60.0248,1.3837,1.4593,1.7466
103,15.6972,59.3698,1.3784,1.4616,1.748
104,15.8496,60.0228,1.3976,1.4725,1.7594
105,16.002000000000002,61.4594,1.4049,1.4714,1.7643
106,16.154400000000003,63.802,1.4009,1.4651,1.7603
107,16.3068,64.455,1.4017,1.4668,1.7681
108,16.4592,65.6305,1.422,1.4565,1.7703
109,16.6116,62.3783,1.4016,1.439,1.7499
110,16.764,61.3392,1.3765,1.4396,1.7421
111,16.9164,62.3844,1.3603,1.4368,1.7461
112,17.0688,63.5552,1.3622,1.4324,1.7531
113,17.2212,65.9002,1.3251,1.4307,1.7617
114,17.3736,61.4642,1.3797,1.439,1.7676
115,17.526,63.8149,1.3797,1.4407,1.7798
116,17.6784,63.5506,1.4158,1.4514,1.7857
117,17.8308,62.6316,1.4036,1.448,1.7793
118,17.9832,60.5389,1.3804,1.4587,1.775
119,18.1356,57.93,1.383,1.4463,1.7732
120,18.288,56.8852,1.3784,1.4429,1.769
121,18.4404,54.7988,1.383,1.4418,1.7712
122,18.5928,56.2319,1.387,1.4519,1.7732
123,18.7452,58.3222,1.3949,1.465,1.7797
124,18.8976,54.9359,1.4097,1.4537,1.795
125,19.05,53.6337,1.4178,1.4588,1.7921
126,19.2024,55.0685,1.4309,1.472,1.7793
127,19.3548,62.2421,1.4385,1.4871,1.7904
128,19.5072,63.1567,1.449,1.4989,1.8109
129,19.6596,63.4116,1.4554,1.5043,1.8174
130,19.812,59.6264,1.4519,1.5014,1.802
131,19.9644,59.2348,1.4568,1.5206,1.7866
132,20.1168,59.3727,1.4654,1.5206,1.7843
133,20.2692,60.2814,1.4828,1.5379,1.7852
134,20.4216,58.7158,1.4952,1.546,1.7842
135,20.574,53.3614,1.5012,1.5554,1.7945
136,20.7264,52.5812,1.5245,1.5791,1.8025
137,20.878800000000002,55.713,1.5398,1.5823,1.808
