,depth,gr,d_res,s_res,den
0,0.0,5.3905,0.2942,0.2925,1.0477
1,0.1524,7.8885,0.2942,0.2925,1.0665
2,0.3048,17.8806,0.2942,0.2925,1.1071
3,0.45720000000000005,32.6058,0.2942,0.2925,1.1983
4,0.6096,43.3868,0.2942,0.2925,1.3063
5,0.762,59.6897,0.5777,0.5324,1.2822
6,0.9144000000000001,72.5743,0.5954,0.5574,1.1498
7,1.0668,86.6421,0.5969,0.5439,1.1264
8,1.2192,89.666,0.5911,0.5622,1.1976
9,1.3716000000000002,92.1641,0.6025,0.6055,1.2593
10,1.524,97.5545,0.6079,0.6264,1.2995
11,1.6764000000000001,99.5267,0.6256,0.6376,1.3144
12,1.8288000000000002,96.7657,0.6335,0.6338,1.3233
13,1.9812,91.7696,0.628,0.6658,1.3339
14,2.1336,89.666,0.6445,0.6559,1.342
15,2.286,92.6899,0.6491,0.6556,1.3614
16,2.4384,93.4788,0.6662,0.6736,1.3884
17,2.5908,93.4788,0.6515,0.6668,1.4136
18,2.7432000000000003,88.7457,0.6806,0.6759,1.4208
19,2.8956,83.4867,0.691,0.6768,1.4063
20,3.048,84.67,0.6623,0.6658,1.4074
21,3.2004,84.2755,0.6689,0.6882,1.4379
22,3.3528000000000002,84.9329,0.6854,0.6889,1.4575
23,3.5052000000000003,79.411,0.6549,0.667,1.4543
24,3.6576000000000004,80.5942,0.6418,0.6611,1.4451
25,3.81,75.9926,0.6462,0.6617,1.4421
26,3.9624,71.9169,0.6451,0.6617,1.4553
27,4.1148,63.2396,0.6491,0.6655,1.4742
28,4.2672,68.63,0.6761,0.6721,1.4852
29,4.4196,71.2595,0.6928,0.6781,1.4916
30,4.572,77.3073,0.6999,0.6773,1.4899
31,4.7244,70.8651,0.6795,0.6773,1.4804
32,4.8768,67.7097,0.6696,0.6741,1.4709
33,5.0292,65.6061,0.6665,0.6721,1.4739
34,5.1816,69.5504,0.6575,0.6694,1.4805
35,5.3340000000000005,73.4946,0.6571,0.6693,1.4772
36,5.486400000000001,74.1519,0.6774,0.6639,1.4756
37,5.638800000000001,67.8412,0.6817,0.669,1.4693
38,5.7912,65.7376,0.6813,0.6709,1.4614
39,5.9436,65.2117,0.6731,0.6609,1.4618
40,6.096,69.4189,0.6296,0.6432,1.4552
41,6.2484,72.8372,0.7149,0.6608,1.4489
42,6.4008,74.4149,0.6222,0.648,1.4549
43,6.5532,76.65,0.6612,0.659,1.4512
44,6.7056000000000004,76.7815,0.6543,0.6387,1.433
45,6.8580000000000005,74.1519,0.647,0.6376,1.4182
46,7.010400000000001,67.9726,0.6485,0.6349,1.4195
47,7.162800000000001,62.3192,0.6616,0.6447,1.4381
48,7.315200000000001,64.5543,0.6362,0.6356,1.4522
49,7.4676,67.1838,0.6246,0.6321,1.4405
50,7.62,68.2356,0.6432,0.6475,1.4227
51,7.7724,69.4189,0.6852,0.652,1.4161
52,7.9248,70.4707,0.6785,0.6523,1.4078
53,8.077200000000001,69.5503,0.6331,0.6508,1.3828
54,8.2296,59.8212,0.624,0.6444,1.3759
55,8.382,54.8251,0.6477,0.6553,1.4058
56,8.5344,48.9088,0.6579,0.6645,1.4318
57,8.6868,52.3271,0.6667,0.6793,1.4386
58,8.8392,54.5622,0.7156,0.7176,1.4529
59,8.9916,60.873,0.7076,0.716,1.4705
60,9.144,64.1599,0.6511,0.6621,1.4896
61,9.2964,70.3392,0.6643,0.6766,1.4899
62,9.4488,67.7097,0.6849,0.6877,1.4572
63,9.6012,65.0802,0.6276,0.668,1.4336
64,9.7536,60.4786,0.6232,0.6662,1.4359
65,9.906,63.2396,0.6938,0.6915,1.446
66,10.0584,66.6579,0.6921,0.7012,1.4653
67,10.2108,64.5543,0.7151,0.6911,1.4796
68,10.3632,59.9526,0.6734,0.6668,1.4542
69,10.515600000000001,53.2474,0.6817,0.677,1.4101
70,10.668000000000001,48.2514,0.6808,0.6807,1.4338
71,10.820400000000001,47.857,0.6356,0.6634,1.4656
72,10.972800000000001,50.0921,0.6337,0.6609,1.4742
73,11.125200000000001,54.0363,0.62,0.6443,1.485
74,11.277600000000001,55.4825,0.637,0.6619,1.4803
75,11.43,52.9845,0.6466,0.6497,1.46
76,11.5824,51.4068,0.6302,0.649,1.4471
77,11.7348,51.8012,0.6954,0.6927,1.4602
78,11.8872,55.7455,0.7323,0.7078,1.4858
79,12.0396,56.4028,0.6264,0.6547,1.5088
80,12.192,54.4307,0.7801,0.7262,1.525
81,12.3444,51.2753,0.6592,0.6858,1.5207
82,12.4968,49.1717,0.6519,0.6786,1.5107
83,12.6492,48.5143,0.6752,0.6819,1.5049
84,12.8016,48.7773,0.6843,0.6831,1.5075
85,12.954,52.1957,0.6824,0.6786,1.5195
86,13.1064,59.4268,0.6829,0.6763,1.5219
87,13.2588,63.5025,0.6999,0.6839,1.5172
88,13.411200000000001,63.8969,0.6849,0.6882,1.5153
89,13.563600000000001,61.3989,0.7183,0.6924,1.5149
90,13.716000000000001,59.6897,0.6797,0.6887,1.5101
91,13.868400000000001,60.873,0.6347,0.6634,1.5031
92,14.020800000000001,61.5304,0.6872,0.678,1.4963
93,14.173200000000001,64.1599,0.6455,0.679,1.5087
94,14.325600000000001,65.7376,0.7544,0.7021,1.5419
95,14.478000000000002,67.3153,0.759,0.714,1.5544
96,14.630400000000002,66.0005,0.7437,0.7081,1.5282
97,14.7828,62.5821,0.7156,0.7087,1.4945
98,14.9352,61.7933,0.7395,0.7151,1.4828
99,15.0876,59.4268,0.6654,0.679,1.5012
100,15.24,61.2674,0.6579,0.6858,1.5248
