,depth,gr,d_res,s_res,den
6,99.9504,16.394,0.6827,0.6354,1.3846
7,100.1028,16.394,0.6827,0.6354,1.4309
8,100.2552,17.4736,1.1514,0.7353,1.465
9,100.4076,15.3028,1.2502,0.8853,1.4857
10,100.56,17.0946,1.0813,1.0103,1.561
11,100.7124,14.5139,1.0917,1.0269,1.6504
12,100.8648,15.0437,1.1038,0.9482,1.7366
13,101.0172,13.7684,1.1035,0.8608,1.7596
14,101.1696,15.7388,1.0806,0.8193,1.7784
15,101.322,16.3314,1.0604,0.8326,1.7938
16,101.4744,14.2889,1.0527,0.8977,1.8109
17,101.6268,13.6573,1.0481,0.9977,1.804
18,101.7792,15.6752,1.0377,1.0804,1.7094
19,101.9316,13.5167,1.0386,1.0928,1.5766
20,102.084,14.1465,1.0405,1.0482,1.4547
21,102.2364,12.8255,1.0407,0.9947,1.3975
22,102.3888,15.8926,1.0397,0.9601,1.3829
23,102.5412,17.9286,1.036,0.9529,1.3783
24,102.6936,16.1944,1.0356,0.9692,1.3651
25,102.846,15.8958,1.0333,0.9956,1.3442
26,102.9984,14.8883,1.0303,1.0196,1.3327
27,103.1508,13.9777,1.0298,1.0329,1.3316
28,103.3032,13.6645,1.0315,1.0303,1.3304
29,103.4556,15.6091,1.0322,1.0156,1.3289
30,103.608,14.2862,1.0337,1.002,1.3321
31,103.7604,14.2236,1.0357,1.0007,1.3723
32,103.9128,13.1662,1.0472,1.0143,1.3921
33,104.0652,13.3194,1.0532,1.0369,1.3876
34,104.2176,14.11,1.0536,1.0574,1.3467
35,104.37,12.6835,1.0542,1.0662,1.332
36,104.5224,14.1894,1.0545,1.0631,1.3252
37,104.6748,14.6403,1.0532,1.054,1.322
38,104.8272,14.3933,1.0535,1.045,1.326
39,104.9796,14.0667,1.0471,1.0392,1.3346
40,105.132,12.7951,1.0433,1.0366,1.3362
41,105.2844,13.3499,1.0425,1.0351,1.3356
42,105.4368,13.484,1.0421,1.0327,1.3413
43,105.5892,13.4081,1.0358,1.0289,1.3506
44,105.7416,15.5743,1.0268,1.0225,1.3554
45,105.894,14.6764,1.0228,1.0128,1.3537
46,106.0464,16.0236,1.0256,1.0007,1.3524
47,106.1988,15.9055,1.0213,0.9886,1.3544
48,106.3512,16.7961,1.011,0.9796,1.3571
49,106.5036,16.4561,1.0019,0.975,1.3508
50,106.656,16.85,0.9966,0.9733,1.341
51,106.8084,16.5425,0.9891,0.9717,1.3473
52,106.9608,14.7127,0.9794,0.9693,1.3631
53,107.1132,14.5817,0.9805,0.9664,1.3767
54,107.2656,16.1023,0.981,0.9635,1.392
