,depth,gr,d_res,s_res,den
0,0.0,11.9248,1.0562,0.9051,1.1237
1,0.1524,15.8712,1.0291,1.0232,1.2172
2,0.3048,18.4211,1.0295,0.9804,1.3138
3,0.45720000000000005,20.3126,1.1558,0.9979,1.3335
4,0.6096,20.395,1.1635,0.918,1.3117
5,0.762,20.0633,0.5429,0.6891,1.3428
6,0.9144000000000001,19.7344,0.402,0.5118,1.3922
7,1.0668,22.9407,0.3905,0.4445,1.4876
8,1.2192,27.4614,0.4085,0.4479,1.6543
9,1.3716000000000002,33.8754,0.3981,0.4492,1.767
10,1.524,37.2462,0.4212,0.473,1.7954
11,1.6764000000000001,41.0308,0.4682,0.5485,1.8351
12,1.8288000000000002,43.0003,0.8568,0.8002,1.8791
13,1.9812,47.1111,0.9654,0.8878,1.9118
14,2.1336,49.002,0.967,0.9714,1.9333
15,2.286,52.3755,0.9802,1.0465,1.9466
16,2.4384,52.7874,1.0656,1.1093,1.9166
17,2.5908,54.185,1.1504,1.1786,1.88
18,2.7432000000000003,54.185,1.2307,1.2918,1.8772
19,2.8956,58.0514,1.3586,1.4696,1.9107
20,3.048,65.6974,1.5409,1.4942,1.9766
21,3.2004,75.81,1.6891,1.5816,2.0594
22,3.3528000000000002,89.7801,1.6672,1.6399,2.1092
23,3.5052000000000003,94.7917,1.6346,1.6594,2.1091
24,3.6576000000000004,100.9579,1.6431,1.6559,2.0904
25,3.81,100.797,1.6786,1.6878,2.1116
26,3.9624,102.3645,1.7252,1.6879,2.1152
27,4.1148,97.1849,1.6936,1.6664,2.1302
28,4.2672,92.5808,1.6533,1.6728,2.135
29,4.4196,90.9341,1.5479,1.658,2.135
30,4.572,95.867,1.5217,1.6503,2.0531
31,4.7244,94.8816,1.6646,1.6764,1.949
32,4.8768,95.2098,1.7446,1.6907,2.0071
33,5.0292,92.9077,1.7511,1.7246,2.073
34,5.1816,92.7445,1.7436,1.7893,2.0493
35,5.3340000000000005,91.1015,1.7728,1.7704,2.0501
36,5.486400000000001,84.6863,1.9304,1.7862,2.1145
37,5.638800000000001,82.5463,1.9003,1.7689,2.1925
38,5.7912,80.8992,1.4395,1.9056,2.1287
39,5.9436,81.7238,1.7399,1.8464,1.9995
40,6.096,79.0929,1.8879,1.8348,1.9975
41,6.2484,79.0961,1.8805,1.8777,2.086
42,6.4008,77.1229,1.8155,1.918,2.1052
43,6.5532,78.6879,1.8077,1.8994,2.0459
44,6.7056000000000004,75.8099,1.8732,1.9073,2.0122
45,6.8580000000000005,76.7143,1.8889,1.9038,2.0061
46,7.010400000000001,78.6031,1.9261,1.9029,2.0544
47,7.162800000000001,78.5208,1.9208,1.8881,2.1189
48,7.315200000000001,81.234,1.7709,1.8933,2.1313
49,7.4676,81.7266,1.8335,1.9153,2.1048
50,7.62,86.0016,1.9037,1.8208,2.1054
51,7.7724,85.1794,1.8456,1.7981,2.158
52,7.9248,80.4109,1.698,1.7542,2.1808
53,8.077200000000001,79.2576,1.6891,1.7627,2.1447
54,8.2296,77.4489,1.7567,1.7009,2.1151
55,8.382,81.7218,1.7474,1.7105,2.1212
56,8.5344,79.7511,1.662,1.7142,2.1283
57,8.6868,81.4762,1.6145,1.6678,2.0929
58,8.8392,79.5045,1.603,1.5778,2.0585
59,8.9916,76.7914,1.627,1.6432,2.054
60,9.144,76.6284,1.6812,1.6337,2.0754
61,9.2964,76.5489,1.5448,1.5219,2.0969
62,9.4488,80.0841,1.5683,1.5062,2.068
63,9.6012,80.0841,1.5347,1.4553,2.0501
64,9.7536,82.7151,1.1888,1.3036,2.0653
65,9.906,87.0778,1.183,1.317,2.0412
66,10.0584,90.5361,1.1778,1.2867,1.9809
67,10.2108,93.0059,1.1956,1.2588,1.9502
68,10.3632,93.0058,1.1752,1.2624,1.9181
69,10.515600000000001,89.1364,1.2486,1.2669,1.869
70,10.668000000000001,85.267,1.268,1.3022,1.8621
71,10.820400000000001,81.8087,1.2565,1.2815,1.8917
72,10.972800000000001,81.1489,1.2715,1.3022,1.9078
73,11.125200000000001,78.9291,1.2651,1.317,1.8972
74,11.277600000000001,74.9005,1.3333,1.3561,1.8891
75,11.43,74.656,1.2582,1.345,1.8986
76,11.5824,76.0536,1.2611,1.3475,1.8886
77,11.7348,77.9459,1.2663,1.3214,1.8542
78,11.8872,78.7702,1.282,1.3376,1.8234
79,12.0396,75.4815,1.2767,1.3566,1.8356
