,depth,gr,d_res,s_res,den
293,44.653200000000005,82.3231,0.5704,0.6617,1.9139
294,44.805600000000005,83.4094,0.5704,0.6617,1.9542
295,44.958000000000006,83.7003,1.2176,0.6953,2.0009
296,45.110400000000006,83.5505,1.4103,0.8667,2.0726
297,45.262800000000006,83.2914,1.5408,1.2311,2.16
298,45.415200000000006,83.1337,1.65,1.7858,2.2095
299,45.5676,83.2852,1.7067,2.1103,2.2238
300,45.72,83.2618,1.6997,1.883,2.2069
301,45.8724,83.1133,1.6441,1.582,2.1858
302,46.0248,84.2858,1.5695,1.4584,2.1749
303,46.1772,86.2898,1.5186,1.5146,2.1707
304,46.3296,87.2278,1.5341,1.7218,2.1638
305,46.482,86.462,1.5848,1.9727,2.1603
306,46.6344,85.4059,1.6228,2.0765,2.1507
307,46.7868,85.0963,1.6534,1.9833,2.1331
308,46.9392,84.9483,1.6908,1.8209,2.115
309,47.0916,84.7215,1.7151,1.6911,2.1051
310,47.244,85.1204,1.6816,1.6333,2.1029
311,47.3964,86.5084,1.6522,1.6491,2.1061
312,47.5488,87.9228,1.625,1.7137,2.1125
313,47.7012,88.2535,1.6135,1.7949,2.1222
314,47.8536,87.276,1.6261,1.86,2.1259
315,48.006,85.9954,1.6383,1.8797,2.1277
316,48.1584,85.3356,1.6544,1.8531,2.135
317,48.3108,85.0399,1.6757,1.8112,2.1496
318,48.4632,84.7409,1.6924,1.7818,2.1697
319,48.6156,84.0412,1.6989,1.774,2.1735
320,48.768,83.0773,1.6955,1.7829,2.1622
321,48.9204,83.1431,1.6852,1.7936,2.1359
322,49.0728,85.0344,1.6727,1.792,2.121
323,49.2252,87.6684,1.6541,1.777,2.11
324,49.3776,89.5009,1.6316,1.756,2.1122
325,49.53,90.4502,1.6259,1.7353,2.111
326,49.6824,91.4238,1.595,1.7177,2.1132
327,49.8348,92.1914,1.5948,1.7019,2.1156
328,49.9872,92.1344,1.5549,1.6815,2.1188
329,50.1396,91.6096,1.5267,1.6489,2.1255
330,50.292,90.9988,1.4853,1.5993,2.1183
331,50.4444,91.1437,1.45,1.534,2.1089
332,50.5968,92.0501,1.3726,1.4615,2.0839
333,50.7492,93.2407,1.3746,1.3934,2.0443
334,50.9016,94.4318,1.2797,1.3365,2.0019
335,51.054,95.6615,1.2796,1.2922,1.9783
336,51.2064,97.9525,1.2266,1.2599,1.9756
337,51.3588,100.2824,1.2252,1.2392,1.9689
338,51.5112,100.8257,1.2082,1.2299,1.9544
339,51.6636,99.1314,1.206,1.2306,1.9485
340,51.816,96.2548,1.214,1.239,1.9451
341,51.9684,94.2417,1.2243,1.2526,1.9535
342,52.1208,93.856,1.2447,1.2699,1.9592
343,52.2732,94.8328,1.2562,1.2908,1.9708
344,52.4256,96.1632,1.2665,1.3135,1.976
345,52.578,96.9293,1.2752,1.3333,1.9812
346,52.7304,97.23,1.2861,1.3445,1.994
347,52.8828,97.3895,1.3058,1.3459,1.9993
348,53.0352,97.257,1.3142,1.3425,1.9998
349,53.1876,97.2388,1.323,1.3428,1.9832
350,53.34,98.1342,1.3325,1.3522,1.9729
351,53.4924,99.1748,1.3333,1.3686,1.9751
352,53.644800000000004,99.6843,1.3309,1.3821,1.9866
353,53.797200000000004,99.7125,1.3213,1.3812,1.9998
354,53.949600000000004,99.4946,1.3152,1.3619,1.9985
355,54.102000000000004,99.4722,1.2926,1.3296,2.0033
356,54.254400000000004,99.6278,1.2475,1.293,1.9931
357,54.406800000000004,99.9014,1.241,1.2609,1.9842
358,54.559200000000004,99.4963,1.2702,1.2384,1.9638
359,54.711600000000004,97.9028,1.261,1.2253,1.9552
360,54.864000000000004,96.2638,1.2352,1.2215,1.955
361,55.016400000000004,95.8695,1.2543,1.232,1.9611
362,55.168800000000005,97.4387,1.2599,1.2628,1.9716
363,55.321200000000005,100.2036,1.2881,1.3111,1.9766
364,55.473600000000005,102.5316,1.3231,1.3634,1.9906
365,55.626000000000005,103.1552,1.3488,1.3993,2.0076
366,55.778400000000005,102.4839,1.3597,1.4057,2.0242
367,55.930800000000005,101.2667,1.3641,1.3891,2.0343
368,56.083200000000005,99.2962,1.3663,1.3677,2.0404
369,56.235600000000005,97.195,1.3664,1.3505,2.0423
370,56.388000000000005,95.9183,1.3426,1.3351,2.0274
371,56.540400000000005,96.2269,1.3179,1.321,2.0016
372,56.692800000000005,97.1288,1.3194,1.3121,1.9802
373,56.845200000000006,97.331,1.3257,1.3092,1.9694
374,56.997600000000006,97.3017,1.3504,1.3121,1.9674
375,57.150000000000006,97.4201,1.4014,1.3267,1.9715
376,57.302400000000006,96.9974,1.4469,1.3657,1.995
377,57.454800000000006,94.723,1.4915,1.4419,2.0053
378,57.607200000000006,90.2319,1.54,1.5586,2.0204
379,57.759600000000006,84.5029,1.5864,1.6939,2.0547
380,57.912000000000006,78.5021,1.6503,1.7966,2.0974
381,58.064400000000006,73.1902,1.7306,1.8257,2.1353
382,58.216800000000006,69.9188,1.7314,1.7957,2.1279
383,58.369200000000006,69.438,1.7441,1.7489,2.1212
384,58.52160000000001,70.881,1.7498,1.7125,2.1124
385,58.674,72.4044,1.7282,1.6925,2.1014
386,58.8264,72.6533,1.6965,1.682,2.1017
387,58.9788,72.2031,1.67,1.6692,2.1022
388,59.1312,72.345,1.6655,1.6483,2.1052
389,59.2836,72.683,1.6623,1.6234,2.1016
390,59.436,72.9313,1.6576,1.6027,2.0929
391,59.5884,73.3724,1.6428,1.5925,2.0864
392,59.7408,73.8488,1.639,1.5935,2.0775
393,59.8932,73.7411,1.6368,1.6015,2.0784
