,depth,gr,d_res,s_res,den
170,137.77,7.2537,0.9958,0.9917,1.7654
171,137.9224,7.8983,0.9982,0.9941,1.7654
172,138.0748,8.2325,0.9938,0.9938,1.7488
173,138.2272,8.8309,0.9936,0.992,1.7341
174,138.3796,8.9422,0.9969,0.9901,1.7453
175,138.532,8.7429,0.9968,0.9892,1.7798
176,138.6844,8.099,0.9972,0.9906,1.7648
177,138.8368,8.3073,0.9946,0.9946,1.7227
178,138.9892,8.046,0.9981,0.999,1.6988
179,139.1416,9.3347,1.0076,1.0019,1.7099
180,139.294,9.6155,1.0072,1.0036,1.7282
181,139.4464,9.7553,1.0013,1.0051,1.7266
182,139.5988,9.1387,1.0037,1.0083,1.7591
183,139.7512,9.1413,1.0129,1.013,1.7572
184,139.9036,9.5553,1.0155,1.0153,1.7911
185,140.056,10.5049,1.0168,1.0115,1.7554
186,140.2084,10.2843,1.0708,1.0037,1.7722
187,140.3608,10.5173,1.0264,0.998,1.7541
188,140.5132,9.7944,1.0305,0.9975,1.757
189,140.6656,9.4503,1.0247,1.0003,1.7293
190,140.818,10.5811,1.0232,1.0026,1.7016
191,140.9704,11.0409,1.0288,1.004,1.7075
192,141.1228,11.741,1.0288,1.01,1.7348
193,141.2752,10.6232,1.0268,1.0255,1.7463
194,141.4276,10.0298,1.0252,1.0463,1.738
195,141.58,9.0418,1.0296,1.0604,1.7339
196,141.7324,8.2358,1.0261,1.059,1.7265
197,141.8848,8.4432,1.0254,1.0464,1.7167
198,142.0372,9.01,1.0251,1.0346,1.6895
199,142.1896,9.1856,1.0256,1.0304,1.7009
200,142.342,9.2772,1.0252,1.0334,1.7085
201,142.4944,8.0808,1.0262,1.0396,1.7259
202,142.6468,7.0868,1.023,1.0447,1.7279
203,142.7992,6.196,1.0261,1.0471,1.7369
204,142.9516,6.8186,1.0248,1.0476,1.7369
205,143.104,8.1796,1.0264,1.0476,1.7408
206,143.2564,8.2905,1.0236,1.047,1.7413
207,143.4088,8.8881,1.0264,1.0451,1.7393
208,143.5612,8.1059,1.0238,1.0427,1.7277
209,143.7136,7.951,1.0255,1.0411,1.7255
210,143.866,8.1654,1.0244,1.0407,1.7341
211,144.0184,8.7994,1.0246,1.0418,1.7479
212,144.1708,9.7469,1.0267,1.044,1.7522
213,144.3232,9.5671,1.0235,1.0456,1.7463
214,144.47560000000001,10.2992,1.024,1.0455,1.7424
215,144.62800000000001,10.6507,1.0266,1.0442,1.7414
216,144.78040000000001,10.0449,1.0231,1.0431,1.748
217,144.93280000000001,11.8349,1.0251,1.0433,1.7394
218,145.08520000000001,11.9016,1.0262,1.0445,1.7364
219,145.23760000000001,13.8263,1.0235,1.0454,1.7294
220,145.39000000000001,12.6207,1.0265,1.0449,1.727
221,145.54240000000001,12.562,1.0247,1.0434,1.7224
222,145.69480000000001,11.2711,1.0246,1.0421,1.7359
223,145.84720000000002,9.8624,1.028,1.042,1.7416
224,145.99960000000002,9.6277,1.0291,1.0433,1.7502
225,146.15200000000002,8.9113,1.0272,1.0454,1.7527
226,146.30440000000002,9.1914,1.0272,1.0476,1.7538
227,146.45680000000002,8.3551,1.034,1.0491,1.7464
228,146.60920000000002,8.447,1.0394,1.0491,1.7315
229,146.76160000000002,8.4844,1.0391,1.0472,1.7374
230,146.91400000000002,8.851,1.0393,1.0442,1.7426
231,147.06640000000002,9.3315,1.0401,1.0421,1.7415
232,147.21880000000002,9.1627,1.0388,1.0415,1.7396
233,147.37120000000002,9.2056,1.0391,1.0408,1.7295
234,147.52360000000002,8.7641,1.0368,1.0378,1.737
235,147.67600000000002,8.7424,1.033,1.0325,1.7397
236,147.82840000000002,7.7254,1.0311,1.0264,1.7477
237,147.98080000000002,7.5671,1.0258,1.0215,1.7467
238,148.13320000000002,7.1007,1.0227,1.019,1.7466
239,148.28560000000002,7.8787,1.0202,1.0181,1.7458
240,148.43800000000002,8.1181,1.0215,1.0176,1.7576
241,148.59040000000002,7.8444,1.024,1.0178,1.7509
242,148.74280000000002,8.1032,1.0242,1.0191,1.7557
243,148.89520000000002,8.1451,1.0188,1.0219,1.755
244,149.04760000000002,8.9641,1.0227,1.0258,1.7651
245,149.20000000000002,9.2649,1.0222,1.0304,1.7706
246,149.35240000000002,8.8197,1.0225,1.0344,1.7666
247,149.50480000000002,8.2767,1.0231,1.0361,1.7765
248,149.65720000000002,8.102,1.0237,1.0356,1.7784
249,149.80960000000002,7.8599,1.0266,1.0344,1.7873
250,149.96200000000002,8.5832,1.0306,1.0342,1.7721
251,150.11440000000002,8.8956,1.0336,1.0364,1.7638
252,150.26680000000002,9.5795,1.0366,1.0415,1.7647
253,150.41920000000002,9.384,1.0407,1.048,1.7504
254,150.57160000000002,9.2449,1.0426,1.0533,1.7437
255,150.72400000000002,9.2314,1.0429,1.0554,1.7352
256,150.87640000000002,10.2899,1.043,1.054,1.7424
257,151.02880000000002,10.7756,1.0422,1.0501,1.7546
258,151.18120000000002,11.7443,1.0435,1.0455,1.7514
259,151.33360000000002,11.4568,1.0438,1.0421,1.7486
260,151.48600000000002,10.1236,1.0431,1.0414,1.738
261,151.63840000000002,9.5443,1.0431,1.0439,1.7451
262,151.79080000000002,8.45,1.0438,1.0485,1.7612
263,151.94320000000002,9.0509,1.0445,1.0534,1.7657
264,152.09560000000002,9.534,1.0444,1.0569,1.7576
265,152.24800000000002,10.1005,1.0443,1.0588,1.7692
266,152.40040000000002,10.5939,1.0516,1.059,1.7708
267,152.55280000000002,9.3376,1.048,1.0584,1.7596
268,152.70520000000002,8.9854,1.0449,1.0582,1.7549
269,152.85760000000002,8.216,1.0443,1.0593,1.7544
270,153.01000000000002,8.1921,1.0446,1.0609,1.762
271,153.16240000000002,8.0555,1.0446,1.0609,1.7692
272,153.31480000000002,8.6157,1.0422,1.0571,1.777
273,153.46720000000002,9.1395,1.0408,1.0495,1.7797
274,153.61960000000002,9.0922,1.0358,1.0411,1.7755
275,153.77200000000002,8.53,1.0376,1.0356,1.7787
276,153.92440000000002,8.586,1.0377,1.0345,1.7715
277,154.07680000000002,9.3813,1.0364,1.0363,1.7633
278,154.22920000000002,9.5627,1.0367,1.0399,1.7514
279,154.38160000000002,9.1301,1.0413,1.0455,1.7509
280,154.53400000000002,7.9128,1.0535,1.0533,1.7557
281,154.68640000000002,8.2131,1.0554,1.062,1.7619
282,154.83880000000002,8.9608,1.0566,1.0694,1.7604
283,154.99120000000002,10.3941,1.0575,1.0733,1.7645
284,155.14360000000002,10.2978,1.0581,1.0734,1.7592
285,155.29600000000002,10.0682,1.059,1.0713,1.7624
286,155.44840000000002,10.2528,1.0598,1.0695,1.7601
287,155.60080000000002,9.3536,1.0618,1.07,1.7664
288,155.75320000000002,9.2456,1.0656,1.0737,1.7703
289,155.90560000000002,8.3962,1.068,1.0803,1.7785
290,156.05800000000002,9.1465,1.0716,1.0873,1.7817
291,156.21040000000002,8.6929,1.0743,1.0917,1.7795
292,156.36280000000002,8.2178,1.0741,1.0917,1.7874
293,156.51520000000002,8.4998,1.0735,1.0886,1.7894
294,156.66760000000002,8.8447,1.0765,1.0855,1.7868
295,156.82000000000002,8.4881,1.0869,1.0855,1.7751
296,156.97240000000002,8.4525,1.094,1.089,1.7788
