,depth,gr,d_res,s_res,den
0,0.0,3.6175,0.2481,0.2599,1.0537
1,0.1524,4.6863,0.2217,0.25,1.071
2,0.3048,7.1527,0.2716,0.2846,1.1296
3,0.45720000000000005,11.5966,0.4692,0.4475,1.2028
4,0.6096,15.954,0.6278,0.5711,1.2687
5,0.762,19.2426,0.8338,0.7419,1.3282
6,0.9144000000000001,22.5313,1.0095,0.9467,1.3662
7,1.0668,25.3266,1.0095,0.8738,1.353
8,1.2192,24.7511,0.8764,0.9298,1.3207
9,1.3716000000000002,23.0246,0.5517,0.8656,1.3187
10,1.524,20.2292,0.5497,0.7603,1.3391
11,1.6764000000000001,18.3383,0.3525,0.5351,1.3891
12,1.8288000000000002,19.4071,0.3911,0.4593,1.4549
13,1.9812,23.3534,0.3769,0.438,1.3212
16,2.4384,37.659,0.3809,0.4262,1.3512
17,2.5908,39.7144,0.4126,0.4802,1.7104
18,2.7432000000000003,40.2899,0.4741,0.5873,1.752
19,2.8956,42.5097,0.5856,0.729,1.774
20,3.048,43.3319,0.6025,0.8175,1.7964
21,3.2004,43.0852,0.859,0.9759,1.84
22,3.3528000000000002,46.7027,0.9623,1.0805,1.9107
23,3.5052000000000003,50.6491,0.9944,1.1174,1.946
24,3.6576000000000004,61.0083,0.9735,1.1839,1.9835
25,3.81,72.8474,0.9965,1.2565,2.0566
26,3.9624,88.1395,1.4457,1.3531,2.1279
27,4.1148,95.3745,1.6837,1.5713,2.1481
28,4.2672,99.9785,1.6979,1.6007,2.1447
29,4.4196,97.5121,1.7361,1.6433,2.1524
30,4.572,96.2788,1.6971,1.651,2.1292
31,4.7244,92.168,1.7398,1.7061,2.0942
32,4.8768,95.1278,1.7233,1.6973,2.0948
33,5.0292,93.8946,1.6882,1.7171,2.1216
34,5.1816,94.7989,1.6793,1.6608,2.1198
35,5.3340000000000005,91.8392,1.6456,1.6468,2.1198
36,5.486400000000001,91.2637,1.627,1.6316,2.1284
37,5.638800000000001,89.866,1.5915,1.6378,2.0996
38,5.7912,86.0018,1.6286,1.6248,2.0881
39,5.9436,82.5488,1.6244,1.6147,2.0814
40,6.096,82.0555,1.6244,1.6262,2.0554
41,6.2484,82.3021,1.5666,1.6392,2.0295
42,6.4008,82.1377,1.5698,1.6433,2.0145
43,6.5532,78.5202,1.6456,1.6778,2.0206
44,6.7056000000000004,77.1226,1.7315,1.7061,2.0372
45,6.8580000000000005,76.2182,1.8174,1.7261,2.0167
46,7.010400000000001,74.9849,1.7814,1.7665,1.9971
47,7.162800000000001,75.9715,1.768,1.7767,2.0263
48,7.315200000000001,78.1914,1.7269,1.7704,2.0491
49,7.4676,79.589,1.6873,1.6995,2.0004
50,7.62,76.3826,1.7343,1.6714,1.9351
51,7.7724,74.4094,1.612,1.7164,1.881
52,7.9248,72.9295,1.5202,1.5902,1.8401
53,8.077200000000001,69.9698,1.4764,1.5397,1.8054
54,8.2296,68.3255,1.462,1.5548,1.7805
55,8.382,66.1057,1.363,1.5701,1.7793
56,8.5344,69.1476,1.45,1.5043,1.8228
57,8.6868,72.3541,1.4353,1.5194,1.8706
58,8.8392,76.7115,1.4528,1.5219,1.8863
59,8.9916,77.0403,1.4779,1.5206,1.8674
60,9.144,73.505,1.3799,1.4978,1.8369
61,9.2964,69.312,1.4079,1.5127,1.8417
62,9.4488,69.5587,1.4478,1.528,1.8851
63,9.6012,68.6544,1.4735,1.5115,1.9197
64,9.7536,71.3675,1.5029,1.517,1.9373
65,9.906,72.6829,1.5493,1.5079,1.9725
66,10.0584,74.4917,1.5493,1.5079,1.9877
67,10.2108,75.8893,1.5509,1.4772,1.9598
68,10.3632,76.5471,1.4714,1.4519,1.934
69,10.515600000000001,79.0135,1.2424,1.3602,1.9198
70,10.668000000000001,79.589,1.2582,1.3597,1.914
71,10.820400000000001,79.1779,1.3027,1.3551,1.9436
72,10.972800000000001,77.0403,1.3045,1.3597,1.9813
73,11.125200000000001,75.6427,1.3271,1.3597,1.9824
74,11.277600000000001,76.3004,1.3579,1.347,1.9777
75,11.43,77.5337,1.3845,1.346,1.955
76,11.5824,80.9867,1.337,1.348,1.9285
77,11.7348,82.3022,1.3592,1.347,1.9347
78,11.8872,84.8508,1.3918,1.3361,1.9574
79,12.0396,84.5219,1.3721,1.346,1.9686
80,12.192,81.0689,1.3427,1.3673,1.9648
81,12.3444,84.7686,1.349,1.3684,1.961
82,12.4968,80.9045,1.3708,1.3526,1.9639
83,12.6492,83.5353,1.3383,1.3622,1.9703
84,12.8016,77.6981,1.3246,1.3536,1.9838
85,12.954,82.4666,1.3496,1.3416,2.002
86,13.1064,81.9733,1.3308,1.345,2.023
87,13.2588,85.5085,1.3136,1.3146,2.027
88,13.411200000000001,83.782,1.3051,1.3302,2.0037
89,13.563600000000001,84.1931,1.2531,1.2899,1.9823
90,13.716000000000001,81.5622,1.3209,1.2839,1.9746
91,13.868400000000001,79.4246,1.3173,1.2692,1.9391
92,14.020800000000001,79.3424,1.2767,1.2628,1.9096
93,14.173200000000001,80.2467,1.1105,1.1983,1.8883
94,14.325600000000001,79.9179,1.1234,1.1786,1.8612
95,14.478000000000002,79.6712,1.1336,1.181,1.8593
96,14.630400000000002,79.6712,1.1229,1.1904,1.9
97,14.7828,80.9045,1.1706,1.1867,1.9299
98,14.9352,83.782,1.1908,1.1987,1.936
99,15.0876,82.4665,1.2164,1.2232,1.9357
100,15.24,81.48,1.223,1.2253,1.9272
101,15.3924,83.2887,1.2274,1.2489,1.9287
102,15.5448,83.2065,1.2197,1.2669,1.9525
103,15.6972,84.0286,1.261,1.2834,1.959
104,15.8496,78.6847,1.2491,1.2788,1.9357
105,16.002000000000002,80.4112,1.2737,1.3041,1.9209
106,16.154400000000003,79.8357,1.3112,1.3282,1.9174
107,16.3068,83.2887,1.3234,1.3108,1.9293
108,16.4592,83.0421,1.31,1.3146,1.9194
109,16.6116,85.5085,1.2878,1.3165,1.8892
110,16.764,81.8088,1.2582,1.3258,1.8891
111,16.9164,79.6712,1.2474,1.3103,1.9077
112,17.0688,77.4515,1.2749,1.318,1.9247
113,17.2212,80.2468,1.2991,1.3122,1.9432
114,17.3736,82.7133,1.3271,1.346,1.9536
115,17.526,84.7686,1.3333,1.3475,1.9425
116,17.6784,83.782,1.3271,1.3546,1.9223
117,17.8308,81.9732,1.3252,1.3715,1.9239
118,17.9832,78.438,1.3637,1.403,1.9412
119,18.1356,75.6427,1.4215,1.4197,1.9732
120,18.288,77.5337,1.4174,1.4268,1.9943
121,18.4404,80.0823,1.4353,1.4548,1.9923
122,18.5928,79.1779,1.4297,1.4474,1.9958
123,18.7452,75.0671,1.4387,1.4906,1.9868
124,18.8976,74.8205,1.462,1.4818,1.9601
125,19.05,77.7803,1.4663,1.4772,1.9614
126,19.2024,80.5756,1.4613,1.4901,1.9741
127,19.3548,79.2601,1.4276,1.4725,1.9595
128,19.5072,78.1913,1.4457,1.4783,1.945
129,19.6596,76.2182,1.4085,1.4565,1.9316
130,19.812,79.0135,1.3812,1.4469,1.9324
131,19.9644,82.0555,1.4249,1.4446,1.9665
132,20.1168,84.1108,1.4126,1.4502,1.984
133,20.2692,81.7266,1.4436,1.4668,1.9817
134,20.4216,78.6024,1.4514,1.4901,2.0335
135,20.574,79.0957,1.4457,1.4645,1.9523
136,20.7264,79.3424,1.4947,1.4842,1.8534
137,20.878800000000002,80.4934,1.4772,1.4972,1.9087
138,21.031200000000002,80.4933,1.4263,1.4989,1.9858
139,21.183600000000002,78.1091,1.5572,1.4901,1.9717
140,21.336000000000002,78.0269,1.581,1.5073,1.9675
141,21.488400000000002,75.9716,1.4549,1.5341,1.9541
142,21.640800000000002,79.1779,1.4528,1.5152,1.952
143,21.793200000000002,78.438,1.4038,1.4972,1.9741
144,21.945600000000002,80.9866,1.5714,1.5103,2.0245
145,22.098000000000003,77.5336,1.5964,1.4702,2.0135
146,22.250400000000003,75.9715,1.5548,1.4865,1.9408
147,22.402800000000003,78.6025,1.2908,1.3803,1.9083
148,22.555200000000003,84.0287,1.2908,1.3803,1.925
