,depth,gr,d_res,s_res,den,vp
992,151.1808,8.6017,0.6328,0.6465,1.5,1.5089
993,151.3332,9.7892,0.6289,0.647,1.5,1.5122
994,151.4856,10.6094,0.6309,0.6445,1.8965,1.5173
995,151.638,11.0546,0.6255,0.6284,2.7754,1.5113
996,151.7904,9.9607,0.6226,0.6343,1.4854,1.5326
998,152.0952,6.957,0.6255,0.6348,1.1514,1.5283
999,152.2476,6.8048,0.6313,0.6367,1.252,1.5317
1000,152.4,7.3554,0.627,0.6309,1.2578,1.5341
1001,152.5524,6.6289,0.6304,0.6348,1.2578,1.5094
1002,152.7048,6.9023,0.6362,0.6348,1.252,1.5015
1003,152.8572,6.8712,0.6313,0.6348,1.2451,1.5108
1004,153.0096,8.047,0.6333,0.6362,1.2295,1.5404
1005,153.162,9.3985,0.6294,0.6328,1.2324,1.5453
1006,153.3144,9.5858,0.6265,0.6357,1.2461,1.5784
1007,153.4668,8.2811,0.6265,0.6348,1.2598,1.5819
1008,153.6192,7.1562,0.6309,0.6357,1.2598,1.6005
1009,153.7716,7.0665,0.6396,0.6523,1.2422,1.5864
1010,153.924,8.0547,0.6323,0.7065,1.2607,1.5676
1011,154.0764,8.3281,0.6401,0.6948,1.2861,1.5409
1012,154.2288,8.3517,0.6323,0.6489,1.293,1.5666
1013,154.3812,9.0937,0.6284,0.6406,1.25,1.5655
1014,154.5336,8.7735,0.6338,0.6411,1.2109,1.5571
1015,154.686,9.2108,0.6294,0.6431,1.1934,1.6037
1016,154.8384,7.9297,0.6416,0.6616,1.1992,1.619
1017,154.9908,8.3202,0.7178,0.6973,1.2051,1.631
1018,155.1432,7.5937,0.7817,0.7217,1.3008,1.6454
1019,155.2956,7.1758,0.769,0.7065,1.4258,1.635
1020,155.448,7.5939,0.7622,0.6787,1.4873,1.6998
1021,155.6004,8.5079,0.6582,0.6733,1.377,1.6588
1022,155.7528,9.6014,0.6284,0.6846,1.2676,1.6289
1023,155.9052,8.2031,0.6338,0.7627,1.2715,1.6765
1024,156.0576,7.9571,0.6406,0.7534,1.3564,1.6957
1025,156.21,8.3828,0.7671,0.7603,1.4746,1.7784
1026,156.3624,8.5625,0.7573,0.7534,1.5352,1.7276
1027,156.5148,8.2812,0.7441,0.7534,1.5605,1.6957
1028,156.6672,7.7383,0.7632,0.7847,1.5811,1.7604
1029,156.8196,7.8944,0.7583,0.7168,1.5859,1.6945
1030,156.972,7.0392,0.7437,0.7046,1.5566,1.6667
1031,157.1244,8.0782,0.7539,0.769,1.5156,1.6532
1032,157.2768,8.8595,0.7686,0.7603,1.4609,1.7016
1033,157.4292,9.7968,0.7524,0.7905,1.416,1.7669
1034,157.5816,9.2108,0.7495,0.792,1.4375,1.7053
1035,157.734,8.0469,0.7681,0.772,1.5029,1.6834
1036,157.8864,8.164,0.7393,0.7534,1.5293,1.6898
1037,158.0388,7.758,0.7661,0.793,1.4922,1.704
1038,158.1912,9.1563,0.7627,0.7959,1.4678,1.7293
1039,158.3436,9.7891,0.7827,0.8008,1.4756,1.7136
1040,158.496,10.3594,0.7871,0.7959,1.4756,1.6916
1041,158.6484,10.7187,0.7847,0.7773,1.5068,1.7448
1042,158.8008,10.3672,0.7959,0.7588,1.5303,1.7022
1043,158.9532,10.4296,0.7896,0.7402,1.4893,1.6799
1044,159.1056,9.875,0.7949,0.7627,1.4121,1.6713
1045,159.258,9.5078,0.7876,0.7979,1.3604,1.6776
1046,159.4104,9.672,0.7866,0.7993,1.3721,1.6627
1047,159.5628,10.4141,0.7593,0.8003,1.4287,1.6588
1048,159.7152,10.3594,0.7573,0.7988,1.4746,1.6627
