,depth,gr,d_res,s_res,den,vp
31,170.3834,27.6606,0.5708,1.3427,1.3258,2.1397
32,170.5358,28.2412,0.5835,0.7959,1.3096,2.1446
33,170.6882,28.6952,0.7037,0.5996,1.3065,2.1196
34,170.8406,32.6767,1.0713,0.5498,1.2971,2.1024
35,170.993,33.1001,1.0068,0.5855,1.3007,2.0311
36,171.1454,29.7345,1.0039,0.6895,1.2977,2.0383
37,171.2978,24.6324,1.0273,0.8521,1.3016,1.7521
38,171.4502,22.5991,1.0537,1.0205,1.3085,1.7387
39,171.6026,24.7288,1.0557,1.0889,1.3153,1.768
40,171.755,24.3702,1.042,1.0371,1.3626,1.7682
41,171.9074,24.997,1.04,0.9585,1.3934,1.7146
42,172.0598,22.2268,1.0186,0.9189,1.3904,1.7613
43,172.2122,23.803,1.0205,0.9307,1.3423,1.7447
44,172.3646,22.1843,1.0518,0.9937,1.3696,1.7229
45,172.517,23.3952,1.0664,1.085,1.4601,1.7402
46,172.6694,22.5936,1.0596,1.1553,1.5581,1.7262
47,172.8218,24.2446,1.0772,1.1601,1.5515,1.7804
48,172.9742,27.1715,1.0947,1.1035,1.5069,1.767
49,173.1266,28.6444,1.1104,1.0244,1.4992,1.7477
50,173.279,30.0762,1.1523,0.9658,1.4401,1.7634
51,173.4314,28.3606,1.1826,0.9561,1.3502,1.6411
52,173.5838,28.2679,1.1807,1.001,1.3089,1.622
53,173.7362,28.6733,1.1699,1.0947,1.2993,1.6581
54,173.8886,28.2861,1.1426,1.21,1.3357,1.6695
55,174.041,29.9834,1.1816,1.2891,1.3124,1.7649
56,174.1934,30.2039,1.2002,1.291,1.3121,1.8577
57,174.3458,32.0961,1.1963,1.2402,1.3008,1.8619
58,174.4982,33.0483,1.2109,1.1885,1.3065,1.8763
59,174.6506,32.6674,1.2441,1.1592,1.2859,1.887
60,174.803,30.0138,1.2353,1.1563,1.2687,1.829
61,174.9554,27.751,1.2207,1.1738,1.2554,1.8659
62,175.1078,27.51,1.2217,1.1982,1.2513,1.8771
63,175.2602,28.8294,1.2217,1.2168,1.2524,1.8428
64,175.4126,28.1015,1.2061,1.2236,1.2458,1.82
65,175.565,26.8407,1.1895,1.2158,1.2542,1.8342
66,175.7174,26.5515,1.1885,1.1943,1.2672,1.8219
67,175.8698,26.7806,1.1855,1.1699,1.2754,1.8232
68,176.0222,26.7266,1.1875,1.1523,1.2865,1.8708
69,176.1746,27.4284,1.1875,1.1445,1.2848,1.8967
70,176.327,27.7438,1.1846,1.1455,1.2902,1.8774
71,176.4794,29.363,1.1797,1.1523,1.3022,1.8705
72,176.6318,29.4671,1.1836,1.1602,1.308,1.8251
73,176.7842,29.6905,1.1865,1.1641,1.3156,1.7988
74,176.9366,30.2866,1.1826,1.1641,1.3385,1.7695
75,177.089,31.1833,1.1807,1.1621,1.3556,1.8162
76,177.2414,30.8763,1.1807,1.1592,1.3837,1.8189
77,177.3938,30.5828,1.1807,1.1572,1.4035,1.8271
78,177.5462,28.9988,1.1807,1.1543,1.4531,1.8205
79,177.6986,30.6468,1.1777,1.1504,1.512,1.8076
80,177.851,29.8082,1.1816,1.1465,1.5248,1.8105
81,178.0034,30.9269,1.1865,1.1416,1.5293,1.807
82,178.1558,28.9457,1.1885,1.1387,1.5078,1.7739
83,178.3082,28.7671,1.1865,1.1348,1.4957,1.7882
84,178.4606,26.7557,1.1855,1.1328,1.4781,1.8012
85,178.613,28.1348,1.1846,1.1338,1.5128,1.8116
86,178.7654,28.0233,1.1895,1.1387,1.6054,1.7914
87,178.9178,29.0275,1.1865,1.1396,1.7047,1.8073
88,179.0702,27.8787,1.1719,1.1309,1.7621,1.803
89,179.2226,28.7507,1.168,1.1152,1.7172,1.81
90,179.375,28.187,1.1699,1.1035,1.6778,1.8372
91,179.5274,29.4189,1.168,1.1025,1.6929,1.8009
92,179.6798,27.6485,1.1689,1.1113,1.74,1.7893
93,179.8322,28.1455,1.1631,1.1221,1.7874,1.7786
94,179.9846,27.0244,1.168,1.1172,1.7277,1.7822
95,180.137,29.1525,1.1387,1.0947,1.7243,1.832
96,180.2894,30.4242,1.1367,1.0732,1.7169,1.803
97,180.4418,30.2046,1.1572,1.0615,1.5665,1.795
98,180.5942,30.0935,1.1523,1.0537,1.5201,1.7664
99,180.7466,31.2777,1.1416,1.0391,1.492,1.7596
100,180.899,31.3212,1.1484,1.0176,1.6305,1.7513
101,181.0514,28.5283,1.1436,1.001,1.7198,1.6724
102,181.2038,24.6332,1.1064,1.0098,1.7895,1.6974
103,181.3562,23.1783,1.1123,1.0469,1.824,1.7835
104,181.5086,25.9847,1.1367,1.0957,1.8248,1.8311
105,181.661,26.5381,1.1436,1.123,1.8102,1.8022
106,181.8134,27.4553,1.1504,1.123,1.8001,1.8009
107,181.9658,26.1671,1.1689,1.1113,1.8069,1.7848
108,182.1182,26.3317,1.166,1.1045,1.8341,1.8192
109,182.2706,25.5981,1.1406,1.1084,1.8495,1.7929
110,182.423,24.2531,1.1338,1.1182,1.8375,1.8532
111,182.5754,23.5686,1.1338,1.1211,1.8302,1.8797
112,182.7278,23.134,1.1318,1.1152,1.8317,1.8492
113,182.8802,22.897,1.1309,1.1035,1.8301,1.8337
114,183.0326,21.024,1.1299,1.0918,1.8312,1.8326
115,183.185,20.7436,1.1279,1.0801,1.8407,1.8076
116,183.3374,19.9254,1.123,1.0684,1.8427,1.9062
117,183.4898,20.976,1.1182,1.0605,1.8479,1.9161
118,183.6422,21.9934,1.1191,1.0576,1.821,1.9488
119,183.7946,24.1346,1.1162,1.0586,1.8174,1.8523
