,depth,gr,d_res,s_res,den,vp
188,59.74080000000002,10.1188,1.5322,1.1172,1.3288,1.6282
189,59.89320000000002,11.9418,1.5254,1.336,1.3288,1.6617
190,60.04560000000002,12.4157,1.5352,1.6094,1.4239,1.6891
191,60.19800000000002,13.657,1.5977,1.8438,1.5459,1.8334
192,60.35040000000002,13.2505,1.8379,1.9795,1.6378,1.8597
193,60.50280000000002,14.3819,2.2051,2.0449,1.7164,1.8858
194,60.65520000000002,17.3805,2.2188,2.084,1.8077,1.8911
195,60.80760000000002,19.9431,2.2676,2.0898,1.9117,1.8639
196,60.96000000000002,19.7876,2.2676,2.0391,1.993,1.9035
197,61.11240000000002,17.0805,2.1914,1.9502,2.0507,1.9014
198,61.26480000000002,15.6569,2.1914,1.8711,1.9465,1.8364
199,61.41720000000002,14.8086,2.1699,1.8369,1.8341,1.8224
200,61.56960000000002,15.8435,2.1484,1.8594,1.7271,1.7853
201,61.72200000000002,15.5126,2.0625,1.9287,1.6675,1.7872
202,61.87440000000002,17.1072,1.9961,2.0059,1.6507,1.8057
203,62.02680000000002,18.8285,2.0059,2.0508,1.6562,1.8532
204,62.17920000000002,19.9708,2.0508,2.0508,1.743,1.8102
205,62.33160000000002,20.4504,2.0566,2.0352,1.7812,1.7827
206,62.48400000000002,19.752,2.0781,2.0254,1.8073,1.7804
207,62.63640000000002,19.3929,2.1133,2.0273,1.8364,1.7801
208,62.78880000000002,18.0611,2.1074,2.0332,1.9262,1.8062
209,62.94120000000002,19.0401,2.0781,2.0293,2.0313,1.8194
210,63.09360000000002,18.6676,2.0586,2.002,2.0349,1.837
211,63.24600000000002,19.7859,2.0449,1.9512,2.0411,1.8656
212,63.398400000000024,17.4802,2.0098,1.8896,2.0166,1.8273
213,63.550800000000024,19.0771,1.9619,1.8369,1.9803,1.8073
214,63.703200000000024,19.3418,1.9648,1.8066,1.979,1.79
215,63.855600000000024,23.0997,1.917,1.7861,1.9741,1.789
216,64.00800000000002,24.7853,1.8945,1.7529,1.9715,1.7744
217,64.16040000000002,28.333,1.8828,1.7031,1.8783,1.7591
218,64.31280000000002,29.6238,1.9063,1.6621,1.7951,1.756
219,64.46520000000002,31.3801,1.918,1.6631,1.7907,1.7284
220,64.61760000000002,28.3303,1.9287,1.7157,1.8182,1.7863
221,64.77000000000002,26.3456,1.9433,1.8033,1.9531,1.8029
222,64.92240000000002,23.5062,1.9851,1.8881,2.0779,1.8302
223,65.07480000000002,22.1557,2.0154,1.9497,2.124,1.8208
224,65.22720000000002,20.2327,2.1257,2.0072,2.0529,1.8267
225,65.37960000000002,18.9944,2.1771,2.0869,2.0121,1.8038
226,65.53200000000002,19.6045,2.1912,2.188,2.0241,1.7926
227,65.68440000000002,20.7719,2.1818,2.2778,2.0367,1.7844
228,65.83680000000003,21.4991,2.1759,2.2927,2.04,1.8022
229,65.98920000000003,21.7223,2.1586,2.2126,2.0388,1.8403
230,66.14160000000003,20.0672,2.1601,2.1003,2.0282,1.8466
231,66.29400000000003,18.8686,2.1982,2.031,2.0327,1.8785
232,66.44640000000003,19.2656,2.2353,2.0369,2.0461,1.8659
233,66.59880000000003,18.2753,2.2515,2.1167,2.1216,1.879
234,66.75120000000003,18.7628,2.2406,2.225,2.1258,1.912
235,66.90360000000003,20.9375,2.2478,2.2983,2.1226,1.9476
236,67.05600000000003,23.5812,2.2537,2.2951,2.1048,1.9637
237,67.20840000000003,24.7051,2.2501,2.2386,2.1114,1.9847
238,67.36080000000003,23.0386,2.2519,2.1669,2.1375,1.9724
239,67.51320000000003,21.491,2.2763,2.1136,2.1341,1.9453
