,depth,gr,d_res,s_res,den,vp
82,36.72840000000001,6.9989,6.2963,1.0246,1.5478,5.0332
83,36.88080000000001,6.1075,6.2963,1.0246,1.3799,5.0822
84,37.03320000000001,5.4444,6.2963,1.0246,1.4196,5.0949
85,37.18560000000001,6.5834,1.1334,0.9896,1.4718,5.1076
86,37.33800000000001,9.5596,6.4704,1.2047,1.4537,5.2211
87,37.49040000000001,11.206,6.0915,1.8131,1.3832,6.1299
88,37.64280000000001,12.2696,6.0511,3.1096,1.369,6.7046
89,37.79520000000001,11.8794,6.6616,4.4901,1.3815,5.9172
90,37.94760000000001,12.5169,8.6613,4.109,1.4635,6.1179
91,38.10000000000001,13.3449,11.0217,3.3437,1.5334,5.8615
92,38.25240000000001,15.0594,21.6025,3.2436,1.7034,5.0636
102,39.77640000000001,8.7541,52.6786,24.9572,1.6758,4.5214
104,40.08120000000001,9.1745,32.9774,29.3778,1.7115,5.0402
105,40.23360000000001,9.8352,25.2033,16.1893,2.1415,5.2443
106,40.38600000000001,10.4694,21.0296,10.0868,2.2298,5.1254
107,40.53840000000001,11.8338,22.9493,7.9211,2.0339,5.0547
108,40.69080000000001,13.7218,16.5189,7.5301,1.9082,4.7071
109,40.84320000000001,15.2796,16.5506,8.3259,2.1122,4.3705
110,40.99560000000001,15.661,20.1035,10.4844,2.2571,4.2697
111,41.14800000000001,15.0751,14.9544,14.537,2.1251,4.2059
112,41.30040000000001,14.5248,16.346,20.3676,2.0296,4.1883
113,41.45280000000001,14.2379,13.1395,24.4693,2.1492,4.1709
114,41.60520000000001,14.1658,13.8887,22.2239,2.183,4.3876
115,41.75760000000001,14.0033,14.1002,16.9858,2.4048,3.1978
116,41.91000000000001,14.8572,15.5087,13.1965,2.4331,3.9912
117,42.06240000000001,16.122,15.0751,11.4257,2.532,3.6549
118,42.21480000000001,16.2066,13.9819,11.1151,2.3613,3.8857
119,42.36720000000001,16.7778,14.4748,11.8929,2.1586,4.1477
120,42.51960000000001,15.4673,15.2289,13.5802,2.1988,3.9882
121,42.67200000000001,16.7103,14.9637,15.7731,2.281,3.9313
122,42.82440000000001,17.153,15.2971,17.7132,2.3973,3.876
123,42.97680000000001,18.5849,15.3306,19.0523,2.2888,3.8223
124,43.12920000000001,18.8757,16.8546,20.0621,2.3158,3.9394
125,43.28160000000001,18.5337,26.41,21.0252,2.4408,3.8358
126,43.43400000000001,18.2606,19.2263,22.6358,2.6196,6.5351
127,43.58640000000001,18.9058,27.4495,25.7432,2.5912,3.9101
128,43.73880000000001,18.6308,25.7748,29.96,2.5443,3.8468
129,43.89120000000001,18.2361,40.8108,34.1372,2.6595,4.0062
130,44.04360000000001,16.7761,53.9663,38.8667,2.7923,3.8441
131,44.19600000000001,16.357,24.3527,46.1573,2.7433,3.9798
132,44.34840000000001,15.8116,56.748,58.3735,2.7174,4.1188
