,depth,gr,d_res,s_res,den,vp
57,72.8837,66.6848,0.423,0.6421,1.531,1.54017
58,73.0361,65.4374,0.423,0.6421,1.4988,1.54695
59,73.1885,62.6552,0.423,0.6421,1.4184,1.5198
60,73.3409,58.8005,0.5532,0.5138,1.3479,1.52096
61,73.4933,59.8297,1.0403,0.5108,1.2967,1.51662
62,73.6457,61.7064,1.1397,0.5988,1.2777,1.519
63,73.7981,63.3252,1.2025,0.7961,1.2386,1.53376
64,73.9505,65.0244,1.3005,1.1136,1.2068,1.53173
65,74.1029,65.0432,1.3182,1.3914,1.1888,1.53178
66,74.2553,60.4226,1.2939,1.3799,1.1897,1.53161
67,74.4077,61.374,1.233,1.2223,1.1844,1.53411
68,74.5601,65.3914,1.1701,1.1259,1.1794,1.53373
69,74.7125,69.8437,1.1205,1.1227,1.18,1.53616
70,74.8649,65.1053,1.1242,1.1998,1.1835,1.5514
71,75.0173,63.8606,1.1452,1.3199,1.1851,1.52203
72,75.1697,63.4373,1.2007,1.4142,1.1819,1.52534
73,75.3221,67.8374,1.2585,1.4411,1.1862,1.52548
74,75.4745,68.9951,1.2948,1.4112,1.2036,1.53204
75,75.6269,63.7447,1.3077,1.3507,1.2213,1.54163
76,75.7793,63.7501,1.2799,1.2933,1.2368,1.55061
77,75.9317,64.2091,1.2791,1.2652,1.2322,1.54293
78,76.0841,57.5146,1.2532,1.2629,1.2607,1.54235
79,76.2365,60.2902,1.2154,1.27,1.3189,1.54216
80,76.3889,60.9875,1.1804,1.2773,1.4114,1.53372
81,76.5413,62.3498,1.1624,1.2833,1.4986,1.53616
82,76.6937,59.5568,1.203,1.2939,1.5407,1.52408
83,76.8461,65.7694,1.247,1.3189,1.5707,1.54302
84,76.9985,65.404,1.2254,1.3563,1.6096,1.5365
85,77.15090000000001,62.7583,1.245,1.3952,1.6672,1.53299
86,77.30330000000001,57.9218,1.3174,1.4368,1.7125,1.53479
87,77.45570000000001,59.5843,1.4662,1.4978,1.7165,1.53927
88,77.60810000000001,58.5107,1.5181,1.5852,1.7068,1.5359
89,77.76050000000001,59.2603,1.5226,1.6823,1.6895,1.53058
90,77.91290000000001,59.0982,1.5327,1.7602,1.6633,1.52943
91,78.06530000000001,61.1176,1.5107,1.7925,1.6128,1.53148
92,78.21770000000001,57.5525,1.5067,1.7613,1.5561,1.55134
93,78.37010000000001,56.8988,1.4795,1.6686,1.4963,1.55316
94,78.52250000000001,53.6274,1.3743,1.5393,1.4359,1.54672
95,78.67490000000001,59.1172,1.2815,1.4076,1.3425,1.52908
96,78.82730000000001,54.8724,1.3413,1.3034,1.264,1.54799
97,78.97970000000001,53.5479,1.3746,1.2391,1.2204,1.53353
98,79.13210000000001,51.4094,1.2524,1.2064,1.2079,1.53132
99,79.28450000000001,54.1847,1.2477,1.1945,1.2017,1.52769
100,79.43690000000001,55.9911,1.2546,1.2051,1.1886,1.52755
101,79.58930000000001,55.0491,1.2156,1.242,1.1979,1.53587
102,79.74170000000001,56.5649,1.2241,1.2917,1.2152,1.55342
103,79.89410000000001,51.4591,1.2815,1.3324,1.2355,1.55325
104,80.04650000000001,54.9829,1.5166,1.365,1.2582,1.55332
105,80.19890000000001,54.9451,1.5223,1.4173,1.3024,1.55166
106,80.35130000000001,57.831,1.338,1.515,1.3846,1.55274
107,80.50370000000001,55.0323,1.3551,1.654,1.4918,1.55167
108,80.65610000000001,57.507,1.5671,1.773,1.5938,1.56911
109,80.80850000000001,53.6433,1.6188,1.7789,1.6774,1.55992
110,80.96090000000001,50.5167,1.563,1.6705,1.7287,1.55598
111,81.11330000000001,49.4704,1.5725,1.5497,1.728,1.56492
112,81.26570000000001,50.9945,1.5737,1.49,1.7329,1.57086
113,81.41810000000001,52.8323,1.5789,1.5004,1.7193,1.54226
114,81.57050000000001,54.3834,1.3473,1.5502,1.7079,1.54016
115,81.72290000000001,51.6539,1.3134,1.5673,1.6684,1.53792
116,81.87530000000001,63.7669,1.4726,1.4874,1.6417,1.52285
117,82.02770000000001,65.3034,1.4463,1.3525,1.5842,1.52504
118,82.18010000000001,53.8559,1.2552,1.2536,1.5338,1.5408
119,82.33250000000001,51.9927,1.1894,1.2233,1.4743,1.53288
120,82.48490000000001,59.8604,1.1823,1.2433,1.4216,1.51859
121,82.63730000000001,52.0636,1.1778,1.2751,1.3452,1.53402
122,82.78970000000001,54.3578,1.1924,1.2781,1.2722,1.55401
123,82.94210000000001,58.4753,1.1865,1.2427,1.2273,1.53822
124,83.09450000000001,54.5688,1.1925,1.2045,1.2061,1.55521
125,83.24690000000001,53.4088,1.2786,1.2019,1.2003,1.54372
126,83.39930000000001,56.7061,1.2857,1.2447,1.2048,1.54167
127,83.55170000000001,59.6502,1.2088,1.3165,1.2093,1.54405
128,83.70410000000001,58.0188,1.2017,1.3783,1.2157,1.54606
129,83.85650000000001,54.228,1.2625,1.3924,1.2294,1.538
130,84.00890000000001,56.8633,1.4456,1.376,1.2412,1.53236
131,84.16130000000001,54.4655,1.4735,1.3852,1.2459,1.54114
132,84.31370000000001,58.094,1.3745,1.4455,1.2615,1.54169
133,84.46610000000001,62.1729,1.3393,1.5327,1.3042,1.53484
134,84.61850000000001,63.0921,1.4486,1.5945,1.395,1.53121
135,84.77090000000001,63.2705,1.4104,1.5821,1.4973,1.55504
136,84.92330000000001,60.1363,1.3838,1.4969,1.5903,1.53622
137,85.07570000000001,60.5046,1.4818,1.4015,1.6736,1.53866
138,85.22810000000001,55.884,1.4249,1.3516,1.7429,1.54262
139,85.38050000000001,59.479,1.3163,1.3578,1.7682,1.54583
140,85.53290000000001,57.1083,1.2954,1.4073,1.7549,1.53643
141,85.68530000000001,54.9545,1.295,1.4706,1.7661,1.52203
142,85.83770000000001,54.922,1.2895,1.4937,1.7697,1.52226
143,85.99010000000001,53.8643,1.266,1.4507,1.7774,1.52615
144,86.14250000000001,53.5151,1.2616,1.3847,1.7821,1.52125
145,86.29490000000001,54.3983,1.2771,1.3412,1.7746,1.51831
146,86.44730000000001,54.6943,1.3357,1.3285,1.7622,1.53209
147,86.59970000000001,54.2304,1.3163,1.3442,1.7556,1.54159
148,86.75210000000001,54.491,1.2637,1.3799,1.7591,1.54111
