,depth,gr,d_res,s_res,den
438,66.7697,18.3047,0.264,0.2882,1.2286
439,66.9221,14.4292,0.264,0.2882,1.2234
440,67.0745,12.9216,0.264,0.2882,1.2162
441,67.2269,12.186,0.2827,0.2817,1.2121
442,67.3793,14.9206,0.3822,0.3119,1.2164
443,67.5317,16.1194,0.4791,0.3727,1.2238
444,67.6841,16.1618,0.5039,0.4506,1.2301
445,67.8365,15.7613,0.5098,0.5091,1.2312
446,67.9889,15.7628,0.501,0.5131,1.2273
447,68.1413,14.7927,0.4819,0.4741,1.2293
448,68.2937,14.6181,0.458,0.4328,1.2347
449,68.4461,14.0003,0.437,0.4143,1.2387
450,68.5985,14.1339,0.4255,0.4224,1.2351
451,68.7509,14.3965,0.4256,0.4507,1.2271
452,68.9033,14.4419,0.4349,0.4838,1.2248
453,69.0557,15.0569,0.449,0.5038,1.2224
454,69.2081,16.9847,0.4642,0.504,1.2212
455,69.3605,18.4377,0.4787,0.4933,1.2213
456,69.5129,19.8016,0.4893,0.4846,1.2219
457,69.6653,18.7112,0.4933,0.4854,1.2192
458,69.8177,19.0203,0.4914,0.4962,1.2143
459,69.9701,19.2845,0.4854,0.512,1.2103
460,70.1225,22.3663,0.4802,0.5263,1.2162
461,70.2749,23.3448,0.4807,0.5347,1.2243
462,70.4273,23.2055,0.4891,0.537,1.2332
463,70.5797,22.8703,0.5003,0.536,1.2346
464,70.7321,22.9924,0.508,0.5353,1.2338
465,70.8845,23.7375,0.5129,0.5367,1.2302
466,71.0369,22.4719,0.517,0.54,1.2339
467,71.1893,22.6024,0.5192,0.5434,1.2389
468,71.3417,22.3402,0.5188,0.5452,1.2453
469,71.4941,22.6927,0.5167,0.544,1.247
470,71.6465,21.7873,0.5142,0.5403,1.2542
471,71.7989,20.954,0.5128,0.5361,1.262
472,71.9513,20.0831,0.5133,0.5333,1.2761
473,72.1037,19.3376,0.5142,0.5328,1.3027
474,72.2561,20.8586,0.5159,0.5343,1.3541
475,72.4085,21.7335,0.52,0.5378,1.4197
476,72.5609,25.5811,0.5283,0.5433,1.4685
477,72.7133,26.5103,0.5361,0.5507,1.4917
478,72.8657,28.875,0.5388,0.5587,1.4961
479,73.0181,29.0988,0.5384,0.5648,1.4918
480,73.1705,29.9059,0.5376,0.5672,1.4618
481,73.3229,29.1751,0.5375,0.5656,1.4221
482,73.4753,29.1894,0.5368,0.5614,1.4
483,73.6277,28.5308,0.5351,0.556,1.4097
484,73.7801,27.0645,0.5329,0.5507,1.4292
485,73.9325,24.2276,0.5296,0.5466,1.4349
486,74.0849,24.4133,0.5277,0.5444,1.424
487,74.2373,25.864,0.527,0.5446,1.4086
488,74.3897,25.4434,0.526,0.5462,1.407
489,74.5421,25.0918,0.5256,0.548,1.4167
490,74.6945,23.6953,0.5256,0.5488,1.4144
491,74.8469,24.4318,0.5255,0.5483,1.4024
492,74.9993,24.4709,0.5252,0.5471,1.3848
493,75.1517,26.3506,0.5257,0.546,1.3835
494,75.3041,28.0042,0.5266,0.5457,1.3898
495,75.4565,31.5686,0.5272,0.5464,1.3938
496,75.6089,31.2389,0.5274,0.5474,1.3844
497,75.7613,31.3629,0.5274,0.5483,1.3771
498,75.9137,29.1578,0.5274,0.5485,1.3913
499,76.0661,28.3087,0.5273,0.5478,1.4064
500,76.2185,28.2436,0.5259,0.546,1.4148
501,76.3709,27.9304,0.5239,0.5432,1.4066
502,76.5233,28.5608,0.5225,0.5399,1.4017
503,76.6757,29.3597,0.5218,0.5371,1.4004
504,76.8281,29.0991,0.5217,0.5356,1.3972
505,76.9805,29.2546,0.522,0.5357,1.3988
506,77.1329,27.8658,0.5225,0.537,1.3986
507,77.2853,28.3731,0.5241,0.5395,1.4008
508,77.4377,29.8761,0.5268,0.5432,1.4019
509,77.5901,29.9227,0.5305,0.5484,1.4031
510,77.7425,31.3198,0.5349,0.5543,1.4069
511,77.8949,30.526,0.5382,0.5596,1.413
512,78.0473,30.8635,0.5403,0.5626,1.4174
513,78.1997,29.2294,0.5408,0.5631,1.4258
514,78.35210000000001,29.0785,0.539,0.5618,1.4353
515,78.50450000000001,29.0987,0.5372,0.5593,1.439
516,78.65690000000001,31.4663,0.5361,0.5556,1.4314
517,78.80930000000001,32.5204,0.5335,0.55,1.4129
518,78.96170000000001,33.5685,0.5301,0.5432,1.3938
519,79.11410000000001,31.1333,0.5274,0.5369,1.3849
520,79.26650000000001,29.7404,0.5258,0.533,1.3839
521,79.41890000000001,27.6358,0.5246,0.5327,1.3892
522,79.57130000000001,27.3081,0.5241,0.535,1.3926
523,79.72370000000001,24.6786,0.5234,0.5379,1.3977
524,79.87610000000001,24.027,0.521,0.5388,1.4021
525,80.02850000000001,22.9643,0.5184,0.5362,1.4067
526,80.18090000000001,24.237,0.5188,0.5308,1.4055
527,80.33330000000001,24.5544,0.5199,0.5249,1.3985
528,80.48570000000001,23.5711,0.5204,0.5208,1.3844
529,80.63810000000001,22.7924,0.5202,0.5204,1.3752
530,80.79050000000001,22.563,0.5214,0.5247,1.3702
531,80.94290000000001,22.6448,0.5267,0.5337,1.3748
532,81.09530000000001,23.7428,0.5332,0.5457,1.3913
533,81.24770000000001,24.5196,0.5361,0.557,1.4281
534,81.40010000000001,25.1639,0.5371,0.5634,1.4499
535,81.55250000000001,24.5702,0.5378,0.5632,1.4471
536,81.70490000000001,25.4971,0.5374,0.5575,1.4061
537,81.85730000000001,25.0094,0.536,0.5488,1.3814
538,82.00970000000001,26.0652,0.5313,0.538,1.3625
539,82.16210000000001,24.8781,0.5194,0.5259,1.3526
540,82.31450000000001,25.4381,0.5081,0.5144,1.3408
541,82.46690000000001,26.3298,0.5045,0.5059,1.3378
542,82.61930000000001,28.7554,0.5034,0.5019,1.341
543,82.77170000000001,30.4765,0.5024,0.5024,1.3441
544,82.92410000000001,31.8016,0.502,0.5062,1.3619
545,83.07650000000001,32.6413,0.5062,0.5127,1.3824
546,83.22890000000001,34.6236,0.5127,0.5211,1.4083
547,83.38130000000001,33.1524,0.5149,0.5294,1.4224
548,83.53370000000001,34.0184,0.5149,0.5349,1.4363
549,83.68610000000001,33.5096,0.5155,0.5359,1.4398
550,83.83850000000001,33.2797,0.5159,0.5326,1.4274
551,83.99090000000001,29.0812,0.5159,0.5275,1.3947
552,84.14330000000001,25.1664,0.5143,0.5232,1.3688
553,84.29570000000001,22.2242,0.5107,0.521,1.3548
554,84.44810000000001,23.9711,0.509,0.5216,1.3472
555,84.60050000000001,25.7885,0.5078,0.5242,1.3388
556,84.75290000000001,29.3178,0.5054,0.5276,1.3392
557,84.90530000000001,31.1414,0.504,0.5303,1.3633
558,85.05770000000001,31.2947,0.5031,0.5306,1.4002
559,85.21010000000001,32.6907,0.5019,0.5274,1.4191
560,85.36250000000001,32.2105,0.4986,0.5207,1.4177
561,85.51490000000001,32.8299,0.4932,0.5123,1.4054
562,85.66730000000001,30.5958,0.49,0.5056,1.3934
563,85.81970000000001,26.8758,0.4898,0.5033,1.3728
564,85.97210000000001,25.8484,0.4911,0.506,1.3511
565,86.12450000000001,22.8542,0.4931,0.5117,1.3375
566,86.27690000000001,23.8457,0.4967,0.5178,1.3353
567,86.42930000000001,22.5149,0.5039,0.5235,1.3353
568,86.58170000000001,24.5716,0.5139,0.5291,1.3431
569,86.73410000000001,27.4207,0.522,0.5352,1.3564
570,86.88650000000001,28.4538,0.5261,0.5413,1.37
571,87.03890000000001,28.6576,0.528,0.5461,1.3812
572,87.19130000000001,25.2143,0.5294,0.5482,1.3926
573,87.34370000000001,26.2457,0.5304,0.5476,1.4069
574,87.49610000000001,24.6124,0.5309,0.5453,1.4114
575,87.64850000000001,25.4554,0.5305,0.5425,1.4119
576,87.80090000000001,24.1203,0.5297,0.5403,1.4084
577,87.95330000000001,25.0666,0.5291,0.5392,1.4128
578,88.10570000000001,24.8695,0.5279,0.5391,1.418
579,88.25810000000001,24.8487,0.5262,0.5397,1.4157
580,88.41050000000001,25.5564,0.5242,0.5399,1.4056
581,88.56290000000001,23.87,0.5223,0.5389,1.4028
582,88.71530000000001,23.17,0.5212,0.5358,1.4145
583,88.86770000000001,21.5878,0.518,0.5303,1.425
584,89.02010000000001,23.583,0.5149,0.5237,1.4128
585,89.17250000000001,25.341,0.5131,0.5179,1.3951
586,89.32490000000001,26.9994,0.5128,0.5146,1.3827
587,89.47730000000001,24.7831,0.5151,0.5144,1.3738
588,89.62970000000001,25.3158,0.5173,0.5164,1.377
589,89.78210000000001,25.2888,0.5183,0.5198,1.3824
590,89.93450000000001,25.9976,0.5181,0.5239,1.3935
591,90.08690000000001,24.7316,0.5167,0.5281,1.3939
592,90.23930000000001,23.6341,0.5159,0.5309,1.4
593,90.39170000000001,25.3025,0.516,0.5305,1.4034
594,90.54410000000001,24.4393,0.5136,0.5262,1.3975
595,90.69650000000001,22.8747,0.5099,0.5198,1.3857
596,90.84890000000001,20.6583,0.5086,0.5151,1.3795
597,91.00130000000001,20.5724,0.5089,0.5146,1.3774
598,91.1537,22.8637,0.5093,0.5185,1.377
599,91.3061,25.8656,0.5101,0.5247,1.3845
600,91.4585,27.2628,0.5111,0.531,1.404
601,91.6109,28.2887,0.5145,0.537,1.4264
602,91.7633,26.7313,0.5237,0.5434,1.4308
603,91.9157,28.1094,0.5331,0.5504,1.4315
604,92.0681,28.8043,0.5366,0.557,1.4362
605,92.2205,28.3121,0.5358,0.5613,1.439
606,92.3729,25.3762,0.5361,0.5625,1.4353
607,92.5253,22.7999,0.5401,0.5617,1.4255
608,92.6777,22.8018,0.5446,0.5602,1.4232
609,92.8301,22.151,0.5466,0.5585,1.438
610,92.9825,21.7461,0.5448,0.5564,1.4601
