,depth,gr,d_res,s_res,den
452,68.948,66.6753,0.262,0.2823,1.376
453,69.1004,67.8212,0.262,0.2823,1.3804
454,69.2528,69.7705,0.2954,0.253,1.3882
455,69.4052,70.4075,0.4354,0.2651,1.4331
456,69.5576,75.2439,0.4612,0.3117,1.4798
457,69.71,76.3458,0.4657,0.3907,1.5078
458,69.8624,79.6629,0.4784,0.4812,1.5046
459,70.0148,79.7226,0.4763,0.5294,1.4883
460,70.1672,81.0021,0.4737,0.5121,1.4744
461,70.3196,88.871,0.4937,0.4742,1.5039
462,70.472,116.9438,0.5077,0.4591,1.592
463,70.6244,151.3634,0.515,0.4841,1.6633
464,70.7768,199.4613,0.5337,0.5553,1.6526
465,70.9292,245.5569,0.552,0.6638,1.6464
466,71.0816,281.2043,0.5791,0.7664,1.725
467,71.234,260.2913,0.6504,0.8046,1.832
468,71.3864,203.2843,0.6989,0.7749,1.8271
469,71.5388,145.7672,0.6841,0.7225,1.842
470,71.6912,127.991,0.6949,0.6808,1.8374
471,71.8436,128.3173,0.6948,0.6587,1.8549
472,71.996,128.49,0.662,0.6524,1.793
473,72.1484,119.7024,0.6126,0.6539,1.7078
474,72.3008,111.2251,0.5961,0.6539,1.6423
475,72.4532,106.305,0.5941,0.6459,1.6045
476,72.6056,111.2739,0.5956,0.6306,1.6153
477,72.758,119.9439,0.5983,0.6157,1.6259
478,72.9104,146.368,0.6032,0.6087,1.6663
479,73.0628,181.4151,0.609,0.6115,1.6988
480,73.2152,206.2197,0.6144,0.6211,1.7075
481,73.3676,184.8557,0.6167,0.6315,1.6967
482,73.52,142.6147,0.6134,0.6364,1.736
483,73.6724,110.681,0.609,0.6335,1.7729
484,73.8248,101.3134,0.6065,0.6254,1.7384
485,73.9772,101.2958,0.5916,0.6156,1.7013
486,74.1296,94.6352,0.5765,0.6061,1.6747
487,74.282,96.8201,0.5727,0.5976,1.6766
488,74.4344,97.0605,0.5734,0.5916,1.6901
489,74.5868,100.9067,0.5703,0.5887,1.685
490,74.7392,99.7901,0.565,0.5876,1.6793
491,74.8916,96.7756,0.5586,0.5849,1.6625
492,75.044,95.1094,0.5485,0.5767,1.6504
493,75.1964,97.6149,0.5418,0.5631,1.6256
494,75.3488,97.0241,0.5416,0.5485,1.6121
495,75.5012,96.8215,0.5391,0.5374,1.6079
496,75.6536,92.9391,0.5178,0.5303,1.6142
497,75.806,94.3922,0.5108,0.5253,1.5923
498,75.9584,94.7164,0.5114,0.5202,1.564
499,76.1108,92.5161,0.5132,0.5151,1.5276
500,76.2632,91.8165,0.5121,0.5117,1.51
501,76.4156,92.3284,0.5122,0.5115,1.5117
502,76.568,97.6986,0.5105,0.5144,1.5275
503,76.7204,101.698,0.5108,0.5188,1.5618
504,76.8728,103.041,0.5117,0.5229,1.5639
505,77.0252,100.7926,0.5161,0.525,1.5748
506,77.1776,92.6634,0.5144,0.5243,1.566
507,77.33,90.9304,0.5121,0.5214,1.5484
508,77.4824,88.7777,0.5147,0.5176,1.55
509,77.6348,90.5386,0.5087,0.5141,1.5629
510,77.7872,86.0911,0.5023,0.5111,1.5839
511,77.9396,86.4874,0.496,0.5077,1.5833
512,78.092,90.0774,0.4883,0.5027,1.5722
513,78.2444,91.0505,0.4864,0.4961,1.569
514,78.3968,90.0339,0.4883,0.4892,1.5595
515,78.5492,83.8897,0.4875,0.4839,1.5359
516,78.7016,81.8405,0.485,0.4814,1.5207
517,78.854,79.9401,0.4903,0.4832,1.5049
518,79.0064,81.7381,0.495,0.4904,1.5232
519,79.1588,83.3969,0.4991,0.5022,1.5651
520,79.3112,85.9961,0.505,0.5156,1.5651
521,79.4636,88.1824,0.5059,0.5265,1.5709
522,79.616,88.7604,0.5142,0.5337,1.552
523,79.7684,86.6198,0.5389,0.5398,1.5776
524,79.9208,87.3938,0.5446,0.5474,1.5837
525,80.0732,91.5347,0.5374,0.5553,1.5878
526,80.2256,92.8685,0.547,0.5599,1.5917
527,80.378,89.3044,0.552,0.5585,1.5787
528,80.5304,86.8588,0.5419,0.5507,1.5464
529,80.6828,84.4592,0.5253,0.5397,1.5122
530,80.8352,86.8891,0.5451,0.5319,1.4849
531,80.9876,87.286,0.5516,0.5329,1.4748
532,81.14,94.2881,0.537,0.5417,1.4731
533,81.2924,103.5576,0.5386,0.5535,1.5457
534,81.4448,139.6775,0.5592,0.5648,1.6552
535,81.5972,175.5773,0.5972,0.577,1.8293
536,81.7496,170.3936,0.6329,0.5947,1.9009
537,81.902,132.6927,0.6457,0.619,1.9096
538,82.0544,93.6256,0.6451,0.6416,1.8145
539,82.2068,88.3962,0.6389,0.651,1.7311
540,82.3592,88.9171,0.6428,0.645,1.6713
541,82.5116,92.121,0.6157,0.6281,1.662
542,82.664,93.6833,0.5753,0.605,1.654
543,82.8164,92.9838,0.5695,0.5813,1.6547
544,82.9688,94.3024,0.5675,0.5626,1.6691
545,83.1212,94.7098,0.5654,0.5524,1.6851
546,83.2736,97.5434,0.5634,0.5516,1.6976
547,83.426,95.0688,0.5627,0.5579,1.7016
548,83.5784,95.2549,0.5659,0.5667,1.6946
549,83.7308,92.1568,0.5701,0.5728,1.6907
550,83.8832,94.345,0.5705,0.5745,1.6936
