,depth,gr,d_res,s_res,den,vp
0,121.615,15.6736,0.9326,0.8535,1.5455,1.6821
1,121.7674,13.6015,0.9404,0.8423,1.5598,1.6915
2,121.9198,12.5987,0.9453,0.8359,1.5692,1.684
3,122.0722,12.9239,0.9487,0.8389,1.5689,1.6886
4,122.2246,12.2802,0.9521,0.8516,1.5823,1.6756
5,122.377,11.8975,0.9565,0.8716,1.6113,1.6943
6,122.5294,11.7829,0.9648,0.895,1.6456,1.6962
7,122.6818,11.9128,0.981,0.9165,1.654,1.7133
8,122.8342,12.9284,1.001,0.9321,1.6762,1.722
9,122.9866,14.3131,1.0195,0.9404,1.6981,1.7377
10,123.139,14.0273,1.0342,0.9438,1.7242,1.7377
11,123.2914,13.8223,1.0439,0.9448,1.715,1.7793
12,123.4438,15.9478,1.0518,0.9482,1.705,1.769
13,123.5962,17.0215,1.0547,0.957,1.6969,1.7467
14,123.7486,15.8816,1.0566,0.9712,1.6737,1.724
15,123.901,12.7022,1.0566,0.9849,1.6249,1.7191
16,124.0534,11.142,1.0557,0.9917,1.5786,1.7057
17,124.2058,10.2761,1.0527,0.9873,1.564,1.7104
18,124.3582,10.6639,1.0488,0.9712,1.5886,1.7009
19,124.5106,10.4527,1.043,0.9502,1.6093,1.7085
20,124.663,10.3859,1.0352,0.9312,1.6355,1.7182
21,124.8154,8.9655,1.0254,0.9199,1.643,1.7731
22,124.9678,9.4661,1.0117,0.918,1.6803,1.8057
23,125.1202,10.3536,1.0,0.9229,1.6994,1.8121
24,125.2726,10.7369,0.9932,0.9282,1.7045,1.8361
25,125.425,10.3503,0.9897,0.9307,1.6644,1.7773
26,125.5774,10.4704,0.9868,0.9277,1.6218,1.7487
27,125.7298,9.7999,0.9819,0.9204,1.5757,1.7047
28,125.8822,9.501,0.9761,0.9102,1.5596,1.6915
29,126.0346,10.2967,0.9736,0.8989,1.5336,1.684
30,126.187,10.8401,0.9761,0.8887,1.5169,1.6812
31,126.3394,12.3223,0.9814,0.8828,1.5198,1.6692
32,126.4918,11.3431,0.9858,0.8843,1.5423,1.6756
33,126.6442,11.0739,0.9888,0.894,1.5586,1.6756
34,126.7966,8.8781,0.9922,0.9106,1.5497,1.6775
35,126.949,8.4271,1.0,0.9316,1.5337,1.6868
36,127.1014,8.784,1.0176,0.9531,1.5346,1.6886
37,127.2538,9.3561,1.042,0.9741,1.5518,1.6943
38,127.4062,10.7226,1.0635,0.9922,1.5632,1.6981
39,127.5586,11.5733,1.0811,1.0068,1.5613,1.7037
40,127.711,12.1017,1.0947,1.0186,1.5388,1.7028
41,127.8634,11.5623,1.1074,1.0273,1.5309,1.6971
42,128.0158,10.9308,1.1172,1.0361,1.5329,1.6905
43,128.1682,11.0605,1.123,1.0469,1.5185,1.6849
44,128.3206,10.71,1.1279,1.0586,1.5115,1.6775
45,128.473,10.9551,1.1377,1.0693,1.4987,1.6747
46,128.6254,11.0831,1.1494,1.0781,1.5199,1.6793
47,128.7778,11.4877,1.1582,1.083,1.5314,1.683
48,128.9302,11.6205,1.1611,1.084,1.5399,1.683
49,129.0826,10.1172,1.1611,1.0811,1.5372,1.6821
50,129.235,10.3583,1.1602,1.0752,1.5516,1.6784
51,129.3874,10.2148,1.1611,1.0703,1.5758,1.6896
52,129.5398,11.1894,1.1641,1.0654,1.5936,1.6896
53,129.6922,10.8321,1.167,1.0635,1.6115,1.7009
54,129.8446,10.5862,1.1709,1.0625,1.6339,1.6962
55,129.997,11.4202,1.1748,1.0654,1.6583,1.7066
56,130.1494,10.2752,1.1836,1.0732,1.6339,1.683
57,130.30180000000001,9.9046,1.2031,1.0908,1.5844,1.6905
58,130.45420000000001,9.6357,1.2314,1.1172,1.5386,1.6943
59,130.60660000000001,11.3532,1.2725,1.1494,1.5165,1.6896
60,130.75900000000001,12.4545,1.3223,1.1826,1.5221,1.6849
61,130.91140000000001,12.0402,1.3682,1.2188,1.5296,1.7057
62,131.06380000000001,11.2045,1.416,1.2637,1.5417,1.7018
63,131.21620000000001,10.6379,1.4639,1.3281,1.534,1.7308
64,131.36860000000001,11.1899,1.5166,1.4131,1.538,1.7009
65,131.52100000000002,11.1059,1.5957,1.5117,1.5385,1.7057
66,131.67340000000002,11.7889,1.6865,1.6006,1.5432,1.7085
67,131.82580000000002,11.2336,1.7549,1.6563,1.5388,1.7124
68,131.97820000000002,11.0084,1.793,1.6738,1.5328,1.7114
69,132.13060000000002,10.369,1.8096,1.665,1.5299,1.724
70,132.28300000000002,10.273,1.8154,1.6465,1.5332,1.725
71,132.43540000000002,10.3552,1.8135,1.6289,1.5343,1.725
72,132.58780000000002,10.0033,1.791,1.6084,1.5407,1.722
73,132.74020000000002,10.5542,1.7402,1.5752,1.5377,1.7279
74,132.89260000000002,10.3438,1.6738,1.5215,1.5396,1.7133
75,133.04500000000002,10.3775,1.6152,1.4551,1.5349,1.6924
76,133.19740000000002,10.4373,1.5674,1.3916,1.5435,1.6905
77,133.34980000000002,12.1743,1.5283,1.3447,1.5509,1.6756
78,133.50220000000002,12.7642,1.4971,1.3184,1.5542,1.6711
79,133.65460000000002,12.4553,1.4629,1.3076,1.5551,1.6738
80,133.80700000000002,10.5596,1.4258,1.3008,1.5523,1.6766
81,133.95940000000002,11.095,1.3828,1.2861,1.5614,1.6886
82,134.11180000000002,11.1242,1.3232,1.2559,1.5654,1.7104
83,134.26420000000002,12.159,1.2588,1.2109,1.5818,1.7124
84,134.41660000000002,11.11,1.2061,1.1563,1.6103,1.7289
85,134.56900000000002,10.8275,1.1611,1.0938,1.6384,1.7427
86,134.72140000000002,10.543,1.1113,1.0303,1.6489,1.7527
87,134.87380000000002,10.0699,1.0459,0.9702,1.6566,1.7487
88,135.02620000000002,10.5944,0.9697,0.915,1.6699,1.7731
89,135.17860000000002,10.4301,0.9019,0.8652,1.6863,1.7517
90,135.33100000000002,12.2281,0.855,0.8213,1.6684,1.7427
