,depth,gr,d_res,s_res,den,vp
969,239.7252000000001,17.8136,0.7003,1.0731,2.3198,6.4494
978,241.0968000000001,20.8388,0.8232,1.2275,2.3655,7.1839
979,241.2492000000001,20.4219,0.8353,1.2522,2.3776,5.5816
980,241.4016000000001,20.4929,0.846,1.2482,2.3563,4.4486
981,241.5540000000001,20.981,0.8616,1.2481,2.3464,3.5707
982,241.7064000000001,21.2999,0.9393,1.2848,2.3455,1.982
983,241.8588000000001,21.3862,1.0265,1.3718,2.3437,1.892
984,242.0112000000001,20.7714,1.0672,1.4922,2.34,1.7981
985,242.1636000000001,20.713,1.0688,1.5924,2.3269,1.8704
986,242.3160000000001,20.5082,1.072,1.6171,2.3156,1.971
987,242.4684000000001,21.1748,1.0728,1.5677,2.3221,1.934
988,242.6208000000001,20.8098,1.0713,1.4847,2.3211,2.0383
989,242.7732000000001,21.3143,1.0513,1.3928,2.303,2.0243
990,242.9256000000001,22.0407,0.9956,1.2989,2.1561,2.0392
991,243.0780000000001,23.0528,0.9349,1.2114,2.0811,2.2017
992,243.2304000000001,22.724,0.935,1.1418,2.0971,2.3292
993,243.3828000000001,22.2257,0.942,1.0985,2.2572,2.3563
994,243.5352000000001,20.5911,0.9424,1.0852,2.384,2.3661
995,243.6876000000001,20.7404,0.944,1.1033,2.3468,2.302
996,243.8400000000001,21.1492,0.9475,1.1555,2.3204,2.3123
997,243.9924000000001,21.9863,1.0045,1.2491,2.3183,2.3158
998,244.1448000000001,21.8658,1.0795,1.3926,2.3315,1.9848
999,244.2972000000001,20.1919,1.1127,1.5775,2.3172,2.033
1000,244.4496000000001,18.755,1.1305,1.7543,2.3114,2.6233
1001,244.6020000000001,17.7793,1.1443,1.8449,2.313,2.6464
1002,244.7544000000001,18.3759,1.173,1.8224,2.3434,2.7666
1003,244.9068000000001,19.7613,1.2209,1.7483,2.3533,2.9712
1004,245.0592000000001,19.9357,1.2452,1.6964,2.3505,3.0026
1005,245.2116000000001,20.4175,1.2576,1.6957,2.3443,2.9163
1006,245.3640000000001,20.7562,1.2657,1.737,2.3244,2.8545
1007,245.5164000000001,22.1247,1.2729,1.794,2.3185,2.7425
1008,245.6688000000001,24.2324,1.2828,1.8375,2.3144,2.7217
1009,245.8212000000001,24.7971,1.2836,1.8472,2.3002,2.6923
1010,245.9736000000001,24.1059,1.2794,1.8189,2.2783,2.5351
1011,246.1260000000001,21.435,1.2752,1.7611,2.2734,2.4883
1012,246.2784000000001,20.7444,1.2711,1.692,2.2739,2.394
1013,246.4308000000001,21.5143,1.2646,1.635,2.2718,2.3959
1014,246.5832000000001,23.2172,1.2529,1.6068,2.2796,2.4557
1015,246.7356000000001,23.1043,1.2338,1.6072,2.242,2.5296
1016,246.8880000000001,21.654,1.2135,1.6202,2.148,2.5257
1017,247.0404000000001,19.2728,1.176,1.6262,2.0692,2.5552
1018,247.1928000000001,18.5455,1.1131,1.6167,2.0395,2.5378
1019,247.3452000000001,19.0154,1.0617,1.5953,2.0656,2.5838
1020,247.4976000000001,20.1803,1.0469,1.5684,2.0881,2.66
1021,247.6500000000001,20.8231,1.0301,1.5353,2.1616,2.6163
1022,247.8024000000001,20.7398,1.0111,1.4868,2.2185,2.7441
