,depth,gr,d_res,s_res,den
34,107.2816,29.301,0.8112,0.9656,1.5383
35,107.434,29.5748,0.9139,0.9293,1.5383
36,107.5864,30.2886,0.8371,0.8869,1.5381
37,107.7388,30.6047,1.2925,0.8988,1.5329
38,107.8912,30.2014,0.9545,0.9458,1.5293
39,108.0436,29.9537,0.892,0.9646,1.5288
40,108.196,29.8281,1.7167,0.9683,1.524
41,108.3484,30.5154,1.056,0.9543,1.5238
42,108.5008,32.3163,0.8125,0.8974,1.5239
43,108.6532,32.2987,0.9363,0.8687,1.5335
44,108.8056,32.473,0.953,0.9055,1.5354
45,108.958,31.4976,0.9204,0.9838,1.5519
46,109.1104,31.3319,1.2726,1.0055,1.5524
47,109.2628,30.4675,0.7389,0.9317,1.5477
48,109.4152,29.6405,0.8013,0.881,1.539
49,109.5676,27.6738,0.9109,0.7844,1.5431
50,109.72,27.3652,0.6612,0.7395,1.549
51,109.8724,24.9801,0.7471,0.7216,1.554
52,110.0248,23.8743,0.9145,0.7271,1.5482
53,110.1772,24.5303,0.9652,0.7383,1.5368
54,110.3296,23.7204,0.8046,0.7439,1.5296
55,110.482,24.4556,0.6325,0.7212,1.527
56,110.6344,25.3724,0.6151,0.7088,1.5271
57,110.7868,25.5463,0.8307,0.6874,1.5271
58,110.9392,25.2392,0.7385,0.6935,1.5278
59,111.0916,26.6899,0.723,0.7058,1.523
60,111.244,28.8431,0.9506,0.712,1.5245
61,111.3964,32.29,0.7146,0.7174,1.5314
62,111.5488,34.3439,0.7911,0.7086,1.5381
63,111.7012,36.9102,0.8602,0.7493,1.5383
64,111.8536,36.9099,0.8886,0.7624,1.533
65,112.006,36.2687,0.7577,0.7383,1.5271
66,112.1584,36.1672,0.9155,0.7685,1.5249
67,112.3108,34.4487,0.7802,0.7857,1.5285
68,112.4632,30.0871,0.8377,0.7696,1.528
69,112.6156,30.1588,0.8129,0.7555,1.5297
70,112.768,31.7091,1.266,0.7509,1.5341
71,112.9204,32.0464,0.8041,0.7564,1.5339
72,113.0728,35.1144,1.3835,0.7709,1.527
73,113.2252,35.3027,1.1161,0.7765,1.5267
74,113.3776,33.5557,0.8153,0.8127,1.5196
75,113.53,31.8532,0.9928,0.81,1.4919
76,113.6824,27.9371,1.0338,0.7419,1.4629
77,113.8348,27.4498,0.8748,0.7514,1.4563
78,113.9872,28.3804,0.8466,0.8398,1.4895
79,114.1396,29.4275,1.0093,0.8377,1.5069
80,114.292,32.3266,0.8991,0.8334,1.526
81,114.4444,33.7186,0.8082,0.8312,1.4981
82,114.5968,37.5044,0.8961,0.8269,1.4681
83,114.7492,38.4912,1.0417,0.8114,1.4761
84,114.9016,38.2863,0.8122,0.7947,1.4772
85,115.054,38.9946,1.1586,0.8201,1.4561
86,115.2064,38.489,1.1382,0.8018,1.4587
87,115.3588,39.0815,0.8243,0.7925,1.483
88,115.5112,38.3021,0.8163,0.8003,1.5075
89,115.6636,36.5542,1.2241,0.803,1.5184
90,115.816,35.3166,0.9292,0.8043,1.5102
91,115.9684,28.1873,0.8473,0.7846,1.487
92,116.1208,25.7913,1.0575,0.7728,1.4768
93,116.2732,24.7547,0.7415,0.7496,1.4436
94,116.4256,25.2007,0.7224,0.7388,1.4467
95,116.578,27.0515,0.7344,0.7304,1.4561
96,116.7304,27.4805,0.8968,0.7262,1.4638
97,116.8828,26.8458,0.9445,0.718,1.4894
98,117.0352,26.9292,0.857,0.7139,1.506
99,117.1876,26.336,1.1566,0.7757,1.4796
100,117.34,26.1487,1.1022,0.8197,1.4615
101,117.4924,29.1866,1.2147,0.8597,1.4507
102,117.6448,30.9689,1.3945,0.8452,1.4428
103,117.7972,32.2348,1.059,0.8438,1.4418
104,117.9496,30.5412,1.0252,0.851,1.4472
105,118.102,26.7323,0.9289,0.8121,1.4657
106,118.2544,27.5184,0.9284,0.7471,1.4678
107,118.4068,28.4529,0.9921,0.7659,1.4815
108,118.5592,29.8639,1.1736,0.7563,1.4954
109,118.7116,30.2484,1.0503,0.759,1.4895
110,118.864,30.031,0.8773,0.7806,1.483
111,119.0164,29.8309,0.9119,0.773,1.4507
112,119.1688,29.6439,1.1707,0.7576,1.4368
113,119.3212,30.0914,1.1091,0.7586,1.4456
114,119.4736,32.214,0.9955,0.8001,1.4689
115,119.626,33.0324,0.9432,0.8084,1.469
116,119.7784,34.6843,1.0181,0.7756,1.4633
117,119.9308,35.123,0.986,0.7711,1.4573
118,120.0832,34.0127,0.853,0.7616,1.4586
119,120.2356,33.0401,0.919,0.7569,1.4621
120,120.388,32.5493,0.9823,0.7476,1.4685
121,120.5404,32.212,1.0072,0.743,1.4657
122,120.6928,31.2901,0.9978,0.7317,1.4607
123,120.8452,30.0493,0.9181,0.7261,1.4588
124,120.9976,27.9223,0.9491,0.7149,1.4514
125,121.15,26.7241,0.8743,0.709,1.4517
126,121.3024,26.0915,0.9172,0.7067,1.4548
127,121.4548,26.0737,0.9702,0.7022,1.4728
128,121.6072,25.8337,0.795,0.6979,1.4807
