,depth,gr,d_res,s_res,den,vp
415,63.246,10.4417,0.2397,0.8682,1.2033,1.5523
416,63.3984,6.8521,0.2397,0.8682,1.2051,1.5523
417,63.5508,10.4963,0.2148,0.5132,1.2278,1.5523
418,63.7032,16.1693,0.29,0.3818,1.2331,1.5523
419,63.8556,21.1529,0.3735,0.3428,1.2379,1.5523
420,64.00800000000001,21.2924,0.3184,0.353,1.2347,1.5523
421,64.16040000000001,20.5884,0.3438,0.394,1.247,1.5523
422,64.31280000000001,20.4628,0.3696,0.4536,1.2479,1.5523
423,64.46520000000001,20.3291,0.4561,0.5181,1.2379,1.5567
424,64.61760000000001,20.4259,0.6025,0.5771,1.2348,1.5563
425,64.77000000000001,20.9017,0.6094,0.6187,1.2352,1.5563
426,64.92240000000001,21.846,0.5918,0.626,1.2557,1.5559
427,65.0748,21.6295,0.5688,0.5957,1.2634,1.542
428,65.2272,20.1619,0.5576,0.5532,1.2514,1.5399
429,65.3796,18.5536,0.5557,0.5264,1.2286,1.5399
430,65.532,18.4012,0.5591,0.5269,1.2127,1.5435
431,65.6844,18.9861,0.564,0.5513,1.2165,1.5437
432,65.8368,18.2783,0.5708,0.584,1.2258,1.5435
433,65.9892,17.9554,0.5767,0.604,1.2208,1.543
434,66.1416,16.08,0.5811,0.6011,1.2218,1.5456
435,66.294,17.3962,0.585,0.585,1.2122,1.5467
436,66.4464,16.5797,0.5825,0.5698,1.2112,1.5435
437,66.5988,19.2684,0.5742,0.564,1.2161,1.5531
438,66.7512,20.3768,0.5698,0.5674,1.2287,1.5483
439,66.9036,21.693,0.5664,0.5757,1.2507,1.542
440,67.056,20.676,0.563,0.583,1.2547,1.5449
441,67.2084,20.1525,0.5688,0.5854,1.2857,1.5437
442,67.3608,19.4548,0.5767,0.584,1.2921,1.5413
443,67.5132,19.662,0.5811,0.584,1.2856,1.5425
444,67.6656,18.6141,0.5801,0.5918,1.2486,1.5421
445,67.818,20.0808,0.5908,0.6108,1.2147,1.5437
446,67.9704,23.4719,0.6294,0.6333,1.2015,1.5464
447,68.1228,26.7674,0.6504,0.6445,1.2041,1.55
448,68.2752,26.3454,0.6519,0.6338,1.2107,1.5468
449,68.4276,21.1158,0.6426,0.6064,1.2117,1.5456
450,68.58,18.2294,0.6099,0.583,1.2126,1.5468
451,68.7324,15.63,0.5986,0.5801,1.2353,1.5398
452,68.8848,20.336,0.6016,0.604,1.3036,1.5441
453,69.0372,24.4446,0.6162,0.6489,1.3528,1.548
454,69.1896,29.9834,0.6597,0.6982,1.3648,1.5468
455,69.342,30.9574,0.6748,0.7295,1.3085,1.546
456,69.4944,31.1832,0.6934,0.73,1.268,1.546
457,69.6468,30.9551,0.6943,0.708,1.2315,1.5508
458,69.7992,31.9148,0.689,0.6802,1.2118,1.5523
459,69.9516,29.5428,0.6953,0.6606,1.205,1.5476
