,depth,gr,d_res,s_res,den,vp
539,82.1436,5.3474,2.3144,2.2285,2.011,2.2712
540,82.296,5.8798,2.2285,2.0019,2.0194,2.2712
541,82.4484,5.8804,2.168,1.832,2.0627,2.2087
542,82.6008,6.5565,2.1172,1.7285,2.0662,1.8395
543,82.7532,7.0199,1.8662,1.6728,2.0946,1.9447
544,82.9056,8.508,1.7031,1.6279,2.0766,1.969
545,83.058,10.0774,1.6602,1.5674,2.0164,1.8763
546,83.2104,11.9323,1.5937,1.4971,1.9671,2.1465
547,83.36280000000001,11.3107,1.5625,1.4336,1.951,2.239
548,83.51520000000001,11.6788,1.5586,1.3916,1.9855,2.2479
549,83.66760000000001,10.1471,1.5986,1.3809,2.0065,1.9844
550,83.82000000000001,11.0652,1.6582,1.4141,2.0293,2.0871
551,83.97240000000001,10.6158,1.71,1.4932,2.1206,2.1315
552,84.12480000000001,10.918,1.7803,1.6152,2.1998,2.1326
553,84.27720000000001,9.9358,1.8135,1.7549,2.2358,2.556
554,84.42960000000001,9.4904,1.8926,1.8672,2.1766,2.6074
555,84.58200000000001,8.2608,2.0176,1.9209,2.1283,2.4335
556,84.73440000000001,7.829,2.0449,1.9277,2.0205,2.4355
557,84.88680000000001,6.8592,2.0156,1.9141,1.9902,2.2486
558,85.03920000000001,7.7784,1.9727,1.8906,1.9651,2.2917
559,85.19160000000001,7.726,1.9189,1.8594,2.01,2.1878
560,85.34400000000001,8.2574,1.9053,1.8213,2.0235,2.2209
561,85.49640000000001,8.6906,1.9063,1.7803,2.0877,2.4593
562,85.64880000000001,8.9441,1.9307,1.7539,2.1403,2.2209
563,85.80120000000001,9.2832,1.9785,1.7578,2.1828,2.174
564,85.95360000000001,10.5288,1.9902,1.7969,2.162,1.9574
565,86.10600000000001,12.24,2.0039,1.8535,2.1435,1.9259
566,86.25840000000001,13.0126,2.0586,1.8975,2.1538,1.885
567,86.41080000000001,11.8476,2.1563,1.915,2.0859,1.9526
568,86.56320000000001,10.2611,2.2149,1.9473,2.0784,2.0891
569,86.71560000000001,8.5113,2.3926,2.0664,2.0489,2.2826
570,86.86800000000001,8.1261,2.6133,2.3379,2.0164,2.3744
571,87.02040000000001,8.1213,2.7559,2.7871,1.9571,2.362
572,87.17280000000001,7.9011,2.8809,3.3614,2.0033,2.2661
573,87.32520000000001,6.578,2.9786,3.8711,2.1415,2.3909
574,87.47760000000001,5.2278,3.6465,4.1406,2.312,2.6543
575,87.63000000000001,4.8645,3.9453,4.207,2.3893,2.6578
576,87.78240000000001,4.7942,4.1992,4.1719,2.4258,2.5826
577,87.93480000000001,5.0049,4.2578,4.0742,2.38,2.3736
578,88.08720000000001,4.9977,4.2226,3.9355,2.3206,2.0203
579,88.23960000000001,5.3833,4.0703,3.7578,2.264,2.0795
580,88.39200000000001,6.0019,4.0234,3.5371,2.2765,2.0285
