,depth,gr,d_res,s_res,den,vp
190,143.9975,43.9499,0.5242,0.7244,1.454,1.5797
191,144.1499,45.149,0.5833,0.6607,1.4547,1.5797
192,144.3023,49.6457,0.5808,0.6368,1.4547,1.5492
193,144.4547,49.9455,0.5916,0.6368,1.4507,1.5764
194,144.6071,44.8492,0.5916,0.6427,1.4473,1.5488
195,144.7595,42.1512,0.5916,0.6368,1.4527,1.5587
196,144.9119,42.4509,0.5729,0.6792,1.4687,1.5555
197,145.0643,42.7507,0.6096,0.7656,1.477,1.5667
198,145.2167,43.0505,0.6654,0.8166,1.4677,1.5635
199,145.3691,44.8492,0.7108,0.787,1.4563,1.5651
200,145.5215,48.1468,0.7244,0.7178,1.4533,1.5643
201,145.6739,50.8448,0.7447,0.7047,1.4567,1.5643
202,145.8263,54.4422,0.7656,0.7311,1.4553,1.5635
203,145.9787,58.0396,0.7798,0.8166,1.4553,1.5619
204,146.1311,57.1403,0.7943,0.8551,1.462,1.5579
205,146.2835,54.1424,0.8166,0.8551,1.4683,1.5547
206,146.4359,52.6435,0.8166,0.8318,1.4677,1.5523
207,146.5883,50.8448,0.8166,0.8318,1.4643,1.5539
208,146.7407,51.1446,0.8318,0.8472,1.458,1.5535
209,146.8931,52.3438,0.879,0.879,1.457,1.5523
210,147.0455,54.1424,0.8551,0.9376,1.4573,1.5515
211,147.1979,55.3416,0.8472,0.9204,1.4757,1.5508
212,147.3503,55.9411,0.871,0.8954,1.492,1.5515
213,147.5027,55.9411,0.863,0.9036,1.5017,1.5508
214,147.6551,55.0418,0.871,0.9036,1.4867,1.5508
215,147.8075,53.8427,0.8551,0.9036,1.478,1.5504
216,147.9599,53.2431,0.8954,0.871,1.476,1.5492
217,148.1123,54.4422,0.8166,0.879,1.4767,1.5492
218,148.2647,55.9411,0.8241,0.8472,1.4687,1.5492
219,148.4171,56.2409,0.879,0.912,1.4607,1.5492
220,148.5695,57.1403,0.8872,0.879,1.4547,1.5492
221,148.7219,58.9389,0.8472,0.912,1.46,1.5515
222,148.8743,59.2387,0.7943,0.7943,1.4673,1.5492
223,149.0267,56.2409,0.8087,0.8954,1.4693,1.546
224,149.1791,54.742,0.8318,0.8954,1.458,1.5476
225,149.3315,55.0418,0.8237,0.912,1.444,1.5603
226,149.4839,57.44,0.7488,0.9204,1.4453,1.5635
227,149.6363,58.3394,0.7618,0.912,1.4867,1.5603
228,149.7887,56.8405,0.7464,0.9204,1.528,1.5603
229,149.9411,53.2431,0.7636,0.879,1.5493,1.5567
230,150.0935,49.9455,0.787,0.8551,1.526,1.5476
231,150.2459,52.3438,0.8166,0.8318,1.4893,1.5603
232,150.3983,59.5385,0.7798,0.8395,1.4677,1.5619
233,150.5507,67.9324,0.787,0.8318,1.4697,1.5643
234,150.7031,71.5298,0.787,0.8241,1.4937,1.5587
235,150.8555,74.2278,0.8318,0.8241,1.516,1.5619
236,151.0079,76.3263,0.8166,0.8241,1.514,1.5635
237,151.1603,77.5254,0.8091,0.8241,1.4947,1.5539
238,151.3127,80.823,0.7943,0.8241,1.4647,1.5587
239,151.4651,83.5211,0.8017,0.8551,1.446,1.5699
240,151.6175,85.6195,0.7943,0.8318,1.4367,1.5695
241,151.7699,85.9193,0.8091,0.8551,1.4447,1.5707
242,151.9223,82.0222,0.8017,0.871,1.4553,1.5764
243,152.0747,76.0265,0.8091,0.8166,1.4613,1.5699
244,152.2271,74.5276,0.7943,0.871,1.458,1.5695
245,152.3795,75.1272,0.7516,0.8241,1.4567,1.5695
246,152.5319,74.5276,0.7379,0.7727,1.4567,1.5805
247,152.6843,73.3285,0.7379,0.7727,1.455,1.5793
248,152.8367,72.4291,0.7656,0.7943,1.455,1.5879
249,152.9891,73.3285,0.7727,0.8395,1.4567,1.5531
250,153.1415,74.8274,0.7727,0.8166,1.4627,1.5523
251,153.2939,74.5276,0.7379,0.7727,1.464,1.5793
252,153.4463,72.7289,0.6982,0.7244,1.4563,1.5992
253,153.5987,69.7311,0.6792,0.7178,1.4477,1.6097
254,153.7511,67.9324,0.6792,0.7178,1.4457,1.6131
255,153.9035,64.6348,0.6855,0.7447,1.4547,1.6123
256,154.0559,59.5385,0.6815,0.7727,1.4637,1.6029
257,154.2083,56.8405,0.6853,0.7586,1.4683,1.5707
258,154.3607,55.9411,0.6792,0.7178,1.4683,1.576
259,154.5131,56.5407,0.673,0.7178,1.4637,1.5805
260,154.6655,58.0396,0.6668,0.7244,1.4567,1.5863
261,154.8179,59.5385,0.6604,0.7311,1.4557,1.5846
262,154.9703,60.4379,0.6544,0.7244,1.4617,1.583
263,155.1227,59.2387,0.6668,0.7178,1.4633,1.5772
264,155.2751,58.3394,0.6982,0.7178,1.4593,1.5846
265,155.4275,60.4379,0.7178,0.7244,1.4533,1.5912
266,155.5799,60.7376,0.7112,0.7311,1.451,1.5793
267,155.7323,59.8383,0.6982,0.7311,1.4617,1.5699
268,155.8847,63.7355,0.7047,0.7379,1.4707,1.5663
269,156.0371,68.8318,0.7311,0.7727,1.4743,1.5619
270,156.1895,69.1315,0.7586,0.8017,1.469,1.5571
271,156.3419,67.6326,0.7656,0.8091,1.468,1.5619
272,156.4943,67.3328,0.7727,0.7586,1.474,1.5659
273,156.6467,67.0331,0.7727,0.7727,1.476,1.5643
274,156.7991,65.2344,0.7656,0.8091,1.4713,1.5579
275,156.9515,61.9368,0.7586,0.7943,1.4647,1.5508
276,157.1039,51.4444,0.7379,0.7379,1.464,1.5539
277,157.2563,44.5494,0.7311,0.7656,1.4723,1.5667
278,157.4087,44.8492,0.7447,0.7727,1.473,1.5695
279,157.5611,47.847,0.7586,0.7656,1.463,1.5707
280,157.7135,49.0461,0.7656,0.7656,1.4527,1.5635
281,157.8659,49.0461,0.7379,0.7516,1.4523,1.5547
282,158.0183,51.1446,0.7516,0.7943,1.4637,1.5539
283,158.1707,57.44,0.7656,0.7727,1.4657,1.5619
284,158.3231,62.2366,0.7586,0.7516,1.4657,1.5515
285,158.4755,63.4357,0.7516,0.8091,1.4617,1.5555
286,158.6279,65.5341,0.7586,0.8166,1.491,1.5539
287,158.7803,64.335,0.7656,0.8166,1.518,1.5587
288,158.9327,64.0352,0.8166,0.787,1.5257,1.5667
289,159.0851,63.1359,0.8166,0.8551,1.492,1.5643
290,159.2375,62.8361,0.8241,0.9036,1.4593,1.5508
291,159.3899,62.8361,0.8395,0.8872,1.4597,1.5579
292,159.5423,61.3372,0.8472,0.879,1.4667,1.5492
293,159.6947,58.6392,0.8551,0.8954,1.476,1.5476
294,159.8471,58.6392,0.8551,0.912,1.476,1.5508
295,159.9995,62.8361,0.8472,0.8318,1.4733,1.5539
296,160.1519,67.6326,0.8318,0.8166,1.47,1.5492
297,160.3043,67.9324,0.8472,0.8241,1.4633,1.5476
298,160.4567,66.4335,0.9036,0.8017,1.4713,1.5539
299,160.6091,69.1315,0.7643,0.912,1.474,1.5587
300,160.7615,71.23,0.7309,0.8091,1.4653,1.5615
301,160.9139,71.23,0.7586,0.7798,1.455,1.5635
302,161.0663,67.0331,0.7497,0.8395,1.4487,1.5515
303,161.2187,61.637,0.6431,0.8551,1.454,1.5504
304,161.3711,63.1359,0.6607,0.7244,1.4703,1.5579
305,161.5235,65.2344,0.631,0.6855,1.502,1.5748
306,161.6759,68.2322,0.6181,0.6918,1.528,1.5772
307,161.8283,67.9324,0.631,0.6918,1.5433,1.5797
308,161.9807,67.0331,0.6486,0.6918,1.54,1.5797
309,162.1331,69.1315,0.6427,0.6918,1.528,1.5699
310,162.2855,66.4335,0.5944,0.7047,1.5013,1.5699
311,162.4379,63.7355,0.6203,0.7244,1.4733,1.5651
312,162.5903,65.8339,0.6792,0.7379,1.4603,1.5838
313,162.7427,68.532,0.6792,0.7379,1.4883,1.5675
314,162.8951,68.2322,0.6855,0.7379,1.5083,1.6729
315,163.0475,64.6348,0.6855,0.7379,1.5243,1.5635
316,163.1999,63.1359,0.6792,0.7447,1.515,1.5715
317,163.3523,68.2322,0.6792,0.7379,1.5087,1.6304
318,163.5047,69.4313,0.7047,0.7379,1.4963,1.6525
319,163.6571,67.9324,0.7641,0.9204,1.4783,1.5567
320,163.8095,64.335,0.8467,1.0568,1.4987,1.5492
321,163.9619,57.7398,0.9115,1.1695,1.526,1.5547
322,164.11430000000001,53.5429,0.981,1.1803,1.5387,1.5691
323,164.26670000000001,55.3416,1.0471,1.1376,1.5193,1.5838
324,164.41910000000001,57.1403,1.1169,1.1376,1.498,1.5797
325,164.57150000000001,59.8383,1.2023,1.1803,1.486,1.5764
326,164.72390000000001,57.7398,1.0093,1.1066,1.4787,1.5813
327,164.87630000000001,54.4422,0.7932,1.0666,1.4697,1.5805
328,165.02870000000001,52.3438,0.9817,1.0471,1.465,1.5797
329,165.18110000000001,51.1446,1.1482,1.0186,1.4603,1.5587
330,165.33350000000002,54.4422,1.028,0.8551,1.4627,1.5539
331,165.48590000000002,54.4422,0.7798,0.7244,1.4717,1.5667
332,165.63830000000002,54.742,0.7447,0.7379,1.4763,1.5663
333,165.79070000000002,55.0418,0.6821,0.787,1.4757,1.5643
334,165.94310000000002,55.6413,0.7379,0.787,1.4687,1.5635
335,166.09550000000002,56.5407,0.7656,0.7943,1.4707,1.5603
336,166.24790000000002,58.0396,0.7586,0.7447,1.4737,1.5764
337,166.40030000000002,59.2387,0.6918,0.7586,1.4757,1.5635
338,166.55270000000002,59.8383,0.6918,0.7586,1.4747,1.5619
339,166.70510000000002,59.8383,0.6546,0.7047,1.475,1.5567
340,166.85750000000002,61.9368,0.6855,0.6792,1.481,1.5579
341,167.00990000000002,61.9368,0.7112,0.6792,1.4793,1.5555
342,167.16230000000002,61.0374,0.7112,0.6855,1.474,1.5555
343,167.31470000000002,58.9389,0.6668,0.6982,1.4633,1.5571
344,167.46710000000002,60.1381,0.6368,0.6855,1.458,1.5555
345,167.61950000000002,63.1359,0.6368,0.6855,1.46,1.5619
346,167.77190000000002,64.335,0.6427,0.673,1.4687,1.5603
347,167.92430000000002,59.5385,0.6368,0.673,1.474,1.5571
348,168.07670000000002,58.3394,0.6368,0.6792,1.4753,1.5571
349,168.22910000000002,61.0374,0.6368,0.6668,1.4733,1.5547
350,168.38150000000002,65.2344,0.6607,0.673,1.474,1.5555
351,168.53390000000002,67.9324,0.6252,0.6792,1.473,1.5571
352,168.68630000000002,66.1337,0.6252,0.673,1.4757,1.5547
353,168.83870000000002,63.1359,0.6194,0.6668,1.4777,1.5547
354,168.99110000000002,61.3372,0.6607,0.6792,1.4787,1.5571
355,169.14350000000002,56.5407,0.6427,0.6668,1.47,1.5587
356,169.29590000000002,57.1403,0.6023,0.6668,1.458,1.5579
357,169.44830000000002,61.3372,0.5805,0.6427,1.4507,1.5579
358,169.60070000000002,58.6392,0.5754,0.5861,1.4487,1.5579
359,169.75310000000002,54.1424,0.597,0.5754,1.458,1.5579
360,169.90550000000002,53.8427,0.6026,0.5754,1.463,1.5587
361,170.05790000000002,49.0461,0.5702,0.5861,1.4737,1.5571
362,170.21030000000002,47.2475,0.5598,0.5861,1.4713,1.5595
363,170.36270000000002,48.7464,0.5346,0.5808,1.463,1.5603
364,170.51510000000002,51.1446,0.5495,0.5395,1.4463,1.5603
365,170.66750000000002,54.4422,0.5346,0.5495,1.444,1.5579
366,170.81990000000002,56.5407,0.5649,0.5445,1.45,1.5587
367,170.97230000000002,55.6413,0.5546,0.5297,1.4557,1.5571
368,171.12470000000002,55.6413,0.5495,0.5346,1.4563,1.5599
369,171.27710000000002,53.5429,0.5808,0.5546,1.4593,1.5603
370,171.42950000000002,56.2409,0.6368,0.5808,1.462,1.5571
371,171.58190000000002,55.9411,0.6252,0.6486,1.4593,1.5571
372,171.73430000000002,54.4422,0.5649,0.6194,1.4527,1.5571
373,171.88670000000002,54.742,0.5546,0.5445,1.4743,1.5571
374,172.03910000000002,56.2409,0.5495,0.5649,1.487,1.5571
375,172.19150000000002,59.5385,0.5861,0.5495,1.4933,1.5571
376,172.34390000000002,65.8339,0.6486,0.5916,1.4767,1.5571
377,172.49630000000002,70.0309,0.6252,0.6546,1.4667,1.5579
378,172.64870000000002,70.9302,0.6368,0.5861,1.466,1.5571
379,172.80110000000002,72.7289,0.6486,0.6194,1.454,1.5571
380,172.95350000000002,73.6283,0.631,0.673,1.4443,1.5571
381,173.10590000000002,74.5276,0.6368,0.631,1.4397,1.5571
382,173.25830000000002,72.1293,0.6368,0.631,1.4463,1.5571
383,173.41070000000002,62.8361,0.6081,0.6546,1.456,1.5555
384,173.56310000000002,60.1381,0.5916,0.6081,1.4523,1.5571
385,173.71550000000002,53.2431,0.5916,0.6486,1.4497,1.5567
386,173.86790000000002,55.9411,0.6026,0.631,1.4483,1.5555
387,174.02030000000002,56.5407,0.6026,0.5808,1.4557,1.5547
388,174.17270000000002,56.2409,0.5916,0.6252,1.4643,1.5547
389,174.32510000000002,64.335,0.5916,0.5861,1.4697,1.5571
390,174.47750000000002,75.7267,0.6138,0.6546,1.472,1.5571
391,174.62990000000002,74.5276,0.6307,0.6982,1.4667,1.5587
392,174.78230000000002,69.7311,0.6546,0.6918,1.4607,1.5603
393,174.93470000000002,69.4313,0.6792,0.6918,1.4553,1.5603
394,175.08710000000002,69.1315,0.6918,0.6792,1.4553,1.5603
395,175.23950000000002,71.23,0.7112,0.6855,1.4613,1.5603
396,175.39190000000002,69.4313,0.7112,0.6855,1.4717,1.5603
397,175.54430000000002,67.9324,0.6855,0.6982,1.477,1.5587
398,175.69670000000002,67.3328,0.6668,0.673,1.4777,1.5595
399,175.84910000000002,61.9368,0.6486,0.6546,1.4703,1.5579
400,176.00150000000002,59.2387,0.6486,0.6252,1.4687,1.5571
401,176.15390000000002,61.637,0.6427,0.6138,1.4667,1.5587
402,176.30630000000002,69.1315,0.6546,0.631,1.4657,1.5579
403,176.45870000000002,69.1315,0.6668,0.6427,1.4643,1.5603
404,176.61110000000002,61.3372,0.6855,0.6855,1.462,1.5571
405,176.76350000000002,58.0396,0.7379,0.7379,1.462,1.5571
406,176.91590000000002,66.4335,0.7047,0.7112,1.4597,1.5571
407,177.06830000000002,79.9237,0.6668,0.7178,1.4817,1.5567
408,177.22070000000002,88.3176,0.6792,0.7178,1.516,1.5603
409,177.37310000000002,97.0113,0.6792,0.7178,1.5467,1.5619
410,177.52550000000002,89.5167,0.7311,0.7311,1.5547,1.5603
411,177.67790000000002,89.2169,0.8017,0.7943,1.525,1.5579
412,177.83030000000002,88.6174,0.7656,0.787,1.496,1.5571
413,177.98270000000002,91.6152,0.787,0.7727,1.463,1.5547
414,178.13510000000002,90.1163,0.7943,0.8166,1.459,1.5567
415,178.28750000000002,87.1185,0.7943,0.7379,1.4767,1.5603
416,178.43990000000002,94.0134,0.787,0.7516,1.4893,1.5571
417,178.59230000000002,98.5102,0.7586,0.8017,1.484,1.5571
418,178.74470000000002,94.3132,0.7516,0.7178,1.4693,1.5631
419,178.89710000000002,85.02,0.7516,0.7798,1.4633,1.5603
420,179.04950000000002,76.9259,0.7586,0.7656,1.4727,1.5599
421,179.20190000000002,72.7289,0.7586,0.7178,1.4733,1.5571
422,179.35430000000002,67.9324,0.7516,0.6918,1.4767,1.5571
423,179.50670000000002,59.2387,0.7379,0.7178,1.473,1.5567
424,179.65910000000002,59.8383,0.7379,0.7727,1.4723,1.5579
425,179.81150000000002,63.4357,0.7798,0.7943,1.4643,1.5571
426,179.96390000000002,71.5298,0.7943,0.787,1.46,1.5587
427,180.11630000000002,73.928,0.8091,0.7943,1.4593,1.5587
428,180.26870000000002,76.3263,0.8091,0.8166,1.4647,1.5571
429,180.42110000000002,76.9259,0.8017,0.8017,1.482,1.5571
430,180.57350000000002,80.823,0.8017,0.7943,1.4907,1.5599
431,180.72590000000002,83.5211,0.7943,0.7727,1.49,1.5603
432,180.87830000000002,84.4204,0.7798,0.8017,1.4723,1.5603
433,181.03070000000002,79.6239,0.7586,0.787,1.4547,1.5579
434,181.18310000000002,78.7246,0.7586,0.7798,1.4533,1.5603
435,181.33550000000002,72.7289,0.7516,0.7727,1.4617,1.5619
436,181.48790000000002,73.0287,0.7516,0.7798,1.4627,1.5571
437,181.64030000000002,73.0287,0.7586,0.7798,1.4707,1.5571
438,181.79270000000002,76.6261,0.7516,0.7798,1.4833,1.5619
439,181.94510000000002,80.5233,0.7447,0.7586,1.4927,1.5571
440,182.09750000000003,79.9237,0.7311,0.7656,1.484,1.5603
441,182.24990000000003,76.0265,0.7379,0.7178,1.4647,1.5603
442,182.40230000000003,76.6261,0.7311,0.7379,1.4613,1.5579
443,182.55470000000003,79.3241,0.7379,0.7047,1.46,1.5603
444,182.70710000000003,78.7246,0.7379,0.6982,1.456,1.5635
445,182.85950000000003,74.8274,0.7311,0.7047,1.4537,1.5615
446,183.01190000000003,79.6239,0.7244,0.7656,1.4563,1.5635
447,183.16430000000003,79.6239,0.6982,0.7379,1.4687,1.5643
448,183.31670000000003,81.7224,0.7112,0.7244,1.479,1.5579
449,183.46910000000003,80.823,0.7112,0.7311,1.5043,1.5587
450,183.62150000000003,80.2235,0.7112,0.7311,1.5487,1.5603
